bb_idx,MT_MHCnuggets,WT_MHCnuggets
2870,-2905.46,-4113.86
2871,-5602.11,-5590.84
2872,-5238.93,-28131.63
2873,-4966.33,-4944.12
2874,-22715.55,-26891.47
2875,-33270.88,-38094.26
2876,-5585.57,-5596.06
2877,-32844.57,-27718.25
2878,-4942.1,-4944.06
2879,-19017.55,-20375.06
2880,-34489.93,-37023.78
2881,-5606.49,-5598.71
2882,-30459.19,-33008.63
2883,-4941.39,-4941.87
2884,-4004.03,-4332.17
2885,-36079.45,-36015.66
2886,-5563.78,-5578.9
2887,-12384.9,-18026.02
2888,-4979.33,-4977.76
2889,-10972.37,-8992.41
2890,-17434.94,-21015.95
2891,-5591.92,-5598.24
2892,-16180.91,-21622.52
2893,-4965.87,-4964.44
2894,-25617.89,-23436.57
2895,-33961.17,-34267.05
2896,-5611.42,-5609.17
2897,-19523.9,-23776.94
2898,-4334.85,-3834.48
2899,-24819.81,-18219.71
2900,-31587.38,-30107.28
2901,-5626.19,-5619.89
2902,-19073.58,-24258.42
2903,-4984.44,-4984.02
2904,-3032.94,-4706.56
2905,-32625.08,-32376.1
2906,-5016.76,-5606.0
2907,-29625.63,-32291.97
2908,-4942.74,-4941.21
2909,-409.46,-11041.35
2910,-26828.81,-31032.65
2911,-5600.69,-5602.59
2912,-29449.62,-30573.36
2913,-4986.64,-4985.81
2914,-26471.93,-29439.28
2915,-36654.05,-37217.82
2916,-5618.97,-5628.86
2917,-26045.29,-30169.53
2918,-4967.99,-4989.3
2919,-30567.76,-23384.35
2920,-19400.86,-23542.23
2921,-5595.43,-5603.81
2922,-29625.45,-33800.72
2923,-4984.32,-4985.37
2924,-17849.96,-20228.33
2925,-23060.52,-30108.8
2926,-5643.36,-5624.32
2927,-20468.24,-22271.41
2928,-4985.33,-4986.52
2929,-12706.87,-20118.27
2930,-29996.69,-34705.12
2931,-5551.21,-5550.88
2932,-35900.74,-36065.82
2933,-4987.03,-4987.43
2934,-23921.47,-20791.99
2935,-34429.08,-35463.43
2936,-2786.74,-3787.31
2937,-9377.94,-14967.81
2938,-4988.91,-4989.01
2939,-614.49,-1320.84
2940,-762.93,-5346.28
2941,-5381.51,-5508.17
2942,-5700.65,-9316.09
2943,-4986.17,-4985.64
2944,-32.41,-91.99
2945,-14611.77,-18424.93
2946,-5624.95,-5619.55
2947,-18508.99,-20052.13
2948,-4976.8,-4967.78
2949,-7653.03,-10658.74
2950,-31262.66,-34344.36
2951,-5582.43,-5577.91
2952,-18726.4,-23537.05
2953,-4975.69,-4977.57
2954,-4161.91,-4430.54
2955,-30262.51,-32481.17
2956,-5628.77,-5618.44
2957,-9103.99,-7401.34
2958,-4989.14,-4989.83
2959,-2384.49,-2978.73
2960,-30301.19,-33472.24
2961,-5572.66,-5590.08
2962,-5855.26,-22977.44
2963,-4977.0,-4944.43
2964,-21715.38,-29382.23
2965,-32255.61,-33667.46
2966,-5599.21,-5607.33
2967,-29488.61,-33526.3
2968,-4987.7,-4984.61
2969,-394.85,-8652.79
2970,-34378.63,-36261.18
2971,-5574.55,-5584.18
2972,-33230.03,-35076.79
2973,-4990.28,-4989.62
2974,-14103.45,-19028.38
2975,-31802.54,-33565.64
2976,-5587.7,-5584.84
2977,-26840.2,-28962.61
2978,-4977.42,-4977.19
2979,-25078.76,-23107.73
2980,-36781.89,-37140.87
2981,-5591.68,-5595.36
2982,-25805.17,-27563.27
2983,-4988.69,-4988.24
2984,-24977.29,-26614.45
2985,-33238.78,-33849.46
2986,-5594.03,-5598.15
2987,-30466.27,-31428.87
2988,-4984.79,-4984.19
2989,-20219.27,-22707.0
2990,-34843.53,-36327.62
2991,-5599.63,-5598.0
2992,-25463.75,-27756.82
2993,-4978.48,-4979.86
2994,-14153.36,-11248.84
2995,-33549.57,-35811.34
2996,-5582.47,-5581.89
2997,-35593.37,-33490.75
2998,-4982.67,-4982.73
2999,-24664.51,-29770.12
3000,-39515.22,-39578.91
3001,-5518.68,-5569.34
3002,-30723.13,-29842.38
3003,-4987.52,-4987.06
3004,-1469.53,-16808.98
3005,-27407.19,-31844.25
3006,-5602.11,-5590.84
3007,-5238.93,-28131.63
3008,-4966.33,-4944.12
3009,-22715.55,-26891.47
3010,-33270.88,-38094.26
3011,-5585.57,-5596.06
3012,-32844.57,-27718.25
3013,-4942.1,-4944.06
3014,-19017.55,-20375.06
3015,-34489.93,-37023.78
3016,-5606.49,-5598.71
3017,-30459.19,-33008.63
3018,-4941.39,-4941.87
3019,-4004.03,-4332.17
3020,-36079.45,-36015.66
3021,-5563.78,-5578.9
3022,-12384.9,-18026.02
3023,-4979.33,-4977.76
3024,-10972.37,-8992.41
3025,-17434.94,-21015.95
3026,-5591.92,-5598.24
3027,-16180.91,-21622.52
3028,-4965.87,-4964.44
3029,-25617.89,-23436.57
3030,-33961.17,-34267.05
3031,-5611.42,-5609.17
3032,-19523.9,-23776.94
3033,-4334.85,-3834.48
3034,-24819.81,-18219.71
3035,-31587.38,-30107.28
3036,-5626.19,-5619.89
3037,-19073.58,-24258.42
3038,-4984.44,-4984.02
3039,-3032.94,-4706.56
3040,-32625.08,-32376.1
3041,-5016.76,-5606.0
3042,-29625.63,-32291.97
3043,-4942.74,-4941.21
3044,-409.46,-11041.35
3045,-26828.81,-31032.65
3046,-5600.69,-5602.59
3047,-29449.62,-30573.36
3048,-4986.64,-4985.81
3049,-26471.93,-29439.28
3050,-36654.05,-37217.82
3051,-5587.86,-5579.92
3052,-24759.82,-29447.52
3053,-4727.86,-4772.89
3054,-20010.55,-17486.95
3055,-36498.0,-36121.53
3056,-5603.6,-5602.74
3057,-22181.65,-19893.52
3058,-4987.53,-4986.74
3059,-16949.75,-13980.66
3060,-37672.3,-36633.24
3061,-5582.76,-5583.81
3062,-14876.18,-29102.23
3063,-4890.39,-4887.15
3064,-29071.87,-30897.85
3065,-38406.14,-38989.61
3066,-5623.91,-5620.61
3067,-19672.33,-16026.78
3068,-4971.73,-4970.26
3069,-22104.84,-20841.41
3070,-37919.72,-37648.53
3071,-5603.5,-5601.39
3072,-32840.94,-32787.99
3073,-4988.4,-4986.58
3074,-16141.77,-16200.98
3075,-36292.45,-36831.61
3076,-5593.66,-5592.87
3077,-38044.92,-38738.9
3078,-4982.95,-4982.58
3079,-30934.19,-26294.06
3080,-37815.24,-38929.69
3081,-5615.04,-5613.77
3082,-36067.31,-36944.95
3083,-4993.29,-4992.19
3084,-25248.93,-7868.78
3085,-37763.98,-36776.23
3086,-5625.94,-5620.38
3087,-33555.84,-35801.55
3088,-4988.64,-4986.76
3089,-12471.43,-11190.2
3090,-35486.46,-34627.93
3091,-5605.49,-5610.19
3092,-33475.48,-35977.49
3093,-4980.2,-4980.94
3094,-2857.34,-1852.15
3095,-26331.2,-25947.0
3096,-5602.11,-5590.84
3097,-5238.93,-28131.63
3098,-4966.33,-4944.12
3099,-22715.55,-26891.47
3100,-33270.88,-38094.26
3101,-5585.57,-5596.06
3102,-32844.57,-27718.25
3103,-4942.1,-4944.06
3104,-19017.55,-20375.06
3105,-34489.93,-37023.78
3106,-5606.49,-5598.71
3107,-30459.19,-33008.63
3108,-4941.39,-4941.87
3109,-4004.03,-4332.17
3110,-36079.45,-36015.66
3111,-5563.78,-5578.9
3112,-12384.9,-18026.02
3113,-4979.33,-4977.76
3114,-10972.37,-8992.41
3115,-17434.94,-21015.95
3116,-5591.92,-5598.24
3117,-16180.91,-21622.52
3118,-4965.87,-4964.44
3119,-25617.89,-23436.57
3120,-33961.17,-34267.05
3121,-5611.42,-5609.17
3122,-19523.9,-23776.94
3123,-4334.85,-3834.48
3124,-24819.81,-18219.71
3125,-31587.38,-30107.28
3126,-5626.19,-5619.89
3127,-19073.58,-24258.42
3128,-4984.44,-4984.02
3129,-3032.94,-4706.56
3130,-32625.08,-32376.1
3131,-5016.76,-5606.0
3132,-29625.63,-32291.97
3133,-4942.74,-4941.21
3134,-409.46,-11041.35
3135,-26828.81,-31032.65
3136,-5600.69,-5602.59
3137,-29449.62,-30573.36
3138,-4986.64,-4985.81
3139,-26471.93,-29439.28
3140,-36654.05,-37217.82
3141,-5587.86,-5579.92
3142,-24759.82,-29447.52
3143,-4727.86,-4772.89
3144,-20010.55,-17486.95
3145,-36498.0,-36121.53
3146,-5603.6,-5602.74
3147,-22181.65,-19893.52
3148,-4987.53,-4986.74
3149,-16949.75,-13980.66
3150,-37672.3,-36633.24
3151,-5582.76,-5583.81
3152,-14876.18,-29102.23
3153,-4890.39,-4887.15
3154,-29071.87,-30897.85
3155,-38406.14,-38989.61
3156,-5623.91,-5620.61
3157,-19672.33,-16026.78
3158,-4971.73,-4970.26
3159,-22104.84,-20841.41
3160,-37919.72,-37648.53
3161,-5603.5,-5601.39
3162,-32840.94,-32787.99
3163,-4988.4,-4986.58
3164,-16141.77,-16200.98
3165,-36292.45,-36831.61
3166,-5593.66,-5592.87
3167,-38044.92,-38738.9
3168,-4982.95,-4982.58
3169,-30934.19,-26294.06
3170,-37815.24,-38929.69
3171,-5615.04,-5613.77
3172,-36067.31,-36944.95
3173,-4993.29,-4992.19
3174,-25248.93,-7868.78
3175,-37763.98,-36776.23
3176,-5625.94,-5620.38
3177,-33555.84,-35801.55
3178,-4988.64,-4986.76
3179,-12471.43,-11190.2
3180,-35486.46,-34627.93
3181,-5605.49,-5610.19
3182,-33475.48,-35977.49
3183,-4980.2,-4980.94
3184,-2857.34,-1852.15
3185,-26331.2,-25947.0
3186,-5582.06,-5603.61
3187,-28985.2,-29646.86
3188,-4974.75,-4986.48
3189,-158.99,-611.79
3190,-28993.84,-28409.94
3191,-5592.54,-5603.37
3192,-31855.03,-32216.33
3193,-4766.48,-4777.44
3194,-4824.11,-3485.35
3195,-28903.78,-32025.19
3196,-5606.69,-5610.93
3197,-29288.35,-29240.41
3198,-4768.95,-4821.23
3199,-11953.43,-12399.72
3200,-31068.14,-31151.11
3201,-5641.08,-5646.22
3202,-29113.09,-28923.97
3203,-4985.53,-4985.69
3204,-5674.65,-5009.36
3205,-36188.89,-36011.98
3206,-5635.78,-5629.97
3207,-27477.21,-27878.61
3208,-4978.61,-4978.13
3209,-21.23,-15.33
3210,-29324.17,-28945.37
3211,-5601.48,-5601.56
3212,-33350.13,-34139.61
3213,-4934.19,-4911.95
3214,-8868.28,-10872.54
3215,-33790.11,-34033.39
3216,-5562.33,-5565.28
3217,-36645.82,-37258.2
3218,-4993.95,-4997.03
3219,-17823.44,-15738.06
3220,-34324.38,-34732.93
3221,-5618.71,-5614.11
3222,-24977.53,-28683.2
3223,-4964.15,-4965.53
3224,-24229.54,-16775.88
3225,-30298.8,-28798.86
3226,-5606.31,-5595.44
3227,-35422.59,-34114.77
3228,-4980.09,-4984.09
3229,-7563.98,-6599.7
3230,-29670.71,-28615.84
3231,-5615.29,-5514.64
3232,-25015.9,-20709.4
3233,-4975.88,-4985.0
3234,-20211.07,-24644.67
3235,-28206.94,-25548.35
3236,-5619.77,-5599.86
3237,-31926.31,-25083.74
3238,-4989.74,-4987.6
3239,-14556.14,-21634.46
3240,-29214.5,-33370.74
3241,-5597.59,-5579.32
3242,-35598.5,-33967.67
3243,-4991.3,-4992.54
3244,-20570.79,-19632.37
3245,-34453.71,-36509.6
3246,-5507.34,-5062.06
3247,-29333.22,-29759.62
3248,-4982.77,-4984.4
3249,-471.41,-257.76
3250,-21705.98,-23118.52
3251,-5600.75,-5601.66
3252,-36078.92,-35544.99
3253,-4984.82,-4985.17
3254,-1406.23,-1515.14
3255,-34376.47,-35082.11
3256,-5598.18,-5602.0
3257,-38488.77,-38693.07
3258,-4952.0,-4958.15
3259,-15896.84,-13997.58
3260,-35248.69,-35439.76
3261,-5601.52,-5605.98
3262,-37228.13,-37640.41
3263,-4985.5,-4985.18
3264,-18911.37,-17705.67
3265,-36772.36,-37246.14
3266,-5622.39,-5739.63
3267,-22168.56,-26351.1
3268,-4975.4,-4975.71
3269,-19912.24,-17244.6
3270,-35276.74,-36374.92
3271,-5584.06,-5579.58
3272,-23445.48,-32888.91
3273,-4998.15,-4997.7
3274,-3986.99,-5005.21
3275,-34381.71,-34903.3
3276,-5580.63,-5590.24
3277,-32994.76,-20703.77
3278,-4973.04,-4984.54
3279,-2953.07,-439.27
3280,-32554.51,-29243.25
3281,-5594.66,-5596.63
3282,-27425.76,-16672.13
3283,-4977.02,-4953.14
3284,-25242.86,-21629.21
3285,-37314.87,-35902.95
3286,-5585.58,-5590.44
3287,-26022.41,-21090.6
3288,-4945.1,-4943.71
3289,-22386.46,-16797.71
3290,-34723.59,-32986.56
3291,-5658.29,-5653.81
3292,-622.24,-641.04
3293,-4978.72,-4978.23
3294,-29627.55,-27803.84
3295,-33727.2,-30207.36
3296,-5609.08,-5612.52
3297,-31531.04,-35322.02
3298,-4942.95,-4942.98
3299,-31306.67,-32048.48
3300,-37175.57,-36446.99
3301,-5519.09,-5467.66
3302,-13269.03,-24271.43
3303,-4985.5,-4986.05
3304,-7398.51,-3622.12
3305,-13611.26,-10448.75
3306,-5599.46,-5607.46
3307,-30711.76,-34158.34
3308,-4980.47,-4979.86
3309,-24957.94,-21199.14
3310,-30013.53,-32690.59
3311,-5597.75,-5602.83
3312,-33922.21,-33901.2
3313,-4992.62,-4990.38
3314,-30128.4,-6042.47
3315,-36285.63,-36089.76
3316,-5622.58,-5620.1
3317,-34350.2,-33691.78
3318,-4988.07,-4988.22
3319,-19027.67,-13478.47
3320,-35287.49,-35031.04
3321,-5594.24,-5458.93
3322,-19948.55,-18211.87
3323,-28735.72,-27872.79
3324,-32228.99,-32771.61
3325,-13685.55,-9913.9
3326,-188.53,-18.87
3327,-5631.93,-5627.21
3328,-24643.25,-25468.51
3329,-34243.23,-34889.67
3330,-30901.36,-30748.39
3331,-5768.11,-3929.19
3332,-1066.87,-809.62
3333,-5646.93,-5640.47
3334,-24165.68,-25646.67
3335,-27610.01,-27788.89
3336,-22721.02,-24310.25
3337,-114.25,-173.24
3338,-792.82,-1744.79
3339,-1307.46,-1415.47
3340,-25840.8,-26655.03
3341,-36167.28,-36518.37
3342,-31982.21,-32216.56
3343,-711.53,-968.28
3344,-51.35,-242.25
3345,-5676.4,-5675.81
3346,-28552.59,-28485.16
3347,-31728.52,-32792.58
3348,-30580.69,-28980.24
3349,-517.43,-446.83
3350,-1955.34,-3284.83
3351,-5623.17,-5634.79
3352,-24106.59,-26649.03
3353,-820.76,-582.0
3354,-28824.6,-32470.48
3355,-1234.69,-2090.56
3356,-4990.18,-9127.21
3357,-5642.11,-5642.07
3358,-21791.45,-20935.22
3359,-23008.93,-26076.66
3360,-31514.77,-32716.67
3361,-1439.75,-1601.28
3362,-3327.24,-4729.13
3363,-5606.0,-5602.1
3364,-23090.18,-24279.38
3365,-30791.44,-32234.74
3366,-31196.4,-31904.46
3367,-1208.24,-943.72
3368,-343.83,-378.62
3369,-5639.68,-5643.21
3370,-25923.26,-24012.38
3371,-6087.95,-7365.7
3372,-33803.56,-34106.36
3373,-118.69,-281.57
3374,-2260.45,-2661.8
3375,-5673.09,-5670.21
3376,-21529.8,-17844.3
3377,-33873.6,-32991.77
3378,-24034.99,-24001.2
3379,-13.25,-13.21
3380,-4405.97,-2769.7
3381,-5553.4,-5672.84
3382,-24651.89,-24789.14
3383,-27355.84,-18979.18
3384,-33095.63,-34208.01
3385,-5373.46,-6447.89
3386,-696.4,-1485.73
3387,-5661.87,-5663.64
3388,-28004.19,-27536.53
3389,-37120.99,-35066.25
3390,-28027.73,-33139.64
3391,-972.86,-378.52
3392,-60.76,-134.17
3393,-5665.98,-5664.51
3394,-13323.74,-12972.49
3395,-37245.63,-35960.26
3396,-1202.47,-12132.69
3397,-53.37,-52.22
3398,-1315.36,-978.65
3399,-5606.26,-5590.76
3400,-17497.55,-28067.21
3401,-3705.32,-102.86
3402,-23370.68,-25740.76
3403,-178.57,-248.67
3404,-10115.42,-9787.1
3405,-5674.55,-5650.05
3406,-25912.58,-27362.79
3407,-12042.41,-12985.36
3408,-28209.4,-30297.98
3409,-2187.91,-8915.66
3410,-8776.68,-19598.37
3411,-5668.41,-5645.74
3412,-26894.34,-27921.36
3413,-34233.42,-34205.01
3414,-33298.1,-35216.58
3415,-5015.21,-8048.4
3416,-7763.93,-7288.06
3417,-5703.44,-5674.06
3418,-28308.38,-28042.7
3419,-24739.12,-28184.71
3420,-31685.34,-31440.14
3421,-324.22,-1488.83
3422,-6525.35,-7092.38
3423,-5658.37,-5648.74
3424,-26800.39,-26756.28
3425,-24908.17,-33741.59
3426,-31241.89,-30749.13
3427,-543.76,-1998.56
3428,-1948.85,-580.05
3429,-5678.16,-5656.25
3430,-28163.4,-28668.15
3431,-33442.2,-34953.6
3432,-35787.98,-35435.24
3433,-156.05,-647.93
3434,-1335.64,-1234.06
3435,-5674.78,-5680.98
3436,-27736.9,-28772.93
3437,-22670.32,-26025.57
3438,-31937.54,-30609.08
3439,-63.6,-683.73
3440,-1705.73,-2069.83
3441,-5678.24,-5672.0
3442,-26614.17,-25776.89
3443,-415.25,-1512.67
3444,-28727.32,-27242.02
3445,-46.01,-250.72
3446,-2358.09,-6720.71
3447,-5639.59,-5641.77
3448,-29585.51,-27832.15
3449,-19694.36,-28572.93
3450,-31391.14,-31173.57
3451,-119.17,-1070.37
3452,-9619.04,-13701.26
3453,-5650.16,-5654.45
3454,-28502.92,-25235.73
3455,-6946.08,-20213.56
3456,-29538.46,-27973.44
3457,-35.85,-440.33
3458,-3259.73,-1883.55
3459,-5637.21,-5649.32
3460,-15554.5,-21326.66
3461,-27391.78,-32059.22
3462,-27754.92,-32515.46
3463,-48.73,-89.91
3464,-795.43,-1581.52
3465,-5630.73,-5625.03
3466,-16077.65,-14977.4
3467,-28649.95,-31369.72
3468,-26063.89,-27660.01
3469,-605.22,-879.52
3470,-88.56,-529.8
3471,-5599.73,-5567.52
3472,-24025.28,-24445.65
3473,-414.7,-153.84
3474,-23613.7,-23362.84
3475,-1833.86,-2009.64
3476,-173.66,-267.09
3477,-5598.78,-5594.34
3478,-29435.82,-29190.41
3479,-32861.19,-31212.94
3480,-16985.9,-16452.62
3481,-192.35,-208.2
3482,-6627.28,-6334.46
3483,-5601.75,-5600.95
3484,-23253.07,-23054.75
3485,-32173.23,-29930.22
3486,-8301.36,-8669.3
3487,-40.43,-49.92
3488,-1748.52,-2191.78
3489,-5633.77,-5628.55
3490,-3522.52,-3363.1
3491,-23371.88,-23569.99
3492,-11774.8,-11629.23
3493,-287.39,-637.77
3494,-3952.12,-4522.54
3495,-5628.58,-5628.57
3496,-28655.83,-27974.0
3497,-30180.1,-29199.5
3498,-13608.01,-18221.89
3499,-132.0,-297.94
3500,-14352.43,-13399.58
3501,-5611.09,-5614.35
3502,-27429.43,-28173.06
3503,-29881.77,-24944.89
3504,-6392.53,-29572.76
3505,-223.33,-193.62
3506,-6431.93,-4075.93
3507,-5614.24,-5674.64
3508,-16694.96,-22243.34
3509,-33847.37,-29082.94
3510,-23126.36,-29193.96
3511,-2357.91,-3957.82
3512,-6479.28,-989.88
3513,-5619.04,-5624.78
3514,-24948.85,-28544.48
3515,-7696.16,-12651.88
3516,-26166.63,-31332.32
3517,-9.47,-170.72
3518,-2423.99,-954.86
3519,-5630.88,-5613.85
3520,-27292.48,-29305.82
3521,-19899.55,-15778.74
3522,-26860.35,-21301.76
3523,-14.68,-13.65
3524,-5577.07,-10081.39
3525,-5641.09,-5641.51
3526,-29805.04,-29934.66
3527,-33641.4,-33035.64
3528,-24261.85,-26755.74
3529,-40.4,-41.09
3530,-1648.35,-3188.52
3531,-5647.83,-5648.19
3532,-28613.99,-27009.96
3533,-32511.01,-33130.69
3534,-28614.56,-27944.63
3535,-44.36,-45.49
3536,-122.59,-373.38
3537,-5647.91,-5631.06
3538,-5622.57,-3692.49
3539,-17293.12,-18207.01
3540,-18058.39,-16496.21
3541,-2551.33,-1810.52
3542,-725.49,-530.58
3543,-5650.07,-5641.38
3544,-18518.53,-14485.37
3545,-27258.34,-28798.18
3546,-29734.95,-29080.16
3547,-9410.61,-8555.2
3548,-423.06,-295.71
3549,-5653.9,-5654.94
3550,-23165.79,-19245.93
3551,-30723.36,-31819.74
3552,-8336.55,-6251.93
3553,-865.66,-365.72
3554,-3041.98,-1141.22
3555,-5639.85,-5649.6
3556,-13761.2,-11239.48
3557,-32334.23,-31207.79
3558,-31764.18,-32162.13
3559,-697.98,-304.06
3560,-713.76,-504.82
3561,-5641.5,-5649.85
3562,-14515.25,-14647.11
3563,-15193.99,-16108.3
3564,-17819.28,-20314.68
3565,-1059.53,-2742.32
3566,-3236.74,-3644.5
3567,-5623.17,-5634.79
3568,-24106.59,-26649.03
3569,-820.76,-582.0
3570,-28824.6,-32470.48
3571,-1234.69,-2090.56
3572,-4990.18,-9127.21
3573,-5642.11,-5642.07
3574,-21791.45,-20935.22
3575,-23008.93,-26076.66
3576,-31514.77,-32716.67
3577,-1439.75,-1601.28
3578,-3327.24,-4729.13
3579,-5606.0,-5602.1
3580,-23090.18,-24279.38
3581,-30791.44,-32234.74
3582,-31196.4,-31904.46
3583,-1208.24,-943.72
3584,-343.83,-378.62
3585,-5639.68,-5643.21
3586,-25923.26,-24012.38
3587,-6087.95,-7365.7
3588,-33803.56,-34106.36
3589,-118.69,-281.57
3590,-2260.45,-2661.8
3591,-5673.09,-5670.21
3592,-21529.8,-17844.3
3593,-33873.6,-32991.77
3594,-24034.99,-24001.2
3595,-13.25,-13.21
3596,-4405.97,-2769.7
3597,-5553.4,-5672.84
3598,-24651.89,-24789.14
3599,-27355.84,-18979.18
3600,-33095.63,-34208.01
3601,-5373.46,-6447.89
3602,-696.4,-1485.73
3603,-5661.87,-5663.64
3604,-28004.19,-27536.53
3605,-37120.99,-35066.25
3606,-28027.73,-33139.64
3607,-972.86,-378.52
3608,-60.76,-134.17
3609,-5665.98,-5664.51
3610,-13323.74,-12972.49
3611,-37245.63,-35960.26
3612,-1202.47,-12132.69
3613,-53.37,-52.22
3614,-1315.36,-978.65
3615,-5606.26,-5590.76
3616,-17497.55,-28067.21
3617,-3705.32,-102.86
3618,-23370.68,-25740.76
3619,-178.57,-248.67
3620,-10115.42,-9787.1
3621,-5658.28,-5611.16
3622,-28757.41,-29415.6
3623,-23959.1,-33417.75
3624,-17244.92,-30953.32
3625,-56.12,-118.49
3626,-4714.71,-10620.8
3627,-5653.99,-5651.61
3628,-26559.8,-26316.36
3629,-31503.98,-32634.21
3630,-21857.53,-28959.83
3631,-109.72,-44.92
3632,-1757.42,-651.07
3633,-5593.7,-5629.3
3634,-17704.11,-18977.87
3635,-772.0,-2349.98
3636,-28606.38,-28507.56
3637,-671.36,-509.36
3638,-230.91,-180.92
3639,-5632.24,-5636.26
3640,-29854.61,-29553.15
3641,-34392.36,-34510.21
3642,-32780.43,-33068.73
3643,-89.06,-76.78
3644,-9959.59,-15354.03
3645,-5638.55,-5643.59
3646,-29169.44,-28652.52
3647,-34386.68,-34066.55
3648,-31267.2,-31576.73
3649,-19.62,-16.17
3650,-2231.06,-5626.18
3651,-5726.87,-5732.3
3652,-26357.59,-26116.37
3653,-20956.93,-20232.98
3654,-27927.67,-28900.06
3655,-516.92,-555.11
3656,-23.91,-36.06
3657,-5610.98,-5612.52
3658,-28688.23,-28229.91
3659,-289.4,-261.71
3660,-20539.72,-25523.55
3661,-694.41,-254.56
3662,-8073.48,-14682.75
3663,-5662.44,-5664.79
3664,-22389.59,-19966.86
3665,-29711.78,-31550.1
3666,-7316.85,-7484.17
3667,-822.62,-337.27
3668,-5076.27,-7312.07
3669,-5299.72,-5230.07
3670,-29281.11,-29315.2
3671,-36237.91,-36265.07
3672,-32442.76,-32466.81
3673,-149.54,-30.51
3674,-2088.96,-2325.0
3675,-5642.26,-5603.42
3676,-7449.97,-7790.44
3677,-34238.22,-29954.72
3678,-26026.79,-22971.93
3679,-136.44,-198.46
3680,-1573.05,-1160.19
3681,-5710.54,-5692.84
3682,-20753.98,-21064.98
3683,-32672.45,-32036.05
3684,-32488.86,-31114.38
3685,-1308.16,-6407.41
3686,-9.88,-7.46
3687,-5651.26,-5631.69
3688,-26094.9,-24767.91
3689,-24845.5,-15857.91
3690,-23277.92,-25874.58
3691,-1300.58,-4927.26
3692,-326.07,-452.59
3693,-5613.78,-5603.2
3694,-29719.7,-29141.71
3695,-31060.31,-25818.86
3696,-30037.93,-26686.12
3697,-20.39,-24.22
3698,-19708.15,-13902.54
3699,-5662.93,-5664.3
3700,-24593.78,-25447.39
3701,-36715.87,-36161.66
3702,-19440.45,-14443.05
3703,-20.38,-50.72
3704,-7795.19,-5505.63
3705,-5649.12,-5645.27
3706,-24762.74,-26479.31
3707,-33726.73,-31388.72
3708,-30238.29,-29619.21
3709,-151.64,-623.25
3710,-251.38,-449.38
3711,-5565.18,-5291.34
3712,-12327.89,-14616.61
3713,-27318.96,-31781.11
3714,-25967.72,-27154.88
3715,-538.13,-1113.48
3716,-36.6,-82.08
3717,-5662.56,-5636.08
3718,-30093.41,-23266.39
3719,-34533.51,-34886.57
3720,-21733.96,-29713.32
3721,-827.2,-9307.83
3722,-7830.19,-418.77
3723,-5651.05,-5647.62
3724,-25205.63,-27926.76
3725,-35837.11,-34416.48
3726,-25896.02,-26221.4
3727,-67.9,-1983.81
3728,-729.46,-2238.03
3729,-5657.84,-5635.7
3730,-14907.26,-18848.38
3731,-33035.69,-26393.89
3732,-26795.39,-28838.28
3733,-2996.71,-8252.0
3734,-1865.62,-3099.57
3735,-5631.5,-5642.09
3736,-25778.66,-26987.49
3737,-28685.73,-25635.73
3738,-33812.67,-32662.38
3739,-7654.53,-10244.73
3740,-5355.57,-2211.54
3741,-5696.12,-5694.59
3742,-23368.78,-22731.19
3743,-27613.23,-26310.53
3744,-30352.77,-30945.31
3745,-3509.31,-5409.29
3746,-2134.33,-398.43
3747,-5656.97,-5663.39
3748,-17238.07,-17749.93
3749,-24849.0,-32028.91
3750,-34008.89,-34102.17
3751,-2456.86,-4562.3
3752,-3101.4,-2668.87
3753,-5633.2,-5637.26
3754,-28679.59,-28658.45
3755,-28983.36,-28791.8
3756,-27555.22,-28274.67
3757,-286.08,-361.45
3758,-10611.81,-9664.41
3759,-5636.91,-5639.42
3760,-27574.2,-28115.68
3761,-33589.31,-33879.13
3762,-25825.18,-26443.84
3763,-37.64,-815.28
3764,-11508.68,-16289.41
3765,-5669.54,-5669.49
3766,-24212.83,-23226.7
3767,-26557.24,-33681.07
3768,-10321.79,-9045.11
3769,-38.23,-7307.52
3770,-1764.52,-1723.85
3771,-5634.11,-5661.3
3772,-28033.51,-25703.11
3773,-36406.58,-36805.04
3774,-31843.22,-28486.5
3775,-88.46,-11819.64
3776,-2836.21,-55.93
3777,-5634.22,-5649.9
3778,-24290.28,-16945.61
3779,-23205.25,-33162.1
3780,-24421.41,-20355.71
3781,-44.02,-989.56
3782,-1336.24,-2420.35
3783,-5649.29,-5636.13
3784,-25410.55,-22899.65
3785,-35087.79,-34649.92
3786,-30951.83,-33312.15
3787,-8049.01,-5628.07
3788,-11121.93,-13090.05
3789,-5621.05,-5594.42
3790,-16830.37,-17075.79
3791,-21609.11,-30370.78
3792,-31665.06,-32634.92
3793,-6676.21,-8532.32
3794,-446.81,-170.53
3795,-5631.02,-5629.06
3796,-26659.45,-26197.67
3797,-35956.55,-36868.99
3798,-30945.01,-31583.1
3799,-7611.69,-7106.65
3800,-1201.04,-1257.9
3801,-5660.11,-5654.68
3802,-25769.69,-25336.71
3803,-37519.46,-37768.47
3804,-28172.03,-30591.17
3805,-3355.79,-2269.15
3806,-3798.0,-3328.73
3807,-5649.0,-5649.16
3808,-20256.16,-19020.27
3809,-36094.21,-36045.3
3810,-10362.89,-14818.29
3811,-1127.76,-874.33
3812,-14443.77,-13549.9
