bb_idx,MT_NetTepi,WT_NetTepi
6249,0.041,0.042
6250,0.046,0.043
6251,,
6252,0.046,0.049
6253,0.069,0.073
6254,,
6255,0.032,0.032
6256,0.192,0.058
6257,,
6258,0.06,0.05
6259,0.225,0.124
6260,,
6261,0.044,0.035
6262,0.061,0.048
6263,,
6264,0.039,0.036
6265,0.048,0.05
6266,,
6267,0.049,0.039
6268,0.031,0.032
6269,,
6270,0.197,0.159
6271,0.037,0.039
6272,,
6273,0.038,0.035
6274,0.035,0.035
6275,,
6276,-0.002,0.001
6277,-0.001,0.003
6278,,
6279,0.717,0.649
6280,0.045,0.03
6281,,
6282,0.01,0.002
6283,0.007,0.014
6284,,
6285,0.009,-0.001
6286,0.003,0.004
6287,,
6288,0.042,0.042
6289,0.054,0.1
6290,,
6291,0.088,0.067
6292,0.064,0.061
6293,,
6294,0.045,0.041
6295,0.039,0.044
6296,,
6297,0.085,0.072
6298,0.084,0.105
6299,,
6300,0.051,0.053
6301,0.055,0.059
6302,,
6303,0.258,0.202
6304,0.079,0.091
6305,,
6306,0.059,0.053
6307,0.073,0.1
6308,,
6309,0.051,0.045
6310,0.037,0.228
6311,,
6312,0.019,0.025
6313,0.022,0.033
6314,,
6315,0.056,0.057
6316,0.058,0.059
6317,,
6318,0.063,0.09
6319,0.064,0.075
6320,,
6321,0.032,0.039
6322,0.041,0.048
6323,,
6324,0.03,0.038
6325,0.104,0.119
6326,,
6327,0.022,0.028
6328,0.17,0.183
6329,,
6330,0.001,0.008
6331,0.026,0.037
6332,,
6333,-0.024,-0.023
6334,-0.021,-0.019
6335,,
6336,-0.031,-0.031
6337,-0.028,-0.026
6338,,
6339,-0.037,-0.037
6340,-0.032,-0.031
6341,,
6342,0.12,0.093
6343,0.053,0.076
6344,,
6345,0.08,0.066
6346,0.06,0.059
6347,,
6348,0.061,0.057
6349,0.058,0.062
6350,,
6351,0.062,0.064
6352,0.087,0.105
6353,,
6354,0.043,0.049
6355,0.049,0.055
6356,,
6357,0.055,0.058
6358,0.066,0.076
6359,,
6360,0.066,0.057
6361,0.185,0.276
6362,,
6363,0.058,0.057
6364,0.06,0.299
6365,,
6366,0.038,0.048
6367,0.046,0.085
6368,,
6369,0.042,0.039
6370,0.084,0.046
6371,,
6372,0.01,0.023
6373,0.031,0.041
6374,,
6375,-0.008,0.011
6376,-0.004,0.015
6377,,
6378,0.015,0.049
6379,0.027,0.048
6380,,
6381,-0.013,0.007
6382,-0.007,0.014
6383,,
6384,0.017,0.039
6385,0.042,0.066
6386,,
6387,0.031,0.06
6388,0.05,0.061
6389,,
6390,0.023,0.023
6391,0.033,0.029
6392,,
6393,0.039,0.033
6394,0.044,0.037
6395,,
6396,0.043,0.048
6397,0.053,0.064
6398,,
6399,0.036,0.038
6400,0.057,0.056
6401,,
6402,0.035,0.038
6403,0.057,0.056
6404,,
6405,0.188,0.225
6406,0.037,0.034
6407,,
6408,0.2,0.24
6409,0.047,0.047
6410,,
6411,0.076,0.078
6412,0.271,0.264
6413,,
6414,0.007,0.017
6415,0.01,0.011
6416,,
6417,0.003,0.004
6418,0.014,0.011
6419,,
6420,0.01,0.022
6421,0.169,0.193
6422,,
6423,0.01,0.009
6424,0.032,0.015
6425,,
6426,0.001,0.002
6427,0.19,0.201
6428,,
6429,0.01,0.008
6430,0.089,0.083
6431,,
6432,0.054,0.073
6433,0.007,0.004
6434,,
6435,0.035,0.037
6436,0.054,0.045
6437,,
6438,0.048,0.046
6439,0.074,0.07
6440,,
6441,0.082,0.104
6442,0.154,0.118
6443,,
6444,0.09,0.106
6445,0.449,0.077
6446,,
6447,0.113,0.092
6448,0.141,0.085
6449,,
6450,0.056,0.054
6451,0.09,0.063
6452,,
6453,0.11,0.108
6454,0.062,0.052
6455,,
6456,0.165,0.238
6457,0.061,0.046
6458,,
6459,0.065,0.063
6460,0.059,0.039
6461,,
6462,0.026,0.01
6463,0.034,0.016
6464,,
6465,0.027,0.011
6466,0.043,0.025
6467,,
6468,0.074,0.174
6469,0.026,0.019
6470,,
6471,0.018,0.038
6472,0.106,0.049
6473,,
6474,0.116,0.071
6475,0.108,0.046
6476,,
6477,0.016,0.014
6478,,
6479,,
6480,,
6481,,
6482,0.017,0.018
6483,,
6484,,
6485,,
6486,,
6487,0.017,0.018
6488,,
6489,,
6490,,
6491,,
6492,0.087,0.051
6493,,
6494,,
6495,,
6496,,
6497,0.028,0.026
6498,,
6499,,
6500,,
6501,,
6502,0.074,0.082
6503,,
6504,,
6505,,
6506,,
6507,0.046,0.04
6508,,
6509,,
6510,,
6511,,
6512,0.155,0.033
6513,,
6514,,
6515,,
6516,,
6517,0.032,0.025
6518,,
6519,,
6520,,
6521,,
6522,0.06,0.035
6523,,
6524,,
6525,,
6526,,
6527,0.033,0.028
6528,,
6529,,
6530,,
6531,,
6532,0.045,0.024
6533,,
6534,,
6535,,
6536,,
6537,0.019,0.008
6538,,
6539,,
6540,,
6541,,
6542,0.79,0.754
6543,,
6544,,
6545,,
6546,,
6547,0.244,0.247
6548,,
6549,,
6550,,
6551,,
6552,0.012,0.002
6553,,
6554,,
6555,,
6556,,
6557,0.047,0.03
6558,,
6559,,
6560,,
6561,,
6562,0.048,0.033
6563,,
6564,,
6565,,
6566,,
6567,0.068,0.042
6568,,
6569,,
6570,,
6571,,
6572,0.063,0.066
6573,,
6574,,
6575,,
6576,,
6577,0.034,0.032
6578,,
6579,,
6580,,
6581,,
6582,0.027,0.021
6583,,
6584,,
6585,,
6586,,
6587,0.03,0.022
6588,,
6589,,
6590,,
6591,,
6592,0.013,0.007
6593,,
6594,,
6595,,
6596,,
6597,0.001,-0.005
6598,,
6599,,
6600,,
6601,,
6602,-0.025,-0.028
6603,,
6604,,
6605,,
6606,,
6607,-0.004,-0.035
6608,,
6609,,
6610,,
6611,,
6612,0.016,0.014
6613,,
6614,,
6615,,
6616,,
6617,0.017,0.018
6618,,
6619,,
6620,,
6621,,
6622,0.017,0.018
6623,,
6624,,
6625,,
6626,,
6627,0.087,0.051
6628,,
6629,,
6630,,
6631,,
6632,0.028,0.026
6633,,
6634,,
6635,,
6636,,
6637,0.074,0.082
6638,,
6639,,
6640,,
6641,,
6642,0.046,0.04
6643,,
6644,,
6645,,
6646,,
6647,0.155,0.033
6648,,
6649,,
6650,,
6651,,
6652,0.032,0.025
6653,,
6654,,
6655,,
6656,,
6657,0.008,0.008
6658,,
6659,,
6660,,
6661,,
6662,-0.01,-0.009
6663,,
6664,,
6665,,
6666,,
6667,0.004,0.004
6668,,
6669,,
6670,,
6671,,
6672,0.018,0.02
6673,,
6674,,
6675,,
6676,,
6677,0.048,0.051
6678,,
6679,,
6680,,
6681,,
6682,0.033,0.036
6683,,
6684,,
6685,,
6686,,
6687,0.051,0.055
6688,,
6689,,
6690,,
6691,,
6692,0.064,0.06
6693,,
6694,,
6695,,
6696,,
6697,0.101,0.063
6698,,
6699,,
6700,,
6701,,
6702,0.016,0.014
6703,,
6704,,
6705,,
6706,,
6707,0.017,0.018
6708,,
6709,,
6710,,
6711,,
6712,0.017,0.018
6713,,
6714,,
6715,,
6716,,
6717,0.087,0.051
6718,,
6719,,
6720,,
6721,,
6722,0.028,0.026
6723,,
6724,,
6725,,
6726,,
6727,0.074,0.082
6728,,
6729,,
6730,,
6731,,
6732,0.046,0.04
6733,,
6734,,
6735,,
6736,,
6737,0.155,0.033
6738,,
6739,,
6740,,
6741,,
6742,0.032,0.025
6743,,
6744,,
6745,,
6746,,
6747,0.008,0.008
6748,,
6749,,
6750,,
6751,,
6752,-0.01,-0.009
6753,,
6754,,
6755,,
6756,,
6757,0.004,0.004
6758,,
6759,,
6760,,
6761,,
6762,0.018,0.02
6763,,
6764,,
6765,,
6766,,
6767,0.048,0.051
6768,,
6769,,
6770,,
6771,,
6772,0.033,0.036
6773,,
6774,,
6775,,
6776,,
6777,0.051,0.055
6778,,
6779,,
6780,,
6781,,
6782,0.064,0.06
6783,,
6784,,
6785,,
6786,,
6787,0.101,0.063
6788,,
6789,,
6790,,
6791,,
6792,0.076,0.058
6793,,
6794,,
6795,,
6796,,
6797,0.058,0.045
6798,,
6799,,
6800,,
6801,,
6802,0.05,0.032
6803,,
6804,,
6805,,
6806,,
6807,0.06,0.043
6808,,
6809,,
6810,,
6811,,
6812,0.087,0.068
6813,,
6814,,
6815,,
6816,,
6817,0.037,0.015
6818,,
6819,,
6820,,
6821,,
6822,0.029,0.021
6823,,
6824,,
6825,,
6826,,
6827,0.08,0.068
6828,,
6829,,
6830,,
6831,,
6832,0.047,0.047
6833,,
6834,,
6835,,
6836,,
6837,0.045,0.055
6838,,
6839,,
6840,,
6841,,
6842,0.046,0.038
6843,,
6844,,
6845,,
6846,,
6847,0.043,0.032
6848,,
6849,,
6850,,
6851,,
6852,0.283,0.29
6853,,
6854,,
6855,,
6856,,
6857,0.038,0.028
6858,,
6859,,
6860,,
6861,,
6862,0.012,0.003
6863,,
6864,,
6865,,
6866,,
6867,-0.001,-0.006
6868,,
6869,,
6870,,
6871,,
6872,-0.008,-0.003
6873,,
6874,,
6875,,
6876,,
6877,-0.002,-0.007
6878,,
6879,,
6880,,
6881,,
6882,0.043,0.05
6883,,
6884,,
6885,,
6886,,
6887,0.04,0.032
6888,,
6889,,
6890,,
6891,,
6892,0.04,0.023
6893,,
6894,,
6895,,
6896,,
6897,0.126,0.185
6898,,
6899,,
6900,,
6901,,
6902,0.026,0.005
6903,,
6904,,
6905,,
6906,,
6907,0.469,0.556
6908,,
6909,,
6910,,
6911,,
6912,0.014,0.01
6913,,
6914,,
6915,,
6916,,
6917,0.012,0.025
6918,,
6919,,
6920,,
6921,,
6922,0.024,0.022
6923,,
6924,,
6925,,
6926,,
6927,0.02,0.027
6928,,
6929,0.009,0.007
6930,,
6931,,
6932,,
6933,0.018,0.013
6934,,
6935,0.011,0.007
6936,,
6937,,
6938,,
6939,0.015,0.006
6940,,
6941,0.017,0.009
6942,,
6943,,
6944,,
6945,0.578,0.581
6946,,
6947,0.036,0.029
6948,,
6949,,
6950,,
6951,0.032,0.023
6952,,
6953,0.026,0.017
6954,,
6955,,
6956,,
6957,0.025,0.129
6958,,
6959,0.323,0.325
6960,,
6961,,
6962,,
6963,0.038,0.021
6964,,
6965,0.045,0.022
6966,,
6967,,
6968,,
6969,0.487,0.483
6970,,
6971,0.053,0.028
6972,,
6973,,
6974,,
6975,0.04,0.015
6976,,
6977,0.074,0.069
6978,,
6979,,
6980,,
6981,0.009,-0.019
6982,,
6983,0.033,0.02
6984,,
6985,,
6986,,
6987,0.14,0.117
6988,,
6989,0.037,0.009
6990,,
6991,,
6992,,
6993,0.037,0.05
6994,,
6995,0.036,0.055
6996,,
6997,,
6998,,
6999,0.025,0.024
7000,,
7001,0.03,0.038
7002,,
7003,,
7004,,
7005,0.03,0.046
7006,,
7007,0.259,0.565
7008,,
7009,,
7010,,
7011,-0.027,-0.04
7012,,
7013,0.001,0.029
7014,,
7015,,
7016,,
7017,-0.014,-0.025
7018,,
7019,-0.023,-0.033
7020,,
7021,,
7022,,
7023,0.006,-0.009
7024,,
7025,0.007,-0.011
7026,,
7027,,
7028,,
7029,0.028,0.011
7030,,
7031,0.021,-0.006
7032,,
7033,,
7034,,
7035,0.025,0.002
7036,,
7037,0.014,-0.006
7038,,
7039,,
7040,,
7041,0.012,-0.007
7042,,
7043,0.014,-0.001
7044,,
7045,,
7046,,
7047,0.02,0.006
7048,,
7049,0.25,0.113
7050,,
7051,,
7052,,
7053,-0.019,-0.017
7054,,
7055,-0.014,-0.014
7056,,
7057,,
7058,,
7059,0.032,0.013
7060,,
7061,0.227,0.069
7062,,
7063,,
7064,,
7065,0.033,0.119
7066,,
7067,0.033,0.034
7068,,
7069,,
7070,,
7071,0.069,0.053
7072,,
7073,0.09,0.061
7074,,
7075,,
7076,,
7077,0.098,0.076
7078,,
7079,0.445,0.505
7080,,
7081,,
7082,,
7083,0.06,0.031
7084,,
7085,0.062,0.034
7086,,
7087,,
7088,,
7089,0.058,0.034
7090,,
7091,0.057,0.033
7092,,
7093,,
7094,,
7095,0.045,0.014
7096,,
7097,0.058,0.027
7098,,
7099,,
7100,,
7101,0.033,0.024
7102,,
7103,0.04,0.031
7104,,
7105,,
7106,,
7107,0.03,0.03
7108,,
7109,0.036,0.039
7110,,
7111,,
7112,,
7113,0.023,0.034
7114,,
7115,0.031,0.033
7116,,
7117,,
7118,,
7119,0.044,0.042
7120,,
7121,0.098,0.058
7122,,
7123,,
7124,,
7125,0.014,0.026
7126,,
7127,0.084,0.135
7128,,
7129,,
7130,,
7131,0.001,0.017
7132,,
7133,-0.0,0.017
7134,,
7135,,
7136,,
7137,0.011,0.029
7138,,
7139,0.004,0.024
7140,,
7141,,
7142,,
7143,0.025,0.046
7144,,
7145,0.106,0.115
7146,,
7147,,
7148,,
7149,-0.001,0.019
7150,,
7151,0.017,0.028
7152,,
7153,,
7154,,
7155,0.027,0.01
7156,,
7157,-0.011,-0.012
7158,,
7159,,
7160,,
7161,0.015,0.008
7162,,
7163,0.005,0.008
7164,,
7165,,
7166,,
7167,0.088,0.07
7168,,
7169,0.134,0.084
7170,,
7171,,
7172,,
7173,0.025,0.129
7174,,
7175,0.323,0.325
7176,,
7177,,
7178,,
7179,0.038,0.021
7180,,
7181,0.045,0.022
7182,,
7183,,
7184,,
7185,0.487,0.483
7186,,
7187,0.053,0.028
7188,,
7189,,
7190,,
7191,0.04,0.015
7192,,
7193,0.074,0.069
7194,,
7195,,
7196,,
7197,0.009,-0.019
7198,,
7199,0.033,0.02
7200,,
7201,,
7202,,
7203,0.14,0.117
7204,,
7205,0.037,0.009
7206,,
7207,,
7208,,
7209,0.037,0.05
7210,,
7211,0.036,0.055
7212,,
7213,,
7214,,
7215,0.025,0.024
7216,,
7217,0.03,0.038
7218,,
7219,,
7220,,
7221,0.03,0.046
7222,,
7223,0.259,0.565
7224,,
7225,,
7226,,
7227,0.055,0.302
7228,,
7229,0.052,0.065
7230,,
7231,,
7232,,
7233,0.067,0.054
7234,,
7235,0.043,0.03
7236,,
7237,,
7238,,
7239,0.067,0.043
7240,,
7241,0.242,0.19
7242,,
7243,,
7244,,
7245,0.036,0.016
7246,,
7247,0.039,0.018
7248,,
7249,,
7250,,
7251,0.041,0.022
7252,,
7253,0.058,0.038
7254,,
7255,,
7256,,
7257,0.064,0.04
7258,,
7259,0.108,0.098
7260,,
7261,,
7262,,
7263,0.04,0.03
7264,,
7265,0.663,0.663
7266,,
7267,,
7268,,
7269,0.045,0.037
7270,,
7271,0.03,0.029
7272,,
7273,,
7274,,
7275,0.147,0.373
7276,,
7277,0.032,0.034
7278,,
7279,,
7280,,
7281,0.025,0.022
7282,,
7283,0.03,0.087
7284,,
7285,,
7286,,
7287,0.112,0.13
7288,,
7289,0.037,0.035
7290,,
7291,,
7292,,
7293,0.037,0.047
7294,,
7295,0.044,0.041
7296,,
7297,,
7298,,
7299,0.033,0.028
7300,,
7301,0.12,0.081
7302,,
7303,,
7304,,
7305,0.117,0.099
7306,,
7307,0.053,0.045
7308,,
7309,,
7310,,
7311,0.051,0.04
7312,,
7313,0.035,0.028
7314,,
7315,,
7316,,
7317,0.053,0.051
7318,,
7319,0.1,0.074
7320,,
7321,,
7322,,
7323,0.048,0.075
7324,,
7325,0.052,0.056
7326,,
7327,,
7328,,
7329,0.052,0.049
7330,,
7331,0.046,0.045
7332,,
7333,,
7334,,
7335,0.038,0.012
7336,,
7337,0.027,0.031
7338,,
7339,,
7340,,
7341,0.008,-0.003
7342,,
7343,0.019,0.014
7344,,
7345,,
7346,,
7347,0.023,0.01
7348,,
7349,0.023,0.007
7350,,
7351,,
7352,,
7353,0.041,0.025
7354,,
7355,0.032,0.011
7356,,
7357,,
7358,,
7359,0.024,0.006
7360,,
7361,0.027,0.01
7362,,
7363,,
7364,,
7365,0.045,0.028
7366,,
7367,0.05,0.034
7368,,
7369,,
7370,,
7371,0.05,0.042
7372,,
7373,0.084,0.058
7374,,
7375,,
7376,,
7377,0.053,0.061
7378,,
7379,0.06,0.059
7380,,
7381,,
7382,,
7383,0.087,0.067
7384,,
7385,0.073,0.063
7386,,
7387,,
7388,,
7389,-0.002,-0.004
7390,,
7391,0.001,-0.001
7392,,
7393,,
7394,,
7395,0.013,0.012
7396,,
7397,0.065,0.039
7398,,
7399,,
7400,,
7401,0.289,0.286
7402,,
7403,0.036,0.037
7404,,
7405,,
7406,,
7407,0.015,0.016
7408,,
7409,0.015,0.017
7410,,
7411,,
7412,,
7413,0.006,0.005
7414,,
7415,0.023,0.019
7416,,
7417,,
7418,,
7419,0.016,0.014
7420,,
7421,0.024,0.022
7422,,
7423,,
7424,,
7425,0.02,0.018
7426,,
7427,0.025,0.022
7428,,
7429,,
7430,,
7431,0.019,0.022
7432,,
7433,0.029,0.025
7434,,
7435,,
7436,,
7437,0.138,0.097
7438,,
7439,0.376,0.256
7440,,
7441,,
7442,,
7443,-0.001,0.002
7444,,
7445,0.0,0.003
7446,,
7447,,
7448,,
7449,0.014,0.023
7450,,
7451,0.017,0.031
7452,,
7453,,
7454,,
7455,0.006,0.014
7456,,
7457,0.015,0.021
7458,,
7459,,
7460,,
7461,0.028,0.037
7462,,
7463,0.033,0.037
7464,,
7465,,
7466,,
7467,0.046,0.053
7468,,
7469,0.048,0.056
7470,,
7471,,
7472,,
7473,0.063,0.072
7474,,
7475,0.058,0.066
7476,,
7477,,
7478,,
7479,0.061,0.062
7480,,
7481,0.073,0.072
7482,,
7483,,
7484,,
7485,0.051,0.051
7486,,
7487,0.057,0.058
7488,,
7489,,
7490,,
7491,0.048,0.051
7492,,
7493,0.054,0.056
7494,,
7495,,
7496,,
7497,0.097,0.367
7498,,
7499,0.046,0.043
7500,,
7501,,
7502,,
7503,0.025,0.034
7504,,
7505,0.019,0.028
7506,,
7507,,
7508,,
7509,0.03,0.045
7510,,
7511,0.151,0.21
7512,,
7513,,
7514,,
7515,0.038,0.053
7516,,
7517,0.032,0.057
7518,,
7519,,
7520,,
7521,0.04,0.06
7522,,
7523,0.041,0.061
7524,,
7525,,
7526,,
7527,0.055,0.083
7528,,
7529,0.105,0.121
7530,,
7531,,
7532,,
7533,0.018,0.024
7534,,
7535,0.095,0.247
7536,,
7537,,
7538,,
7539,0.019,0.017
7540,,
7541,0.032,0.033
7542,,
7543,,
7544,,
7545,0.026,0.046
7546,,
7547,0.018,0.026
7548,,
7549,,
7550,,
7551,0.017,0.011
7552,,
7553,0.029,0.068
7554,,
7555,,
7556,,
7557,0.008,0.006
7558,,
7559,0.279,0.262
7560,,
7561,,
7562,,
7563,0.006,0.006
7564,,
7565,0.011,0.008
7566,,
7567,,
7568,,
7569,0.05,0.049
7570,,
7571,0.277,0.227
7572,,
7573,,
7574,,
7575,0.039,0.038
7576,,
7577,0.026,0.024
7578,,
7579,,
7580,,
7581,0.037,0.035
7582,,
7583,0.071,0.074
7584,,
7585,,
7586,,
7587,0.046,0.045
7588,,
7589,0.148,0.094
7590,,
7591,,
7592,,
7593,0.099,0.113
7594,,
7595,0.054,0.058
7596,,
7597,,
7598,,
7599,0.082,0.06
7600,,
7601,0.039,0.036
7602,,
7603,,
7604,,
7605,0.09,0.008
7606,,
7607,0.01,0.01
7608,,
7609,,
7610,,
7611,0.026,0.031
7612,,
7613,0.006,0.015
7614,,
7615,,
7616,,
7617,0.075,0.101
7618,,
7619,0.017,0.029
7620,,
7621,,
7622,,
7623,0.002,0.013
7624,,
7625,0.006,0.015
7626,,
7627,,
7628,,
7629,-0.003,0.007
7630,,
7631,0.012,0.022
7632,,
7633,,
7634,,
7635,0.007,0.016
7636,,
7637,0.642,0.644
7638,,
7639,,
7640,,
7641,0.011,0.014
7642,,
7643,0.029,0.033
7644,,
7645,,
7646,,
7647,0.005,0.012
7648,,
7649,0.006,0.007
7650,,
7651,,
7652,,
7653,0.097,0.028
7654,,
7655,0.036,0.015
7656,,
7657,,
7658,,
7659,,
7660,0.031,0.03
7661,,
7662,,
7663,,
7664,0.018,0.036
7665,,
7666,,
7667,,
7668,0.002,0.024
7669,,
7670,,
7671,,
7672,0.017,0.043
7673,,
7674,,
7675,,
7676,0.004,0.03
7677,,
7678,,
7679,,
7680,0.166,0.227
7681,,
7682,,
7683,,
7684,0.003,0.03
7685,,
7686,,
7687,,
7688,0.01,0.02
7689,,
7690,,
7691,,
7692,0.029,0.101
7693,,
7694,,
7695,,
7696,0.061,0.047
7697,,
7698,,
7699,,
7700,0.086,0.076
7701,,
7702,,
7703,,
7704,0.09,0.088
7705,,
7706,,
7707,,
7708,0.036,0.035
7709,,
7710,,
7711,,
7712,0.013,0.013
7713,,
7714,,
7715,,
7716,0.136,0.134
7717,,
7718,,
7719,,
7720,-0.006,-0.008
7721,,
7722,,
7723,,
7724,0.114,0.093
7725,,
7726,,
7727,,
7728,0.021,0.016
7729,,
7730,,
7731,,
7732,0.028,0.026
7733,,
7734,,
7735,,
7736,0.039,0.033
7737,,
7738,,
7739,,
7740,0.031,0.03
7741,,
7742,,
7743,,
7744,0.018,0.036
7745,,
7746,,
7747,,
7748,0.002,0.024
7749,,
7750,,
7751,,
7752,0.017,0.043
7753,,
7754,,
7755,,
7756,0.004,0.03
7757,,
7758,,
7759,,
7760,0.166,0.227
7761,,
7762,,
7763,,
7764,0.003,0.03
7765,,
7766,,
7767,,
7768,0.01,0.02
7769,,
7770,,
7771,,
7772,0.029,0.101
7773,,
7774,,
7775,,
7776,0.061,0.047
7777,,
7778,,
7779,,
7780,-0.009,-0.011
7781,,
7782,,
7783,,
7784,-0.007,-0.001
7785,,
7786,,
7787,,
7788,-0.014,-0.004
7789,,
7790,,
7791,,
7792,0.003,0.015
7793,,
7794,,
7795,,
7796,0.021,0.035
7797,,
7798,,
7799,,
7800,0.026,0.039
7801,,
7802,,
7803,,
7804,0.019,0.032
7805,,
7806,,
7807,,
7808,0.047,0.054
7809,,
7810,,
7811,,
7812,0.031,0.024
7813,,
7814,,
7815,,
7816,0.017,0.014
7817,,
7818,,
7819,,
7820,0.04,0.041
7821,,
7822,,
7823,,
7824,0.038,0.044
7825,,
7826,,
7827,,
7828,0.197,0.212
7829,,
7830,,
7831,,
7832,0.028,0.033
7833,,
7834,,
7835,,
7836,0.032,0.037
7837,,
7838,,
7839,,
7840,0.046,0.052
7841,,
7842,,
7843,,
7844,0.03,0.038
7845,,
7846,,
7847,,
7848,0.047,0.046
7849,,
7850,,
7851,,
7852,0.049,0.191
7853,,
7854,,
7855,,
7856,0.039,0.041
7857,,
7858,,
7859,,
7860,0.031,0.03
7861,,
7862,,
7863,,
7864,0.018,0.036
7865,,
7866,,
7867,,
7868,0.002,0.024
7869,,
7870,,
7871,,
7872,0.017,0.043
7873,,
7874,,
7875,,
7876,0.004,0.03
7877,,
7878,,
7879,,
7880,0.166,0.227
7881,,
7882,,
7883,,
7884,0.003,0.03
7885,,
7886,,
7887,,
7888,0.01,0.02
7889,,
7890,,
7891,,
7892,0.029,0.101
7893,,
7894,,
7895,,
7896,0.061,0.047
7897,,
7898,,
7899,,
7900,0.001,0.003
7901,,
7902,,
7903,,
7904,-0.006,-0.005
7905,,
7906,,
7907,,
7908,0.001,0.001
7909,,
7910,,
7911,,
7912,0.009,0.009
7913,,
7914,,
7915,,
7916,0.016,0.016
7917,,
7918,,
7919,,
7920,0.009,0.009
7921,,
7922,,
7923,,
7924,0.018,0.019
7925,,
7926,,
7927,,
7928,0.078,0.084
7929,,
7930,,
7931,,
7932,0.03,0.028
7933,,
7934,,
7935,,
7936,0.102,0.149
7937,,
7938,,
7939,,
7940,0.042,0.007
7941,,
7942,,
7943,,
7944,0.026,0.018
7945,,
7946,,
7947,,
7948,-0.01,-0.019
7949,,
7950,,
7951,,
7952,-0.007,-0.015
7953,,
7954,,
7955,,
7956,0.05,0.035
7957,,
7958,,
7959,,
7960,0.021,0.011
7961,,
7962,,
7963,,
7964,0.097,0.085
7965,,
7966,,
7967,,
7968,0.018,0.014
7969,,
7970,,
7971,,
7972,0.052,0.175
7973,,
7974,,
7975,,
7976,0.011,0.011
7977,,
7978,,
7979,,
7980,0.028,0.024
7981,,
7982,,
7983,,
7984,0.009,0.009
7985,,
7986,,
7987,,
7988,0.01,0.009
7989,,
7990,,
7991,,
7992,0.031,0.03
7993,,
7994,,
7995,,
7996,0.089,0.077
7997,,
7998,,
7999,,
8000,0.058,0.056
8001,,
8002,,
8003,,
8004,0.124,0.12
8005,,
8006,,
8007,,
8008,0.154,0.143
8009,,
8010,,
8011,,
8012,0.024,0.026
8013,,
8014,,
8015,,
8016,0.033,0.036
8017,,
8018,,
8019,0.006,0.001
8020,,
8021,,
8022,-0.008,-0.018
8023,,
8024,,
8025,0.001,-0.013
8026,,
8027,,
8028,0.058,0.042
8029,,
8030,,
8031,0.156,0.121
8032,,
8033,,
8034,0.015,-0.003
8035,,
8036,,
8037,-0.005,-0.023
8038,,
8039,,
8040,0.041,0.114
8041,,
8042,,
8043,-0.015,-0.012
8044,,
8045,,
8046,-0.02,-0.017
8047,,
8048,,
8049,0.645,0.24
8050,,
8051,,
8052,0.123,0.121
8053,,
8054,,
8055,0.376,0.32
8056,,
8057,,
8058,0.085,0.05
8059,,
8060,,
8061,0.213,0.155
8062,,
8063,,
8064,0.126,0.098
8065,,
8066,,
8067,0.06,0.036
8068,,
8069,,
8070,0.131,0.093
8071,,
8072,,
8073,0.256,0.116
8074,,
8075,,
8076,0.058,0.056
8077,,
8078,,
8079,0.13,0.071
8080,,
8081,,
8082,0.017,0.012
8083,,
8084,,
8085,0.038,0.027
8086,,
8087,,
8088,0.133,0.106
8089,,
8090,,
8091,0.115,0.091
8092,,
8093,,
8094,0.17,0.151
8095,,
8096,,
8097,0.031,0.02
8098,,
8099,,
8100,0.109,0.102
8101,,
8102,,
8103,0.021,0.019
8104,,
8105,,
8106,0.07,0.068
8107,,
8108,,
8109,0.012,0.016
8110,,
8111,,
8112,0.012,0.012
8113,,
8114,,
8115,0.011,0.01
8116,,
8117,,
8118,0.003,0.001
8119,,
8120,,
8121,0.001,-0.001
8122,,
8123,,
8124,0.008,0.006
8125,,
8126,,
8127,0.049,0.051
8128,,
8129,,
8130,0.063,0.135
8131,,
8132,,
8133,0.016,0.021
8134,,
8135,,
8136,0.023,0.032
8137,,
8138,,
8139,-0.032,-0.029
8140,,
8141,,
8142,-0.016,-0.019
8143,,
8144,,
8145,0.092,0.069
8146,,
8147,,
8148,0.012,0.004
8149,,
8150,,
8151,-0.011,-0.016
8152,,
8153,,
8154,0.007,0.002
8155,,
8156,,
8157,0.045,0.029
8158,,
8159,,
8160,0.11,0.167
8161,,
8162,,
8163,0.012,0.012
8164,,
8165,,
8166,0.025,0.044
8167,,
8168,,
8169,0.037,0.034
8170,,
8171,,
8172,0.021,0.015
8173,,
8174,,
8175,0.054,0.043
8176,,
8177,,
8178,0.019,0.014
8179,,
8180,,
8181,0.047,0.046
8182,,
8183,,
8184,0.03,0.023
8185,,
8186,,
8187,0.03,0.023
8188,,
8189,,
8190,0.026,0.027
8191,,
8192,,
8193,0.026,0.025
8194,,
8195,,
8196,0.023,0.023
8197,,
8198,,
8199,0.157,-0.0
8200,,
8201,,
8202,,
8203,,
8204,,
8205,0.126,0.078
8206,,
8207,,
8208,,
8209,,
8210,,
8211,0.024,0.023
8212,,
8213,,
8214,,
8215,,
8216,,
8217,0.027,0.027
8218,,
8219,,
8220,,
8221,,
8222,,
8223,0.166,0.15
8224,,
8225,,
8226,,
8227,,
8228,,
8229,0.037,0.037
8230,,
8231,,
8232,,
8233,,
8234,,
8235,0.033,0.037
8236,,
8237,,
8238,,
8239,,
8240,,
8241,0.064,0.131
8242,,
8243,,
8244,,
8245,,
8246,,
8247,0.042,0.038
8248,,
8249,,
8250,,
