path,dataset,modality,split,label,pair_role
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7013991.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0492483.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2397373.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4127690.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8802922.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7478847.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4890201.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5647554.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0591011.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5549565.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5130786.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0526705.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3444893.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5223096.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0257755.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5235229.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7052752.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7623089.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1336705.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6850613.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6729594.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9442362.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4748023.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6612179.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8206290.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3696570.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1634561.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4182781.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3230874.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3136228.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4285297.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0796345.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8655487.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7697445.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9608774.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3732460.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2407971.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6026244.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3826001.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3228537.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7364280.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6749335.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3743409.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3991395.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3721718.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8483458.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7897374.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5699099.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3393767.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7358691.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8577970.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4718884.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6811363.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6978032.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3420287.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1702152.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2474406.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6065710.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0264941.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1207811.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2761471.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2222489.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9132088.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5272766.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9645937.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0773193.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5500256.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4041324.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2697895.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2310870.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2779357.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6114220.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8166690.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8751661.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5532861.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8086562.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5488188.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8664819.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2421696.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2392559.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8838315.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7069158.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7991932.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4928426.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3003666.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5446987.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8823566.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5280906.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0895906.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3261043.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8429917.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7291399.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8676418.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0836257.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9102352.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2422589.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5295497.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9991394.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0826847.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9065637.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8598120.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0541345.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1041406.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3305153.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5401740.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7837503.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9314144.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7663291.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9795608.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1390222.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9994125.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4315770.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2049142.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3978040.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0527170.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6298988.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6109355.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1584535.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0623875.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5787620.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0349484.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0860622.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6518815.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5813642.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4932763.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4512891.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8626997.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9690865.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5994390.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7024807.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1850634.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6218727.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6686271.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6622871.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0967540.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7433717.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7315468.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0538711.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6427761.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7426927.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9327346.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8940715.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7204331.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7346224.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5272837.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7234522.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2817348.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4364153.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7249601.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6304007.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8787622.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7092167.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0092870.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6757540.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2395859.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6544804.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6721280.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3917492.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9684318.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4672353.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9829436.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5327658.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5545874.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6383291.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4020689.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1834367.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0391694.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2382078.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6033220.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1398930.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7803290.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6332867.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7113612.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4189111.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8790198.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2675539.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0743540.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4359258.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3415223.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8056594.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8555379.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0753250.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4436649.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9789240.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4481320.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8766132.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6539326.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8065339.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9516457.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2467125.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5789978.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2298440.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6253092.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5189902.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0372456.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8504808.jpg,ISIC2020_benign,Dermoscopy,all,normal,cross_source_ood
