subset,isic_id,image_path,target,level,source,qbar
ITB-Diverse,97a3cfd3d1d14c80de15bcc4d8942e6d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\97a3cfd3d1d14c80de15bcc4d8942e6d.jpg,0,original,fitzpatrick17k,0.70014
ITB-Diverse,b71b494676eabaf2377dbacbd4b3c18c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b71b494676eabaf2377dbacbd4b3c18c.jpg,0,original,fitzpatrick17k,0.51138
ITB-Diverse,67eb5755ba7c70b85863f699b4598d49,D:\YJ-Agent\data\raw\fitzpatrick17k\images\67eb5755ba7c70b85863f699b4598d49.jpg,0,original,fitzpatrick17k,0.44466
ITB-Diverse,50a5b3518678c84fed613629a0fefeb3,D:\YJ-Agent\data\raw\fitzpatrick17k\images\50a5b3518678c84fed613629a0fefeb3.jpg,0,original,fitzpatrick17k,0.5956400000000001
ITB-Diverse,f004bdfcaf21882145f96ec191d0fd90,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f004bdfcaf21882145f96ec191d0fd90.jpg,0,original,fitzpatrick17k,0.64944
ITB-Diverse,0097275da3cb707415d13d2c59cf8c8c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\0097275da3cb707415d13d2c59cf8c8c.jpg,0,original,fitzpatrick17k,0.24509999999999996
ITB-Diverse,f02bb68f042d3090ec04548d218e8d85,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f02bb68f042d3090ec04548d218e8d85.jpg,0,original,fitzpatrick17k,0.5889
ITB-Diverse,b9e384f23afb5f3b9312668aebfc342f,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b9e384f23afb5f3b9312668aebfc342f.jpg,0,original,fitzpatrick17k,0.62966
ITB-Diverse,e5a50fd4d67e70c016bc34401ae08e7f,D:\YJ-Agent\data\raw\fitzpatrick17k\images\e5a50fd4d67e70c016bc34401ae08e7f.jpg,0,original,fitzpatrick17k,0.46482
ITB-Diverse,ce8420f8b003049f57f091cb81fb4b7b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ce8420f8b003049f57f091cb81fb4b7b.jpg,0,original,fitzpatrick17k,0.45287999999999995
ITB-Diverse,d876f96ad056b53f40f8f178737c2100,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d876f96ad056b53f40f8f178737c2100.jpg,0,original,fitzpatrick17k,0.38478
ITB-Diverse,dcea8f755d638e11fe9f69e9e058d4a6,D:\YJ-Agent\data\raw\fitzpatrick17k\images\dcea8f755d638e11fe9f69e9e058d4a6.jpg,0,original,fitzpatrick17k,0.6678200000000001
ITB-Diverse,d6d81545f82fae31bbc6f58b08057211,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d6d81545f82fae31bbc6f58b08057211.jpg,0,original,fitzpatrick17k,0.03412
ITB-Diverse,ecf1c87933959ffb74883c32f4f73f58,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ecf1c87933959ffb74883c32f4f73f58.jpg,0,original,fitzpatrick17k,0.47656
ITB-Diverse,9061d75fa449db370bab342a0c7022b4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\9061d75fa449db370bab342a0c7022b4.jpg,0,original,fitzpatrick17k,0.59196
ITB-Diverse,274c0a9b9a84d70845fd5a22d63c6bd2,D:\YJ-Agent\data\raw\fitzpatrick17k\images\274c0a9b9a84d70845fd5a22d63c6bd2.jpg,0,original,fitzpatrick17k,0.18282
ITB-Diverse,76e29e8f40cf48a332aa2c06a3d4fd77,D:\YJ-Agent\data\raw\fitzpatrick17k\images\76e29e8f40cf48a332aa2c06a3d4fd77.jpg,0,original,fitzpatrick17k,0.31622
ITB-Diverse,de76199ccea6c445b6643ffcf5d7c7f9,D:\YJ-Agent\data\raw\fitzpatrick17k\images\de76199ccea6c445b6643ffcf5d7c7f9.jpg,0,original,fitzpatrick17k,0.5933599999999999
ITB-Diverse,149c50b34d43bb358ee087fc8e69ea9b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\149c50b34d43bb358ee087fc8e69ea9b.jpg,0,original,fitzpatrick17k,0.55264
ITB-Diverse,5cab9fcd7388d2579ad279923c8c1b1b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\5cab9fcd7388d2579ad279923c8c1b1b.jpg,0,original,fitzpatrick17k,0.47038
ITB-Diverse,6d0986d71b18741aa23e1439d0cbcb3b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\6d0986d71b18741aa23e1439d0cbcb3b.jpg,0,original,fitzpatrick17k,0.58402
ITB-Diverse,85935f9ee88032250992021e0ddfccfe,D:\YJ-Agent\data\raw\fitzpatrick17k\images\85935f9ee88032250992021e0ddfccfe.jpg,0,original,fitzpatrick17k,0.57774
ITB-Diverse,984cf0212e8a0a3c7d052b38c93c19bb,D:\YJ-Agent\data\raw\fitzpatrick17k\images\984cf0212e8a0a3c7d052b38c93c19bb.jpg,0,original,fitzpatrick17k,0.45774
ITB-Diverse,d1bc8ccf76f9d75244020b5eed876de5,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d1bc8ccf76f9d75244020b5eed876de5.jpg,0,original,fitzpatrick17k,0.5619
ITB-Diverse,ac692642a5abdd2c523d8efd0f7bcb53,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ac692642a5abdd2c523d8efd0f7bcb53.jpg,0,original,fitzpatrick17k,0.41294
ITB-Diverse,d43d015f22edcf41955525da26917a13,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d43d015f22edcf41955525da26917a13.jpg,0,original,fitzpatrick17k,0.6593600000000001
ITB-Diverse,fbf54448efd407288f8b9db342fc9b4d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fbf54448efd407288f8b9db342fc9b4d.jpg,0,original,fitzpatrick17k,0.3
ITB-Diverse,eeede5bc7235634a782ca2e14e6eaf80,D:\YJ-Agent\data\raw\fitzpatrick17k\images\eeede5bc7235634a782ca2e14e6eaf80.jpg,0,original,fitzpatrick17k,0.41600000000000004
ITB-Diverse,5658d956fc167e1cfda3d1e9048c221c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\5658d956fc167e1cfda3d1e9048c221c.jpg,0,original,fitzpatrick17k,0.40874
ITB-Diverse,473426948d599b6b88b1f49b43a1f583,D:\YJ-Agent\data\raw\fitzpatrick17k\images\473426948d599b6b88b1f49b43a1f583.jpg,0,original,fitzpatrick17k,0.14750000000000002
ITB-Diverse,36e842fa0046f02248140aaf668d111a,D:\YJ-Agent\data\raw\fitzpatrick17k\images\36e842fa0046f02248140aaf668d111a.jpg,0,original,fitzpatrick17k,0.46256
ITB-Diverse,3ea6e0f9b00dddfde0cd4de6019cb8c4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\3ea6e0f9b00dddfde0cd4de6019cb8c4.jpg,0,original,fitzpatrick17k,0.55008
ITB-Diverse,48c72e28f67ea0a4aef23d3995ff97e1,D:\YJ-Agent\data\raw\fitzpatrick17k\images\48c72e28f67ea0a4aef23d3995ff97e1.jpg,0,original,fitzpatrick17k,0.49538000000000004
ITB-Diverse,b05727938eb1ab21ac071a6a141ca602,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b05727938eb1ab21ac071a6a141ca602.jpg,0,original,fitzpatrick17k,0.56508
ITB-Diverse,cd97cc6317b24b41441eb424bbaab817,D:\YJ-Agent\data\raw\fitzpatrick17k\images\cd97cc6317b24b41441eb424bbaab817.jpg,0,original,fitzpatrick17k,0.42884
ITB-Diverse,890cf5d791c7e738d156ec3ea95fae5d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\890cf5d791c7e738d156ec3ea95fae5d.jpg,0,original,fitzpatrick17k,0.23252
ITB-Diverse,8b01a27ed17877ef77db5fed66d5ba74,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8b01a27ed17877ef77db5fed66d5ba74.jpg,0,original,fitzpatrick17k,0.22347999999999998
ITB-Diverse,e50acf752af2b470411a0d2988627308,D:\YJ-Agent\data\raw\fitzpatrick17k\images\e50acf752af2b470411a0d2988627308.jpg,0,original,fitzpatrick17k,0.46270000000000006
ITB-Diverse,5f62ba3af414240d628e9a450101c79c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\5f62ba3af414240d628e9a450101c79c.jpg,0,original,fitzpatrick17k,0.36296000000000006
ITB-Diverse,fa6ab29241f0d3129793b785af07b55b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fa6ab29241f0d3129793b785af07b55b.jpg,0,original,fitzpatrick17k,0.6799200000000001
ITB-Diverse,b26d4bec9bbf7097207c680443b25bab,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b26d4bec9bbf7097207c680443b25bab.jpg,0,original,fitzpatrick17k,0.47266
ITB-Diverse,092670ba498e24802fbf09bd4d2263f5,D:\YJ-Agent\data\raw\fitzpatrick17k\images\092670ba498e24802fbf09bd4d2263f5.jpg,0,original,fitzpatrick17k,0.5693400000000001
ITB-Diverse,75caafc2c550e3c4e6de4fce8b2df92d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\75caafc2c550e3c4e6de4fce8b2df92d.jpg,0,original,fitzpatrick17k,0.46688
ITB-Diverse,b38912a4a6913049bce0fba4f2cb656b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b38912a4a6913049bce0fba4f2cb656b.jpg,0,original,fitzpatrick17k,0.50388
ITB-Diverse,76e29e8f40cf48a332aa2c06a3d4fd77,D:\YJ-Agent\data\raw\fitzpatrick17k\images\76e29e8f40cf48a332aa2c06a3d4fd77.jpg,0,original,fitzpatrick17k,0.43664000000000003
ITB-Diverse,12e8c2de6ef64b12e9e68ea117641f4b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\12e8c2de6ef64b12e9e68ea117641f4b.jpg,0,original,fitzpatrick17k,0.39215999999999995
ITB-Diverse,ddb89c7ca6316889d3961af067666e76,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ddb89c7ca6316889d3961af067666e76.jpg,0,original,fitzpatrick17k,0.67638
ITB-Diverse,8361c31697e18d0fdf738453489c68ac,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8361c31697e18d0fdf738453489c68ac.jpg,0,original,fitzpatrick17k,0.58402
ITB-Diverse,fbd64d85fa7bfed3ba061ca05ff90f69,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fbd64d85fa7bfed3ba061ca05ff90f69.jpg,1,original,fitzpatrick17k,0.53628
ITB-Diverse,c45e1a65764bb67e5b5241e5f9b9e336,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c45e1a65764bb67e5b5241e5f9b9e336.jpg,0,original,fitzpatrick17k,0.52414
ITB-Diverse,948fed0eb926871948e9e1ae2e350596,D:\YJ-Agent\data\raw\fitzpatrick17k\images\948fed0eb926871948e9e1ae2e350596.jpg,0,original,fitzpatrick17k,0.36325999999999997
ITB-Diverse,fa8e54fade1a76997538383b52119956,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fa8e54fade1a76997538383b52119956.jpg,0,original,fitzpatrick17k,0.58884
ITB-Diverse,1e71698eb01fdd1a14e643fe31aa9b17,D:\YJ-Agent\data\raw\fitzpatrick17k\images\1e71698eb01fdd1a14e643fe31aa9b17.jpg,0,original,fitzpatrick17k,0.17756
ITB-Diverse,a73b4d50da10d1b891c14a1ef93bb344,D:\YJ-Agent\data\raw\fitzpatrick17k\images\a73b4d50da10d1b891c14a1ef93bb344.jpg,0,original,fitzpatrick17k,0.40946
ITB-Diverse,ed37615e8590ec567cfe41719bd5760c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ed37615e8590ec567cfe41719bd5760c.jpg,0,original,fitzpatrick17k,0.5000600000000001
ITB-Diverse,e64510bdbfd6ea6c6cee723c055e1b50,D:\YJ-Agent\data\raw\fitzpatrick17k\images\e64510bdbfd6ea6c6cee723c055e1b50.jpg,0,original,fitzpatrick17k,0.6874399999999999
ITB-Diverse,9d88887d8e853422fb201b0e5b90c969,D:\YJ-Agent\data\raw\fitzpatrick17k\images\9d88887d8e853422fb201b0e5b90c969.jpg,0,original,fitzpatrick17k,0.5032599999999999
ITB-Diverse,3c872d2410c57441eccd4368ece6f28a,D:\YJ-Agent\data\raw\fitzpatrick17k\images\3c872d2410c57441eccd4368ece6f28a.jpg,0,original,fitzpatrick17k,0.5766800000000001
ITB-Diverse,8342432d90da1c3012d4797c6f6280d5,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8342432d90da1c3012d4797c6f6280d5.jpg,0,original,fitzpatrick17k,0.5133399999999999
ITB-Diverse,47b27423f63833f2daf4c58977e7e9f9,D:\YJ-Agent\data\raw\fitzpatrick17k\images\47b27423f63833f2daf4c58977e7e9f9.jpg,0,original,fitzpatrick17k,0.42788000000000004
ITB-Diverse,2feaf7dad8de6bbe03470747caf74790,D:\YJ-Agent\data\raw\fitzpatrick17k\images\2feaf7dad8de6bbe03470747caf74790.jpg,0,original,fitzpatrick17k,0.37066
ITB-Diverse,8f455c5a0625dad06bc324ba194b5873,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8f455c5a0625dad06bc324ba194b5873.jpg,0,original,fitzpatrick17k,0.38306
ITB-Diverse,fac50755ac0a661403eedb4f63ab2d6d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fac50755ac0a661403eedb4f63ab2d6d.jpg,0,original,fitzpatrick17k,0.7057399999999999
ITB-Diverse,0a94359e7eaacd7178e06b2823777789,D:\YJ-Agent\data\raw\fitzpatrick17k\images\0a94359e7eaacd7178e06b2823777789.jpg,0,original,fitzpatrick17k,0.60102
ITB-Diverse,a78dbeda373017a7adca20dacdc2b894,D:\YJ-Agent\data\raw\fitzpatrick17k\images\a78dbeda373017a7adca20dacdc2b894.jpg,0,original,fitzpatrick17k,0.66306
ITB-Diverse,1f24cd91d3536af05573c716cee9afe3,D:\YJ-Agent\data\raw\fitzpatrick17k\images\1f24cd91d3536af05573c716cee9afe3.jpg,1,original,fitzpatrick17k,0.68394
ITB-Diverse,2b407981c8bf792b9a0fbd0c8c1b1a99,D:\YJ-Agent\data\raw\fitzpatrick17k\images\2b407981c8bf792b9a0fbd0c8c1b1a99.jpg,0,original,fitzpatrick17k,0.60632
ITB-Diverse,e769e89a0bf01d3155e0d4cc3c29850c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\e769e89a0bf01d3155e0d4cc3c29850c.jpg,0,original,fitzpatrick17k,0.6528599999999999
ITB-Diverse,9f2b8d998d4589a5831bd1636637d6ad,D:\YJ-Agent\data\raw\fitzpatrick17k\images\9f2b8d998d4589a5831bd1636637d6ad.jpg,0,original,fitzpatrick17k,0.56518
ITB-Diverse,9289853db2501ac7d600ec0fc713cf5a,D:\YJ-Agent\data\raw\fitzpatrick17k\images\9289853db2501ac7d600ec0fc713cf5a.jpg,0,original,fitzpatrick17k,0.5897
ITB-Diverse,06ba85a99cf630d83696a18fd35f8333,D:\YJ-Agent\data\raw\fitzpatrick17k\images\06ba85a99cf630d83696a18fd35f8333.jpg,0,original,fitzpatrick17k,0.51768
ITB-Diverse,fac5f49bb4eeff20db505d78025178f4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\fac5f49bb4eeff20db505d78025178f4.jpg,0,original,fitzpatrick17k,0.58708
ITB-Diverse,b6b148041be55b10f5f94abd7ea29307,D:\YJ-Agent\data\raw\fitzpatrick17k\images\b6b148041be55b10f5f94abd7ea29307.jpg,1,original,fitzpatrick17k,0.5317999999999999
ITB-Diverse,8b1847980b176b7b17f75c2ea71922ef,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8b1847980b176b7b17f75c2ea71922ef.jpg,0,original,fitzpatrick17k,0.6246600000000001
ITB-Diverse,4c1e9f9fbea9e64919e67786ffe52952,D:\YJ-Agent\data\raw\fitzpatrick17k\images\4c1e9f9fbea9e64919e67786ffe52952.jpg,0,original,fitzpatrick17k,0.54538
ITB-Diverse,29940950f9dd08d1d26e85aaf6e5ac90,D:\YJ-Agent\data\raw\fitzpatrick17k\images\29940950f9dd08d1d26e85aaf6e5ac90.jpg,0,original,fitzpatrick17k,0.61114
ITB-Diverse,974d5648f1b04ec0716b75b26165bae6,D:\YJ-Agent\data\raw\fitzpatrick17k\images\974d5648f1b04ec0716b75b26165bae6.jpg,0,original,fitzpatrick17k,0.59848
ITB-Diverse,8c3366a0c7bcb2592a101d30d145615c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8c3366a0c7bcb2592a101d30d145615c.jpg,0,original,fitzpatrick17k,0.5541
ITB-Diverse,c8bf588b4eb3cfd049ab03046ec83a50,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c8bf588b4eb3cfd049ab03046ec83a50.jpg,0,original,fitzpatrick17k,0.5227999999999999
ITB-Diverse,ab3a25d1243ead55ddd073c130acb071,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ab3a25d1243ead55ddd073c130acb071.jpg,0,original,fitzpatrick17k,0.30448000000000003
ITB-Diverse,91fc3f5adb71265f647dc8ae4a8f420b,D:\YJ-Agent\data\raw\fitzpatrick17k\images\91fc3f5adb71265f647dc8ae4a8f420b.jpg,0,original,fitzpatrick17k,0.50918
ITB-Diverse,02b26f2e0c3e944fb8790213aaf74eb5,D:\YJ-Agent\data\raw\fitzpatrick17k\images\02b26f2e0c3e944fb8790213aaf74eb5.jpg,0,original,fitzpatrick17k,0.44672
ITB-Diverse,43d7ea1cae8cfa3f6a9f7ac73e7d1479,D:\YJ-Agent\data\raw\fitzpatrick17k\images\43d7ea1cae8cfa3f6a9f7ac73e7d1479.jpg,0,original,fitzpatrick17k,0.41378000000000004
ITB-Diverse,974d5648f1b04ec0716b75b26165bae6,D:\YJ-Agent\data\raw\fitzpatrick17k\images\974d5648f1b04ec0716b75b26165bae6.jpg,0,original,fitzpatrick17k,0.36976
ITB-Diverse,c470bbb0319afb950d7d674474c7d0e6,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c470bbb0319afb950d7d674474c7d0e6.jpg,0,original,fitzpatrick17k,0.69234
ITB-Diverse,27a1b2d775742ee03b9997395f99d764,D:\YJ-Agent\data\raw\fitzpatrick17k\images\27a1b2d775742ee03b9997395f99d764.jpg,0,original,fitzpatrick17k,0.56642
ITB-Diverse,06139983bba67586acf422873a3b15ac,D:\YJ-Agent\data\raw\fitzpatrick17k\images\06139983bba67586acf422873a3b15ac.jpg,0,original,fitzpatrick17k,0.53264
ITB-Diverse,d7d4cc0eff7a74a98d641b2d61542263,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d7d4cc0eff7a74a98d641b2d61542263.jpg,0,original,fitzpatrick17k,0.60156
ITB-Diverse,68d4f4282519c73cfb4c808abe58672e,D:\YJ-Agent\data\raw\fitzpatrick17k\images\68d4f4282519c73cfb4c808abe58672e.jpg,0,original,fitzpatrick17k,0.6367799999999999
ITB-Diverse,5820ef6bcbcdcb8386aef3bd18ffe4fd,D:\YJ-Agent\data\raw\fitzpatrick17k\images\5820ef6bcbcdcb8386aef3bd18ffe4fd.jpg,0,original,fitzpatrick17k,0.28593999999999997
ITB-Diverse,7930e53a436b4e6b896c70666359b432,D:\YJ-Agent\data\raw\fitzpatrick17k\images\7930e53a436b4e6b896c70666359b432.jpg,0,original,fitzpatrick17k,0.5562600000000001
ITB-Diverse,84cd6e1510b7882642588c05b91be5de,D:\YJ-Agent\data\raw\fitzpatrick17k\images\84cd6e1510b7882642588c05b91be5de.jpg,0,original,fitzpatrick17k,0.4023
ITB-Diverse,f6bc7672916e190d70b9a7176b26d2a3,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f6bc7672916e190d70b9a7176b26d2a3.jpg,0,original,fitzpatrick17k,0.36096
ITB-Diverse,f18584b48e1e6764b392ed5e4c19a620,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f18584b48e1e6764b392ed5e4c19a620.jpg,0,original,fitzpatrick17k,0.5126799999999999
ITB-Diverse,63f2efe8aab42d66f08a223d21b79f9d,D:\YJ-Agent\data\raw\fitzpatrick17k\images\63f2efe8aab42d66f08a223d21b79f9d.jpg,0,original,fitzpatrick17k,0.3165
ITB-Diverse,4213b1f75d491c3b253975caed41d6de,D:\YJ-Agent\data\raw\fitzpatrick17k\images\4213b1f75d491c3b253975caed41d6de.jpg,0,original,fitzpatrick17k,0.45192
ITB-Diverse,882aae045d66274b2788aa6aa70f5c93,D:\YJ-Agent\data\raw\fitzpatrick17k\images\882aae045d66274b2788aa6aa70f5c93.jpg,0,original,fitzpatrick17k,0.52224
ITB-Diverse,a0a223a633e059ffd1ce089274f101a0,D:\YJ-Agent\data\raw\fitzpatrick17k\images\a0a223a633e059ffd1ce089274f101a0.jpg,0,original,fitzpatrick17k,0.57508
ITB-Diverse,683250d9368cab327b8593637b983a89,D:\YJ-Agent\data\raw\fitzpatrick17k\images\683250d9368cab327b8593637b983a89.jpg,0,original,fitzpatrick17k,0.26694
ITB-Diverse,643114caff07291647b9859fb68e89ac,D:\YJ-Agent\data\raw\fitzpatrick17k\images\643114caff07291647b9859fb68e89ac.jpg,0,original,fitzpatrick17k,0.5237
ITB-Diverse,90a80b53ad17816b89312a62d78b0af4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\90a80b53ad17816b89312a62d78b0af4.jpg,0,original,fitzpatrick17k,0.55356
ITB-Diverse,7a959183168ea039a889fc622afe2d41,D:\YJ-Agent\data\raw\fitzpatrick17k\images\7a959183168ea039a889fc622afe2d41.jpg,0,original,fitzpatrick17k,0.56218
ITB-Diverse,4c358fa5887d98b4c07ede6f2ec770e4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\4c358fa5887d98b4c07ede6f2ec770e4.jpg,0,original,fitzpatrick17k,0.41474
ITB-Diverse,7b1e36bca447787c7bf14c13b0b1e2b7,D:\YJ-Agent\data\raw\fitzpatrick17k\images\7b1e36bca447787c7bf14c13b0b1e2b7.jpg,0,original,fitzpatrick17k,0.5595800000000001
ITB-Diverse,c278fa07eb2f5e4681545a953d9570ee,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c278fa07eb2f5e4681545a953d9570ee.jpg,0,original,fitzpatrick17k,0.60548
ITB-Diverse,9a309ec1b5a7623e1064399137b0edee,D:\YJ-Agent\data\raw\fitzpatrick17k\images\9a309ec1b5a7623e1064399137b0edee.jpg,0,original,fitzpatrick17k,0.5832200000000001
ITB-Diverse,971093da60aa32fb757203a3f2b76d45,D:\YJ-Agent\data\raw\fitzpatrick17k\images\971093da60aa32fb757203a3f2b76d45.jpg,0,original,fitzpatrick17k,0.56918
ITB-Diverse,a55474879794ad2bb4e46b8a05911e9f,D:\YJ-Agent\data\raw\fitzpatrick17k\images\a55474879794ad2bb4e46b8a05911e9f.jpg,0,original,fitzpatrick17k,0.2582
ITB-Diverse,afa29788f07f1d6c5472ef078c74e1d1,D:\YJ-Agent\data\raw\fitzpatrick17k\images\afa29788f07f1d6c5472ef078c74e1d1.jpg,0,original,fitzpatrick17k,0.2258
ITB-Diverse,11042dcf224f2a100d259eb78a833f27,D:\YJ-Agent\data\raw\fitzpatrick17k\images\11042dcf224f2a100d259eb78a833f27.jpg,0,original,fitzpatrick17k,0.36815999999999993
ITB-Diverse,1944207b598fd7d6bc34b05b6e76b613,D:\YJ-Agent\data\raw\fitzpatrick17k\images\1944207b598fd7d6bc34b05b6e76b613.jpg,0,original,fitzpatrick17k,0.45655999999999997
ITB-Diverse,f0bad4eac2969ce9efe3116bda407e70,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f0bad4eac2969ce9efe3116bda407e70.jpg,0,original,fitzpatrick17k,0.30446
ITB-Diverse,3b4138a31f45872129cef35c26218315,D:\YJ-Agent\data\raw\fitzpatrick17k\images\3b4138a31f45872129cef35c26218315.jpg,0,original,fitzpatrick17k,0.30348
ITB-Diverse,6dd93b6a751e82cca577b760d2a546a4,D:\YJ-Agent\data\raw\fitzpatrick17k\images\6dd93b6a751e82cca577b760d2a546a4.jpg,0,original,fitzpatrick17k,0.4479
ITB-Diverse,d188695a54cebe0805dd8fdddc69e915,D:\YJ-Agent\data\raw\fitzpatrick17k\images\d188695a54cebe0805dd8fdddc69e915.jpg,0,original,fitzpatrick17k,0.44096
ITB-Diverse,7c5421fd1e7fefefbeca8e7d4dcb180a,D:\YJ-Agent\data\raw\fitzpatrick17k\images\7c5421fd1e7fefefbeca8e7d4dcb180a.jpg,0,original,fitzpatrick17k,0.7361800000000001
ITB-Diverse,4766b50e16b5b4d8019eebc0524d528c,D:\YJ-Agent\data\raw\fitzpatrick17k\images\4766b50e16b5b4d8019eebc0524d528c.jpg,0,original,fitzpatrick17k,0.57742
ITB-Diverse,820c3bf6a2170b16af1ba19eb56dd57e,D:\YJ-Agent\data\raw\fitzpatrick17k\images\820c3bf6a2170b16af1ba19eb56dd57e.jpg,0,original,fitzpatrick17k,0.66878
ITB-Diverse,82dbce81d5f78b95d0d76841dec78948,D:\YJ-Agent\data\raw\fitzpatrick17k\images\82dbce81d5f78b95d0d76841dec78948.jpg,0,original,fitzpatrick17k,0.5269999999999999
ITB-Diverse,c0c0b15f063e069724a597171dd42398,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c0c0b15f063e069724a597171dd42398.jpg,0,original,fitzpatrick17k,0.49319999999999997
ITB-Diverse,e3d21de9728e8d1a99d4c9ed3ec7e727,D:\YJ-Agent\data\raw\fitzpatrick17k\images\e3d21de9728e8d1a99d4c9ed3ec7e727.jpg,0,original,fitzpatrick17k,0.43904
ITB-Diverse,40ba6fdc7eb2ad9974ebcca215aeb8d0,D:\YJ-Agent\data\raw\fitzpatrick17k\images\40ba6fdc7eb2ad9974ebcca215aeb8d0.jpg,0,original,fitzpatrick17k,0.53486
ITB-Diverse,c0803dd528ec0562e1c2f656b7d63b41,D:\YJ-Agent\data\raw\fitzpatrick17k\images\c0803dd528ec0562e1c2f656b7d63b41.jpg,0,original,fitzpatrick17k,0.52658
ITB-Diverse,63644d5ce04c84368b90d90b7ca0b27e,D:\YJ-Agent\data\raw\fitzpatrick17k\images\63644d5ce04c84368b90d90b7ca0b27e.jpg,0,original,fitzpatrick17k,0.6171
ITB-Diverse,f1e140c6a58eaf17206959cc31ae74af,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f1e140c6a58eaf17206959cc31ae74af.jpg,0,original,fitzpatrick17k,0.6523
ITB-Diverse,ec8c94f121e418ebd538ab0a0a4f47e6,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ec8c94f121e418ebd538ab0a0a4f47e6.jpg,0,original,fitzpatrick17k,0.52328
ITB-Diverse,57aab823a0d448956ba9f1d82492a623,D:\YJ-Agent\data\raw\fitzpatrick17k\images\57aab823a0d448956ba9f1d82492a623.jpg,0,original,fitzpatrick17k,0.5176399999999999
ITB-Diverse,35f39fa464b0e5181cc1d11db9cfe297,D:\YJ-Agent\data\raw\fitzpatrick17k\images\35f39fa464b0e5181cc1d11db9cfe297.jpg,0,original,fitzpatrick17k,0.46438000000000007
ITB-Diverse,ecd1766f54d21806338cefb08cf862e2,D:\YJ-Agent\data\raw\fitzpatrick17k\images\ecd1766f54d21806338cefb08cf862e2.jpg,0,original,fitzpatrick17k,0.32638
ITB-Diverse,f13fd565a23a94e85620881e2ba88b6a,D:\YJ-Agent\data\raw\fitzpatrick17k\images\f13fd565a23a94e85620881e2ba88b6a.jpg,0,original,fitzpatrick17k,0.43662
ITB-Diverse,8fb1d4de3a64d6aa0d966d1ca758d656,D:\YJ-Agent\data\raw\fitzpatrick17k\images\8fb1d4de3a64d6aa0d966d1ca758d656.jpg,0,original,fitzpatrick17k,0.48968
ITB-Diverse,1908406a9d82168af4c6596cf963dbcc,D:\YJ-Agent\data\raw\fitzpatrick17k\images\1908406a9d82168af4c6596cf963dbcc.jpg,0,original,fitzpatrick17k,0.48976
