image_path,subset,qbar,target,p_mc,p_det,p_ts
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ee93be8080b3d5f5535f4e4273033bb1.jpg,ITB-Diverse,0.61958,1,0.9982827305793762,0.9995483756065369,0.9649166464805603
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f0ad3b8c7d3cf008d6ecd85e86cddc73.jpg,ITB-Diverse,0.52548,0,0.9981809854507446,0.9995564818382263,0.9651804566383362
D:\YJ-Agent\data\raw\fitzpatrick17k\images\193903d38c40fe3b15f9c870afaeea41.jpg,ITB-Diverse,0.52144,0,0.9954232573509216,0.999563992023468,0.9654257893562317
D:\YJ-Agent\data\raw\fitzpatrick17k\images\4acf72bae41e9006b388309adb1b24ac.jpg,ITB-Diverse,0.63002,1,0.9981854557991028,0.9995560050010681,0.9651655554771423
D:\YJ-Agent\data\raw\fitzpatrick17k\images\231488499bc589c8b446af5197cc3478.jpg,ITB-Diverse,0.64666,1,0.003697536652907729,0.0003781495033763349,0.03258568421006203
D:\YJ-Agent\data\raw\fitzpatrick17k\images\4735dff622753bd02c22a764a9281846.jpg,ITB-Diverse,0.71844,0,0.998212993144989,0.9995515942573547,0.965022623538971
D:\YJ-Agent\data\raw\fitzpatrick17k\images\701ef9d6cfb1c845baa969eb5d49e58e.jpg,ITB-Diverse,0.5972,1,0.997144341468811,0.9995852112770081,0.9661340713500977
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ae1dd2f408512900bb5149de7c3d6a66.jpg,ITB-Diverse,0.59306,1,0.9979143142700195,0.9995656609535217,0.965482234954834
D:\YJ-Agent\data\raw\fitzpatrick17k\images\140f5a6279976fc02efe2b9dbf1b4656.jpg,ITB-Diverse,0.6462600000000001,0,0.39935827255249023,0.0013457181630656123,0.05498670041561127
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1b0f82951e82535fa4f79a16802490d2.jpg,ITB-Diverse,0.3915799999999999,0,0.0637628361582756,0.00044974894262850285,0.035022713243961334
D:\YJ-Agent\data\raw\fitzpatrick17k\images\98ebd0568dc1804989f83706c229b5b7.jpg,ITB-Diverse,0.44078,0,0.06775932759046555,0.00036819803062826395,0.032225728034973145
D:\YJ-Agent\data\raw\fitzpatrick17k\images\91a12888aa3eb6ac9011939352a9c6e2.jpg,ITB-Diverse,0.4417,0,0.9967125058174133,0.999581515789032,0.966009795665741
D:\YJ-Agent\data\raw\fitzpatrick17k\images\9aaef41b9332298c3e98b4ee33e39fb5.jpg,ITB-Diverse,0.5100399999999999,1,0.9897161722183228,0.999601423740387,0.9666938781738281
D:\YJ-Agent\data\raw\fitzpatrick17k\images\88c8c110ade2657fbe1c840dd2494511.jpg,ITB-Diverse,0.33486,1,0.9975002408027649,0.9995753169059753,0.9658035039901733
D:\YJ-Agent\data\raw\fitzpatrick17k\images\e5e053bfe58028ea606e13e12e0c9f88.jpg,ITB-Diverse,0.37936,0,0.9977107048034668,0.9995651841163635,0.9654654860496521
D:\YJ-Agent\data\raw\fitzpatrick17k\images\da9dd5166cb550ea248b2afdbc89900d.jpg,ITB-Diverse,0.63366,0,0.9952923655509949,0.9996069073677063,0.966884970664978
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a27211a5b0e1bbde690a3e5feb341653.jpg,ITB-Diverse,0.57718,1,0.9978094100952148,0.9995648264884949,0.9654532670974731
D:\YJ-Agent\data\raw\fitzpatrick17k\images\55ec84888f157069c8d601b229d377f6.jpg,ITB-Diverse,0.61362,0,0.9981565475463867,0.9995537400245667,0.965092122554779
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ee9728f1e771a1922abe13af66282b41.jpg,ITB-Diverse,0.5799,0,0.9982744455337524,0.9995511174201965,0.9650043249130249
D:\YJ-Agent\data\raw\fitzpatrick17k\images\8579d8e49e2dd64d3969d8a16bf2a8c6.jpg,ITB-Diverse,0.4434600000000001,1,0.9980043768882751,0.9995637536048889,0.9654175639152527
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2da01a06b7835f458d8b27ccf5302cc2.jpg,ITB-Diverse,0.54656,0,0.08137672394514084,0.000380533718271181,0.03267110139131546
D:\YJ-Agent\data\raw\fitzpatrick17k\images\813110f4196c27f35beec9dc2431c7e2.jpg,ITB-Diverse,0.49068,0,0.9978412985801697,0.999569833278656,0.9656199812889099
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a4158b66a1435b2882c4075faa163c45.jpg,ITB-Diverse,0.52774,1,0.9869492650032043,0.999599039554596,0.9666085839271545
D:\YJ-Agent\data\raw\fitzpatrick17k\images\740ae94f31f821d6fe193e95c0d69300.jpg,ITB-Diverse,0.30538,0,0.9953706860542297,0.9995786547660828,0.9659148454666138
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c9a9e472488e0d3d62b1abda22bdec42.jpg,ITB-Diverse,0.4929199999999999,0,0.9980567097663879,0.9995593428611755,0.9652738571166992
D:\YJ-Agent\data\raw\fitzpatrick17k\images\5e72c301595159b8f6ab83fc490be6ed.jpg,ITB-Diverse,0.55406,0,0.10913173109292984,0.000339460966642946,0.031152477487921715
D:\YJ-Agent\data\raw\fitzpatrick17k\images\96e320998184af49bfc791c8f1b0e174.jpg,ITB-Diverse,0.4849199999999999,1,0.30990758538246155,0.0006982291233725846,0.04201817139983177
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3af61e91fe5a6900195c6879f26bed7e.jpg,ITB-Diverse,0.4504399999999999,0,0.9970768094062805,0.9995760321617126,0.965825617313385
D:\YJ-Agent\data\raw\fitzpatrick17k\images\36a92a86d1051158c3604f9b091693da.jpg,ITB-Diverse,0.5720000000000001,0,0.9981120228767395,0.9995614886283875,0.9653424620628357
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f66abdfa40ffd8ce7d3ef93c132282de.jpg,ITB-Diverse,0.6911,0,0.9981352090835571,0.9995688796043396,0.9655860662460327
D:\YJ-Agent\data\raw\fitzpatrick17k\images\5492bcfe87eb32401225a4ababbdad52.jpg,ITB-Diverse,0.41734,1,0.9980241656303406,0.9995643496513367,0.9654374718666077
D:\YJ-Agent\data\raw\fitzpatrick17k\images\77e241b18f2f7f615e4a76ae87cd42ac.jpg,ITB-Diverse,0.60138,1,0.9981042146682739,0.9995546936988831,0.9651234745979309
D:\YJ-Agent\data\raw\fitzpatrick17k\images\acfa64e67d3581bc2a1db0c5dcadf860.jpg,ITB-Diverse,0.4538399999999999,1,0.9521126747131348,0.9996278285980225,0.9676302075386047
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c365eddfbca2da7be8c875c9c0cb3b72.jpg,ITB-Diverse,0.51024,0,0.9979268908500671,0.9995694756507874,0.9656065106391907
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d7da287fc4ca06ca56fa7a77bc66ff3a.jpg,ITB-Diverse,0.62348,1,0.9981086850166321,0.9995614886283875,0.9653444886207581
D:\YJ-Agent\data\raw\fitzpatrick17k\images\8ad1a12672261156e2dd3ac462215d76.jpg,ITB-Diverse,0.45874,1,0.9965736269950867,0.9995470643043518,0.9648755788803101
D:\YJ-Agent\data\raw\fitzpatrick17k\images\46a52b0203c2e2e10adcfdb6dd3d30a0.jpg,ITB-Diverse,0.49568,1,0.11763562262058258,0.0003429548814892769,0.03128577768802643
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f492d7d7f16b9a0ca5e3242dcf202dec.jpg,ITB-Diverse,0.45182,0,0.4583764672279358,0.0013737209374085069,0.05544966459274292
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b38e8cb50b2d60ecd2d2e2a9da5930b2.jpg,ITB-Diverse,0.6062,1,0.9980543255805969,0.9995594620704651,0.9652785062789917
D:\YJ-Agent\data\raw\fitzpatrick17k\images\6df7ccd15c4c9b072863e03224ebf65d.jpg,ITB-Diverse,0.5940399999999999,1,0.9981538653373718,0.9995507597923279,0.9649959206581116
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f674bfe634074589282d124ed4c53f80.jpg,ITB-Diverse,0.35256,0,0.9983031153678894,0.9995517134666443,0.9650239944458008
D:\YJ-Agent\data\raw\fitzpatrick17k\images\e600041da17eda6cff4cf14cdfb25d15.jpg,ITB-Diverse,0.6543,0,0.4426281154155731,0.001943068578839302,0.06381762027740479
D:\YJ-Agent\data\raw\fitzpatrick17k\images\8aa0c0210a09a713036cc34e4a77511c.jpg,ITB-Diverse,0.6191,1,0.06443251669406891,0.00035607401514425874,0.031779251992702484
D:\YJ-Agent\data\raw\fitzpatrick17k\images\26288be4b59bc7b0d275db9d31fbd2a1.jpg,ITB-Diverse,0.6026,0,0.9981226921081543,0.9995368719100952,0.96454918384552
D:\YJ-Agent\data\raw\fitzpatrick17k\images\14a02745a9dd80aa993aaaf1c959e4b7.jpg,ITB-Diverse,0.68162,0,0.9675432443618774,0.999634861946106,0.9678872227668762
D:\YJ-Agent\data\raw\fitzpatrick17k\images\5e089b339f732ef8514f4f1292870965.jpg,ITB-Diverse,0.445,0,0.9974126815795898,0.9995591044425964,0.9652662873268127
D:\YJ-Agent\data\raw\fitzpatrick17k\images\e28cbb701b1b2ff727c3c7aba01fe6ff.jpg,ITB-Diverse,0.6770400000000001,1,0.08834075927734375,0.0003756372898351401,0.03249536082148552
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2017a2789790c2ae724917624752ae5e.jpg,ITB-Diverse,0.59632,0,0.9973410964012146,0.9995537400245667,0.9650928378105164
D:\YJ-Agent\data\raw\fitzpatrick17k\images\8718cf620c0488269eb502f2c2ed588c.jpg,ITB-Diverse,0.56292,1,0.9981803894042969,0.9995575547218323,0.9652171730995178
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f83855461747896f3735a1263f4e6d1e.jpg,ITB-Diverse,0.4506,0,0.08010202646255493,0.0003797031822614372,0.032641369849443436
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c6a18a746e63f1e00c45fd9f2c4ae4a1.jpg,ITB-Diverse,0.68566,0,0.9980018734931946,0.999576985836029,0.9658561944961548
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3256f5f9dc2b46410e59ae1198020fcf.jpg,ITB-Diverse,0.45808,0,0.21436527371406555,0.0004897329490631819,0.03628327324986458
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b9107354fdade4f2e553be25b2f5e7f6.jpg,ITB-Diverse,0.6226799999999999,0,0.09250672161579132,0.0004198107635602355,0.034034207463264465
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1400a56e8de2b64427acf3ba96895ded.jpg,ITB-Diverse,0.6254000000000001,1,0.9976224899291992,0.9995747208595276,0.965783953666687
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c8a6962325692dfdd5db9428d46bfdb0.jpg,ITB-Diverse,0.5901,1,0.9975699782371521,0.999573290348053,0.9657344818115234
D:\YJ-Agent\data\raw\fitzpatrick17k\images\dc0f9001007f0a01e320b0236c3a4492.jpg,ITB-Diverse,0.7888,0,0.9975234866142273,0.9995743632316589,0.965772271156311
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a6d6bacdf94d41ca40ff3df140287696.jpg,ITB-Diverse,0.4558799999999999,0,0.997348427772522,0.9995554089546204,0.9651466608047485
D:\YJ-Agent\data\raw\fitzpatrick17k\images\176cf38f2c4b7e236d9924e754d0422c.jpg,ITB-Diverse,0.6200600000000001,0,0.9981981515884399,0.9995622038841248,0.9653676152229309
D:\YJ-Agent\data\raw\fitzpatrick17k\images\753b6698a0444ec3878f174864f88161.jpg,ITB-Diverse,0.4561,0,0.9979444742202759,0.9995580315589905,0.9652312994003296
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d4aa5818ad8d0ea7cf879c90c94dc223.jpg,ITB-Diverse,0.60896,0,0.9980980157852173,0.9995545744895935,0.9651179313659668
D:\YJ-Agent\data\raw\fitzpatrick17k\images\7eb72f83e8c15e7f1c4d3facd0abfa8f.jpg,ITB-Diverse,0.56716,1,0.9981623888015747,0.9995604157447815,0.9653106927871704
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f5a3403a75fc51191d6d1c72bd5605f5.jpg,ITB-Diverse,0.54442,0,0.9982174038887024,0.9995549321174622,0.9651286005973816
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ac04675f4d3943dfcfadd5284c60ef20.jpg,ITB-Diverse,0.48904,1,0.11259710788726807,0.0003770612529478967,0.03254660218954086
D:\YJ-Agent\data\raw\fitzpatrick17k\images\96ff1c36268fb30331cbb072b61ef3a0.jpg,ITB-Diverse,0.5951600000000001,0,0.07021760195493698,0.0004287692718207836,0.03433430567383766
D:\YJ-Agent\data\raw\fitzpatrick17k\images\30fd701054b889dcde3c3632585fd523.jpg,ITB-Diverse,0.5938800000000001,0,0.9982721209526062,0.9995574355125427,0.9652125239372253
D:\YJ-Agent\data\raw\fitzpatrick17k\images\067d95922abda069912d8da37a20ee57.jpg,ITB-Diverse,0.44996,0,0.11305344104766846,0.00035982803092338145,0.03191845864057541
D:\YJ-Agent\data\raw\fitzpatrick17k\images\dfc0886abb226202f1bc238f6d212ee7.jpg,ITB-Diverse,0.6101599999999999,0,0.05875183269381523,0.0003769322647713125,0.032541971653699875
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3bb47651dab6157dbca1fb1585de91f2.jpg,ITB-Diverse,0.52546,1,0.9966806769371033,0.9995772242546082,0.9658676385879517
D:\YJ-Agent\data\raw\fitzpatrick17k\images\66fa15b2605d5a7d8f5adea798877212.jpg,ITB-Diverse,0.6396,0,0.9929685592651367,0.9995906949043274,0.9663219451904297
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d395430d11d4ac72e6f60360aabf0e61.jpg,ITB-Diverse,0.60076,0,0.9976932406425476,0.9995608925819397,0.9653251767158508
D:\YJ-Agent\data\raw\fitzpatrick17k\images\fbd64d85fa7bfed3ba061ca05ff90f69.jpg,ITB-Diverse,0.6923600000000001,1,0.9977499842643738,0.999578058719635,0.9658951163291931
D:\YJ-Agent\data\raw\fitzpatrick17k\images\98b0322096085a163b8b849ec481e30f.jpg,ITB-Diverse,0.08858,1,0.8954200744628906,0.9996426105499268,0.9681704044342041
D:\YJ-Agent\data\raw\fitzpatrick17k\images\84f75c6da21686206f64b40ba5135716.jpg,ITB-Diverse,0.56334,0,0.995992124080658,0.9995889067649841,0.9662604928016663
D:\YJ-Agent\data\raw\fitzpatrick17k\images\fb0bdbbf9b63cb1fe65083f7a22d5994.jpg,ITB-Diverse,0.59392,0,0.9969030618667603,0.9995738863945007,0.9657553434371948
D:\YJ-Agent\data\raw\fitzpatrick17k\images\69ee2924694efe5538f572c3fa9a5d87.jpg,ITB-Diverse,0.3570799999999999,0,0.9870262145996094,0.9995416402816772,0.964701235294342
D:\YJ-Agent\data\raw\fitzpatrick17k\images\e3c9c1bd49eec2d83d50be625d580b40.jpg,ITB-Diverse,0.50446,0,0.9969331622123718,0.9995710253715515,0.9656579494476318
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b995b00ca0f6e3a5ac881db2d40a5c34.jpg,ITB-Diverse,0.61246,1,0.07661085575819016,0.00036602310137823224,0.03214629739522934
D:\YJ-Agent\data\raw\fitzpatrick17k\images\93edb0966fab2cb1919387e07c5fe782.jpg,ITB-Diverse,0.40634,0,0.9964224696159363,0.9995688796043396,0.965588390827179
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2501d17fbf3f7f8380c9557475ec1683.jpg,ITB-Diverse,0.57102,0,0.0840662270784378,0.00036796487984247506,0.03221723437309265
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3bb041b0955dcd30c64c069541532e48.jpg,ITB-Diverse,0.56312,0,0.9981981515884399,0.9995493292808533,0.9649499654769897
D:\YJ-Agent\data\raw\fitzpatrick17k\images\facd8890a8e2de2bacca68ef755157f1.jpg,ITB-Diverse,0.4165,0,0.9973665475845337,0.9995682835578918,0.9655693769454956
D:\YJ-Agent\data\raw\fitzpatrick17k\images\6959d7c3d12b67da344cf59ba8c11f22.jpg,ITB-Diverse,0.49602,0,0.08823360502719879,0.0003574596776161343,0.03183073550462723
D:\YJ-Agent\data\raw\fitzpatrick17k\images\686586ef815913c5cd197bcdb3718b5e.jpg,ITB-Diverse,0.4506199999999999,1,0.02717777155339718,0.0004144035920035094,0.03385121002793312
D:\YJ-Agent\data\raw\fitzpatrick17k\images\442efb92b5f59923668f0d2e6316b9cb.jpg,ITB-Diverse,0.5540799999999999,1,0.09464013576507568,0.0004716722760349512,0.03572183847427368
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c0de110fb3fb880b122cc8f058b731af.jpg,ITB-Diverse,0.50624,1,0.9886572957038879,0.9996134638786316,0.9671159386634827
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3bcb72fa0fa0c5cd140bade203e3337a.jpg,ITB-Diverse,0.55772,0,0.989148736000061,0.9995447993278503,0.9648037552833557
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c47bc5e8e9fd59ddf05ae58671dcc630.jpg,ITB-Diverse,0.69004,0,0.7596498131752014,0.997474730014801,0.9290873408317566
D:\YJ-Agent\data\raw\fitzpatrick17k\images\029ab44da79e21d978697ee30f4dbf18.jpg,ITB-Diverse,0.5471199999999999,0,0.9980670213699341,0.9995611310005188,0.9653311371803284
D:\YJ-Agent\data\raw\fitzpatrick17k\images\4a6f438cef9ca8cc884201ee643d73fc.jpg,ITB-Diverse,0.59856,0,0.997120201587677,0.9995539784431458,0.9650979042053223
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d830d2087d18cca76ffd7659a2366aad.jpg,ITB-Diverse,0.4896599999999999,0,0.06503983587026596,0.00036701091448776424,0.03218240290880203
D:\YJ-Agent\data\raw\fitzpatrick17k\images\361528caed6ebd18a0a558726a3999c0.jpg,ITB-Diverse,0.51654,1,0.9981415867805481,0.9995582699775696,0.9652367234230042
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ef3e25ec793d9ae74cb654c60b158680.jpg,ITB-Diverse,0.74848,0,0.9981665015220642,0.9995570778846741,0.9651988744735718
D:\YJ-Agent\data\raw\fitzpatrick17k\images\7795b976f7f4c3cbe82223260b2bbe9b.jpg,ITB-Diverse,0.51734,0,0.996248185634613,0.999584972858429,0.9661280512809753
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a0e5ab87f7d3fe482d098d1e250804c2.jpg,ITB-Diverse,0.6147600000000001,1,0.9823428392410278,0.9994944334030151,0.9632335305213928
D:\YJ-Agent\data\raw\fitzpatrick17k\images\59987085d01b140ce512082866095ddd.jpg,ITB-Diverse,0.67048,1,0.9981253743171692,0.9995512366294861,0.9650118947029114
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2a5ade59d80877fcfc12811abe61556e.jpg,ITB-Diverse,0.7111599999999999,0,0.31356075406074524,0.0007437156746163964,0.04312584549188614
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b060bbac2ae14c9157fc2c42f49011d7.jpg,ITB-Diverse,0.57302,0,0.024675730615854263,0.0003921602910850197,0.03308301791548729
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b6c5a69dcf3aa856c31aecf6b87aaacb.jpg,ITB-Diverse,0.54732,0,0.9943710565567017,0.9995891451835632,0.9662708640098572
D:\YJ-Agent\data\raw\fitzpatrick17k\images\0274d0b67e1ed7079ea95b5dedb8a5f0.jpg,ITB-Diverse,0.5145,0,0.998080849647522,0.9995558857917786,0.9651598930358887
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c6fffa922a333ca21ee98ca7a5d58086.jpg,ITB-Diverse,0.6041399999999999,0,0.17552098631858826,0.0004326244234107435,0.03446230664849281
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2c80528309aa066a38f56cb560565fa9.jpg,ITB-Diverse,0.5844199999999999,0,0.9947518706321716,0.9995530247688293,0.9650664925575256
D:\YJ-Agent\data\raw\fitzpatrick17k\images\7064467893a7e67d98d6e8f73957bf4e.jpg,ITB-Diverse,0.7037199999999999,0,0.9981226921081543,0.9995613694190979,0.9653381705284119
D:\YJ-Agent\data\raw\fitzpatrick17k\images\32d2a131a10a9c2cd9f69df8672c03b0.jpg,ITB-Diverse,0.5041,0,0.9982566833496094,0.9995548129081726,0.9651262164115906
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1790aa365d77f0c439ebfd66bfe1383e.jpg,ITB-Diverse,0.71448,0,0.9982500076293945,0.9995524287223816,0.9650501012802124
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ee61335699d455db49d11a4b7023a104.jpg,ITB-Diverse,0.5574999999999999,1,0.9982513785362244,0.9995595812797546,0.9652796983718872
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c094d187bbdb87186eed24cba84dea57.jpg,ITB-Diverse,0.59554,1,0.9975149035453796,0.9995531439781189,0.9650729298591614
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1aa0d900f6c636a574e4213b2daca6e2.jpg,ITB-Diverse,0.69076,0,0.661659836769104,0.912760317325592,0.7330752611160278
D:\YJ-Agent\data\raw\fitzpatrick17k\images\318c1c68fbf43892f05191ea20e618cb.jpg,ITB-Diverse,0.6354200000000001,1,0.998150646686554,0.9995526671409607,0.9650565385818481
D:\YJ-Agent\data\raw\fitzpatrick17k\images\3f014488acf61087ab152f8dc5fac8b3.jpg,ITB-Diverse,0.52468,1,0.9882091879844666,0.9995679259300232,0.9655575156211853
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1ef72998789229d4659d564ba15e7432.jpg,ITB-Diverse,0.5191600000000001,1,0.4043632447719574,0.0007177807856351137,0.042499471455812454
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c8f2e70de27ec0f45e7cd3774e86f076.jpg,ITB-Diverse,0.5706,1,0.9979149103164673,0.9995672106742859,0.9655317068099976
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a02e6b04eded5ce846a4110b2f46176b.jpg,ITB-Diverse,0.56058,0,0.6752780079841614,0.9467300772666931,0.7752628922462463
D:\YJ-Agent\data\raw\fitzpatrick17k\images\2f035071599a74e79266cac365428663.jpg,ITB-Diverse,0.70426,0,0.9977461695671082,0.9995601773262024,0.9653001427650452
D:\YJ-Agent\data\raw\fitzpatrick17k\images\fbd17e3c67810488777ba372cb4d15c3.jpg,ITB-Diverse,0.59038,0,0.9981706738471985,0.9995501637458801,0.964975893497467
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f2b436c66f2c8b2c0b741358e6a6c254.jpg,ITB-Diverse,0.6136199999999999,0,0.12489054352045059,0.00036372910835780203,0.03206219524145126
D:\YJ-Agent\data\raw\fitzpatrick17k\images\fb1feb5dbf0038eee9348a3740cef6f9.jpg,ITB-Diverse,0.6507999999999999,1,0.9982366561889648,0.9995506405830383,0.9649924635887146
D:\YJ-Agent\data\raw\fitzpatrick17k\images\345ae29f521533d98c5b82be6cd8c7b2.jpg,ITB-Diverse,0.4711399999999999,0,0.16994456946849823,0.00037649410660378635,0.032526206225156784
D:\YJ-Agent\data\raw\fitzpatrick17k\images\88981464f1de6c3632f3a469727e0961.jpg,ITB-Diverse,0.46184,0,0.4234534204006195,0.000968586653470993,0.048072684556245804
D:\YJ-Agent\data\raw\fitzpatrick17k\images\a05baba4361c25115b696b80d87085c8.jpg,ITB-Diverse,0.4927999999999999,0,0.9978017210960388,0.9995701909065247,0.9656317234039307
D:\YJ-Agent\data\raw\fitzpatrick17k\images\fd1e9944679deaa02f64e7dc8e18cf43.jpg,ITB-Diverse,0.6759000000000001,0,0.9982743263244629,0.9995429515838623,0.9647402167320251
D:\YJ-Agent\data\raw\fitzpatrick17k\images\229048c8bf711a1039380054d624e368.jpg,ITB-Diverse,0.6706999999999999,1,0.9359599947929382,0.999569833278656,0.9656175971031189
D:\YJ-Agent\data\raw\fitzpatrick17k\images\b0731341c7d1145f341ad95a7876bdc9.jpg,ITB-Diverse,0.47714,0,0.9971715211868286,0.9995805621147156,0.9659790992736816
D:\YJ-Agent\data\raw\fitzpatrick17k\images\0ef52360bce4b5cd6e44eab70175d53c.jpg,ITB-Diverse,0.37598,0,0.9958921670913696,0.9995835423469543,0.966077446937561
D:\YJ-Agent\data\raw\fitzpatrick17k\images\6756421ff9272a68082ca2508de2b1fe.jpg,ITB-Diverse,0.5623400000000001,0,0.9983275532722473,0.9995458722114563,0.9648378491401672
D:\YJ-Agent\data\raw\fitzpatrick17k\images\8a1f9d0483c04ce85a2347f4cd51ffa9.jpg,ITB-Diverse,0.5108,0,0.10185530036687851,0.00040114534203894436,0.033396389335393906
D:\YJ-Agent\data\raw\fitzpatrick17k\images\73f55e129ba72bd586227ee3d613416a.jpg,ITB-Diverse,0.4206799999999999,0,0.9731371998786926,0.9996224641799927,0.9674390554428101
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d023b1c0c3c0d79519c3d2939981f84d.jpg,ITB-Diverse,0.70672,0,0.9972169995307922,0.9995502829551697,0.964978814125061
D:\YJ-Agent\data\raw\fitzpatrick17k\images\454e68bf5705eabf0f4d28fc1dbd77be.jpg,ITB-Diverse,0.6228400000000001,1,0.9981539845466614,0.9995453953742981,0.9648221731185913
D:\YJ-Agent\data\raw\fitzpatrick17k\images\d7d6c55a61235fcefbafc09db6c305cd.jpg,ITB-Diverse,0.43796,0,0.40074774622917175,0.00086452707182616,0.045881487429142
D:\YJ-Agent\data\raw\fitzpatrick17k\images\53edf06ed1317120d82c24dd52f0100c.jpg,ITB-Diverse,0.53994,0,0.9982530474662781,0.9995613694190979,0.9653409123420715
D:\YJ-Agent\data\raw\fitzpatrick17k\images\6db740415f2f34bfdc26df013e515d7a.jpg,ITB-Diverse,0.60702,0,0.08330800384283066,0.0003375038504600525,0.031077438965439796
D:\YJ-Agent\data\raw\fitzpatrick17k\images\583746c29c366423f454c4cc865c61d7.jpg,ITB-Diverse,0.5384599999999999,0,0.006766397040337324,0.00037230676389299333,0.03237504884600639
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1946923139a8dc2db570c69b0fb6780e.jpg,ITB-Diverse,0.5902000000000001,0,0.0831613540649414,0.00039403114351443946,0.033148620277643204
D:\YJ-Agent\data\raw\fitzpatrick17k\images\1310cc8b1b8c42def1258073b85b99d4.jpg,ITB-Diverse,0.5631999999999999,0,0.9980587363243103,0.9995538592338562,0.9650939106941223
D:\YJ-Agent\data\raw\fitzpatrick17k\images\490996906336a26d31fe695bb9123a0f.jpg,ITB-Diverse,0.5667000000000001,0,0.11400850117206573,0.00037008305662311614,0.03229435905814171
D:\YJ-Agent\data\raw\fitzpatrick17k\images\ddcb8094a49516b627eb25de87bb37e8.jpg,ITB-Diverse,0.5680400000000001,1,0.9981265068054199,0.9995551705360413,0.9651367664337158
D:\YJ-Agent\data\raw\fitzpatrick17k\images\40f32e28acba3e92330155253b6e0965.jpg,ITB-Diverse,0.45838,0,0.997834324836731,0.9995672106742859,0.9655308127403259
D:\YJ-Agent\data\raw\fitzpatrick17k\images\be7a0fca0d3ef08aac3427caf387a796.jpg,ITB-Diverse,0.4667199999999999,0,0.9976534247398376,0.9995715022087097,0.965674102306366
D:\YJ-Agent\data\raw\fitzpatrick17k\images\5c9857cd8fd50f8ccfc532d263f462f0.jpg,ITB-Diverse,0.12696,0,0.8954200744628906,0.9996426105499268,0.9681704044342041
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c4c2e945778e09af22e5fc0a0e92bcbf.jpg,ITB-Diverse,0.50184,1,0.9981841444969177,0.9995517134666443,0.9650261998176575
D:\YJ-Agent\data\raw\fitzpatrick17k\images\c18e85e3a689b098ad9203017309a23a.jpg,ITB-Diverse,0.4882399999999999,0,0.998011589050293,0.9995564818382263,0.9651790857315063
D:\YJ-Agent\data\raw\fitzpatrick17k\images\f649c96aeb7ac1b46e5907dcb8f27ff7.jpg,ITB-Diverse,0.51996,0,0.4018653929233551,0.0007719502318650484,0.04379287362098694
