isic_id,split
ISIC_2075121,test
ISIC_7892276,test
ISIC_8822782,test
ISIC_7587869,test
ISIC_1507090,test
ISIC_3240244,test
ISIC_2042750,test
ISIC_3683530,test
ISIC_2765023,test
ISIC_9222483,test
ISIC_5885403,test
ISIC_9565330,test
ISIC_8001346,test
ISIC_0914168,test
ISIC_5777697,test
ISIC_6841463,test
ISIC_5524400,test
ISIC_0182020,test
ISIC_6980914,test
ISIC_9600586,test
ISIC_4198984,test
ISIC_2396480,test
ISIC_1567686,test
ISIC_6316870,test
ISIC_3601224,test
ISIC_2625754,test
ISIC_6607639,test
ISIC_6228471,test
ISIC_1463947,test
ISIC_8200571,test
ISIC_1327515,test
ISIC_2150010,test
ISIC_5134862,test
ISIC_6870647,test
ISIC_3296066,test
ISIC_1002979,test
ISIC_9962388,test
ISIC_0653308,test
ISIC_5584181,test
ISIC_3237861,test
ISIC_0868636,test
ISIC_4732353,test
ISIC_0313422,test
ISIC_9480417,test
ISIC_4827954,test
ISIC_9312312,test
ISIC_9482754,test
ISIC_9483306,test
ISIC_2212676,test
ISIC_5924147,test
ISIC_5866419,test
ISIC_3484946,test
ISIC_7953039,test
ISIC_4311544,test
ISIC_1399572,test
ISIC_9160772,test
ISIC_4642190,test
ISIC_0457868,test
ISIC_8993802,test
ISIC_1865170,test
ISIC_5821293,test
ISIC_4120704,test
ISIC_8487328,test
ISIC_4977119,test
ISIC_7317646,test
ISIC_7397129,test
ISIC_7886280,test
ISIC_5410512,test
ISIC_2644382,test
ISIC_6311570,test
ISIC_4102774,test
ISIC_0254686,test
ISIC_7190624,test
ISIC_7279273,test
ISIC_8248696,test
ISIC_9973015,test
ISIC_8719979,test
ISIC_1768217,test
ISIC_5467356,test
ISIC_2472655,test
ISIC_0819765,test
ISIC_9157720,test
ISIC_1040340,test
ISIC_2784965,test
ISIC_1653156,test
ISIC_4054745,test
ISIC_3254386,test
ISIC_1185134,test
ISIC_3785080,test
ISIC_8269660,test
ISIC_1706318,test
ISIC_7668627,test
ISIC_9891774,test
ISIC_3453060,test
ISIC_7039745,test
ISIC_7253561,test
ISIC_0494263,test
ISIC_5300453,test
ISIC_4791544,test
ISIC_9041897,test
ISIC_4465529,test
ISIC_1890558,test
ISIC_3689759,test
ISIC_6660516,test
ISIC_9880848,test
ISIC_9055481,test
ISIC_5301131,test
ISIC_9934037,test
ISIC_9073230,test
ISIC_4254237,test
ISIC_2643411,test
ISIC_7152347,test
ISIC_1979109,test
ISIC_7717552,test
ISIC_1755832,test
ISIC_1398930,test
ISIC_5060012,test
ISIC_3361690,test
ISIC_9915699,test
ISIC_8005856,test
ISIC_3481617,test
ISIC_2436371,test
ISIC_6062657,test
ISIC_4869740,test
ISIC_9014036,test
ISIC_9054603,test
ISIC_5280199,test
ISIC_6674918,test
ISIC_3863276,test
ISIC_8652599,test
ISIC_1836687,test
ISIC_1564741,test
ISIC_9223108,test
ISIC_1185128,test
ISIC_3834800,test
ISIC_8713598,test
ISIC_3662337,test
ISIC_0719381,test
ISIC_6362735,test
ISIC_8860929,test
ISIC_9264330,test
ISIC_0147642,test
ISIC_1567899,test
ISIC_5086254,test
ISIC_9262162,test
ISIC_0869142,test
ISIC_8692556,test
ISIC_6730885,test
ISIC_4468439,test
ISIC_5329772,test
ISIC_5654839,test
ISIC_4431773,test
ISIC_0461085,test
ISIC_9099529,test
ISIC_5988336,test
ISIC_6273072,test
ISIC_2412314,test
ISIC_5380326,test
ISIC_7107071,test
ISIC_1754140,test
ISIC_0210830,test
ISIC_9107094,test
ISIC_8750167,test
ISIC_2794874,test
ISIC_1896306,test
ISIC_1851605,test
ISIC_1173350,test
ISIC_9450200,test
ISIC_3319573,test
ISIC_3355040,test
ISIC_4555461,test
ISIC_2339522,test
ISIC_6943610,test
ISIC_5379272,test
ISIC_9252122,test
ISIC_6255494,test
ISIC_9514183,test
ISIC_8218609,test
ISIC_7110889,test
ISIC_1643932,test
ISIC_6237799,test
ISIC_9305323,test
ISIC_8821259,test
ISIC_9285033,test
ISIC_6627142,test
ISIC_0015719,test
ISIC_5745349,test
ISIC_9305113,test
ISIC_6906476,test
ISIC_5309101,test
ISIC_4829706,test
ISIC_0543132,test
ISIC_2991936,test
ISIC_8080385,test
ISIC_9505231,test
ISIC_3946019,test
ISIC_7059563,test
ISIC_9687776,test
ISIC_4333412,test
ISIC_2646316,test
ISIC_5646514,test
ISIC_3187836,test
ISIC_0974159,test
ISIC_9437417,test
ISIC_2837581,test
ISIC_9824211,test
ISIC_1059525,test
ISIC_5145651,test
ISIC_2281160,test
ISIC_7461631,test
ISIC_4557337,test
ISIC_5865498,test
ISIC_4628654,test
ISIC_0776581,test
ISIC_5850699,test
ISIC_9303594,test
ISIC_6756517,test
ISIC_5272837,test
ISIC_8633512,test
ISIC_8015441,test
ISIC_4896088,test
ISIC_2596262,test
ISIC_7731447,test
ISIC_5477879,test
ISIC_8292364,test
ISIC_2049818,test
ISIC_8655912,test
ISIC_5503918,test
ISIC_4160636,test
ISIC_6424987,test
ISIC_6518041,test
ISIC_9555291,test
ISIC_1204286,test
ISIC_4413418,test
ISIC_9758671,test
ISIC_1836985,test
ISIC_6282950,test
ISIC_4901330,test
ISIC_9248852,test
ISIC_5414133,test
ISIC_4470574,test
ISIC_4167334,test
ISIC_8284364,test
ISIC_9512558,test
ISIC_5173486,test
ISIC_9847428,test
ISIC_7169788,test
ISIC_2365588,test
ISIC_6336454,test
ISIC_5602924,test
ISIC_2600830,test
ISIC_1147795,test
ISIC_7765193,test
ISIC_4658144,test
ISIC_9788133,test
ISIC_0716858,test
ISIC_6882480,test
ISIC_1098361,test
ISIC_7124408,test
ISIC_4033321,test
ISIC_8993803,test
ISIC_0621550,test
ISIC_0326523,test
ISIC_4888971,test
ISIC_5876289,test
ISIC_0956523,test
ISIC_8170849,test
ISIC_3993510,test
ISIC_1253960,test
ISIC_4317478,test
ISIC_3785874,test
ISIC_7788318,test
ISIC_9505910,test
ISIC_1608013,test
ISIC_1456444,test
ISIC_7450299,test
ISIC_5723495,test
ISIC_5666345,test
ISIC_6054977,test
ISIC_2832595,test
ISIC_1779443,test
ISIC_2110833,test
ISIC_2524822,test
ISIC_3503895,test
ISIC_4101596,test
ISIC_4793861,test
ISIC_6873669,test
ISIC_3285862,test
ISIC_2074764,test
ISIC_2749059,test
ISIC_0268371,test
ISIC_5300964,test
ISIC_0924701,test
ISIC_0562987,test
ISIC_6170025,test
ISIC_5324726,test
ISIC_9064053,test
ISIC_8935256,test
ISIC_6756474,test
ISIC_2717649,test
ISIC_9299721,test
ISIC_6460791,test
ISIC_9020712,test
ISIC_9452525,test
ISIC_8249095,test
ISIC_5726007,test
ISIC_1746070,test
ISIC_6340394,test
ISIC_7699223,test
ISIC_2359709,test
ISIC_9125216,test
ISIC_2732938,test
ISIC_8047080,test
ISIC_6533307,test
ISIC_0987523,test
ISIC_3985031,test
ISIC_0431008,test
ISIC_7013418,test
ISIC_0529784,test
ISIC_3974064,test
ISIC_0317682,test
ISIC_4156689,test
ISIC_1891539,test
ISIC_9083972,test
ISIC_3069268,test
ISIC_9152479,test
ISIC_5349762,test
ISIC_8663971,test
ISIC_2646829,test
ISIC_9870885,test
ISIC_1637401,test
ISIC_4889196,test
ISIC_5309993,test
ISIC_4813844,test
ISIC_7351007,test
ISIC_1264950,test
ISIC_0240778,test
ISIC_5811424,test
ISIC_7818763,test
ISIC_6639525,test
ISIC_2958240,test
ISIC_6994237,test
ISIC_6593073,test
ISIC_1509246,test
ISIC_9987808,test
ISIC_4902829,test
ISIC_4525143,test
ISIC_0990403,test
ISIC_6032456,test
ISIC_6878644,test
ISIC_1157099,test
ISIC_9934553,test
ISIC_9157162,test
ISIC_7733890,test
ISIC_1158466,test
ISIC_0757401,test
ISIC_5950144,test
ISIC_4884712,test
ISIC_3311662,test
ISIC_6263662,test
ISIC_3438779,test
ISIC_8026339,test
ISIC_1465113,test
ISIC_1851985,test
ISIC_1105772,test
ISIC_4568565,test
ISIC_9303456,test
ISIC_2561561,test
ISIC_5617191,test
ISIC_7106012,test
ISIC_8941622,test
ISIC_4814024,test
ISIC_4967639,test
ISIC_7755194,test
ISIC_6888012,test
ISIC_6366677,test
ISIC_6741822,test
ISIC_5497432,test
ISIC_1541303,test
ISIC_2126084,test
ISIC_4134969,test
ISIC_8228671,test
ISIC_8159536,test
ISIC_3397764,test
ISIC_8208786,test
ISIC_5001033,test
ISIC_1594422,test
ISIC_9571107,test
ISIC_5659077,test
ISIC_1628425,test
ISIC_7334758,test
ISIC_1344585,test
ISIC_2642187,test
ISIC_7086336,test
ISIC_3418447,test
ISIC_4096292,test
ISIC_7885531,test
ISIC_1739659,test
ISIC_5001317,test
ISIC_3559835,test
ISIC_1046786,test
ISIC_3134259,test
ISIC_6536232,test
ISIC_0488252,test
ISIC_1096503,test
ISIC_6177670,test
ISIC_3267817,test
ISIC_7901786,test
ISIC_1642618,test
ISIC_5992534,test
ISIC_8481601,test
ISIC_2588140,test
ISIC_6606767,test
ISIC_5908132,test
ISIC_2754170,test
ISIC_5508076,test
ISIC_0882619,test
ISIC_2753812,test
ISIC_7575857,test
ISIC_7315685,test
ISIC_1537958,test
ISIC_1674754,test
ISIC_5580000,test
ISIC_1393528,test
ISIC_3721142,test
ISIC_7166676,test
ISIC_0361341,test
ISIC_7278553,test
ISIC_7950729,test
ISIC_6249371,test
ISIC_2999018,test
ISIC_1338055,test
ISIC_0389629,test
ISIC_6020376,test
ISIC_1518461,test
ISIC_7764847,test
ISIC_5023793,test
ISIC_9230295,test
ISIC_8498777,test
ISIC_6445219,test
ISIC_7271156,test
ISIC_8692155,test
ISIC_7771339,test
ISIC_8699846,test
ISIC_5488046,test
ISIC_2846882,test
ISIC_0623875,test
ISIC_6325797,test
ISIC_1458551,test
ISIC_1476323,test
ISIC_1506794,test
ISIC_9869659,test
ISIC_0199455,test
ISIC_7345367,test
ISIC_6352994,test
ISIC_2075054,test
ISIC_9783169,test
ISIC_9317777,test
ISIC_4709512,test
ISIC_5359416,test
ISIC_2419448,test
ISIC_2976789,test
ISIC_2595571,test
ISIC_9888931,test
ISIC_2546094,test
ISIC_2434382,test
ISIC_3378314,test
ISIC_6211801,test
ISIC_8252558,test
ISIC_3673080,test
ISIC_5128793,test
ISIC_7867077,test
ISIC_4709818,test
ISIC_2693385,test
ISIC_4865877,test
ISIC_6075084,test
ISIC_2178032,test
ISIC_2319387,test
ISIC_2807162,test
ISIC_8199467,test
ISIC_3671963,test
ISIC_1328804,test
ISIC_5393557,test
ISIC_3117585,test
ISIC_6718307,test
ISIC_1692206,test
ISIC_5142496,test
ISIC_3833253,test
ISIC_6717322,test
ISIC_8146801,test
ISIC_1353051,test
ISIC_5632533,test
ISIC_4184433,test
ISIC_4526581,test
ISIC_3856233,test
ISIC_4683122,test
ISIC_8155787,test
ISIC_7284399,test
ISIC_8409262,test
ISIC_8200231,test
ISIC_2236275,test
ISIC_4112692,test
ISIC_6207688,test
ISIC_5976532,test
ISIC_1574123,test
ISIC_0628726,test
ISIC_6928442,test
ISIC_8174881,test
ISIC_5260098,test
ISIC_6449065,test
ISIC_9868388,test
ISIC_0988665,test
ISIC_5881761,test
ISIC_3957034,test
ISIC_2476422,test
ISIC_6985988,test
ISIC_8780369,test
ISIC_7324228,test
ISIC_4959114,test
ISIC_0488413,test
ISIC_1813240,test
ISIC_5121178,test
ISIC_6628721,test
ISIC_7430054,test
ISIC_3385846,test
ISIC_6645644,test
ISIC_5557588,test
ISIC_3272946,test
ISIC_9196583,test
ISIC_5065528,test
ISIC_3636757,test
ISIC_0622084,test
ISIC_8101117,test
ISIC_8084271,test
ISIC_6938489,test
ISIC_4731791,test
ISIC_5324428,test
ISIC_5879789,test
ISIC_6265551,test
ISIC_1142933,test
ISIC_8206667,test
ISIC_9626777,test
ISIC_8883692,test
ISIC_1359296,test
ISIC_3804784,test
ISIC_1514642,test
ISIC_2155496,test
ISIC_8397077,test
ISIC_6146415,test
ISIC_0311369,test
ISIC_9190784,test
ISIC_3028754,test
ISIC_2060846,test
ISIC_8143299,test
ISIC_1888961,test
ISIC_9354965,test
ISIC_3020913,test
ISIC_6210500,test
ISIC_6081738,test
ISIC_4798962,test
ISIC_3100885,test
ISIC_5809019,test
ISIC_6022423,test
ISIC_4151356,test
ISIC_5141596,test
ISIC_6604123,test
ISIC_1566312,test
ISIC_6502825,test
ISIC_6069774,test
ISIC_8628723,test
ISIC_0828069,test
ISIC_3211631,test
ISIC_5142275,test
ISIC_0944103,test
ISIC_5101111,test
ISIC_4072610,test
ISIC_8843592,test
ISIC_4101415,test
ISIC_2351018,test
ISIC_9607081,test
ISIC_9760552,test
ISIC_5688657,test
ISIC_9879041,test
ISIC_7307339,test
ISIC_7526548,test
ISIC_4959023,test
ISIC_1834920,test
ISIC_6978517,test
ISIC_6934334,test
ISIC_5909643,test
ISIC_4886992,test
ISIC_4768512,test
ISIC_4969221,test
ISIC_5546181,test
ISIC_3118435,test
ISIC_1571442,test
ISIC_5886468,test
ISIC_9204214,test
ISIC_5796736,test
ISIC_3246675,test
ISIC_7369343,test
ISIC_3305741,test
ISIC_9687098,test
ISIC_1601784,test
ISIC_9517489,test
ISIC_6651931,test
ISIC_5639154,test
ISIC_8452718,test
ISIC_4945245,test
ISIC_4910683,test
ISIC_4085552,test
ISIC_1278629,test
ISIC_1318753,test
ISIC_8923299,test
ISIC_0853325,test
ISIC_1155782,test
ISIC_1216139,test
ISIC_4983464,test
ISIC_4845540,test
ISIC_7861369,test
ISIC_6781041,test
ISIC_9335977,test
ISIC_3882831,test
ISIC_9096535,test
ISIC_4524493,test
ISIC_5383064,test
ISIC_4252547,test
ISIC_9274041,test
ISIC_3252522,test
ISIC_6394129,test
ISIC_4559115,test
ISIC_3916064,test
ISIC_8979131,test
ISIC_7861942,test
ISIC_0704618,test
ISIC_1367610,test
ISIC_5497210,test
ISIC_2674129,test
ISIC_0664452,test
ISIC_6971606,test
ISIC_6100064,test
ISIC_1978947,test
ISIC_1990771,test
ISIC_8832341,test
ISIC_6054420,test
ISIC_8438071,test
ISIC_3144222,test
ISIC_1461419,test
ISIC_2315448,test
ISIC_5810306,test
ISIC_4506356,test
ISIC_4326917,test
ISIC_1716299,test
ISIC_5396264,test
ISIC_4352854,test
ISIC_9186287,test
ISIC_2087913,test
ISIC_1209365,test
ISIC_3633794,test
ISIC_0878530,test
ISIC_9954010,test
ISIC_1812252,test
ISIC_1659054,test
ISIC_6173977,test
ISIC_4657078,test
ISIC_3336297,test
ISIC_4719620,test
ISIC_8969071,test
ISIC_2200924,test
ISIC_4148681,test
ISIC_3508258,test
ISIC_4799881,test
ISIC_9125808,test
ISIC_8678440,test
ISIC_1582195,test
ISIC_0164297,test
ISIC_1100665,test
ISIC_5272766,test
ISIC_3902901,test
ISIC_4635435,test
ISIC_8945314,test
ISIC_3909443,test
ISIC_0401528,test
ISIC_9047184,test
ISIC_9568624,test
ISIC_1786906,test
ISIC_9713243,test
ISIC_6464378,test
ISIC_5954790,test
ISIC_8669004,test
ISIC_8427488,test
ISIC_0888799,test
ISIC_2158871,test
ISIC_9756188,test
ISIC_2801440,test
ISIC_4593224,test
ISIC_0552911,test
ISIC_0186501,test
ISIC_5230345,test
ISIC_1143268,test
ISIC_7492046,test
ISIC_9141065,test
ISIC_2963146,test
ISIC_7076242,test
ISIC_9721604,test
ISIC_7073546,test
ISIC_0695059,test
ISIC_1422429,test
ISIC_9644412,test
ISIC_3866081,test
ISIC_0960741,test
ISIC_6441489,test
ISIC_1216381,test
ISIC_0956923,test
ISIC_2927109,test
ISIC_7752317,test
ISIC_5569222,test
ISIC_2309037,test
ISIC_7980532,test
ISIC_5283467,test
ISIC_1688160,test
ISIC_8513112,test
ISIC_5110505,test
ISIC_9000226,test
ISIC_2673511,test
ISIC_8429669,test
ISIC_7734359,test
ISIC_9545346,test
ISIC_6666608,test
ISIC_8967368,test
ISIC_5169967,test
ISIC_2393105,test
ISIC_3230630,test
ISIC_4777536,test
ISIC_2482687,test
ISIC_3834379,test
ISIC_3862917,test
ISIC_2423677,test
ISIC_4312047,test
ISIC_2928274,test
ISIC_8325226,test
ISIC_8107787,test
ISIC_4646228,test
ISIC_6572463,test
ISIC_8886415,test
ISIC_4108397,test
ISIC_2163734,test
ISIC_9957720,test
ISIC_1426331,test
ISIC_0549211,test
ISIC_2476624,test
ISIC_7280815,test
ISIC_4357821,test
ISIC_2068777,test
ISIC_3437419,test
ISIC_7565128,test
ISIC_3205752,test
ISIC_4536982,test
ISIC_0901213,test
ISIC_5127944,test
ISIC_3789239,test
ISIC_8991672,test
ISIC_4283351,test
ISIC_7225873,test
ISIC_5643505,test
ISIC_2885968,test
ISIC_7988735,test
ISIC_7192157,test
ISIC_8484660,test
ISIC_1936882,test
ISIC_6754835,test
ISIC_2906030,test
ISIC_6421586,test
ISIC_0661284,test
ISIC_3486683,test
ISIC_8913166,test
ISIC_3136397,test
ISIC_4405883,test
ISIC_9917640,test
ISIC_1031166,test
ISIC_0697691,test
ISIC_2564395,test
ISIC_2043857,test
ISIC_7465237,test
ISIC_2817348,test
ISIC_8995356,test
ISIC_9551406,test
ISIC_0846837,test
ISIC_7807526,test
ISIC_5316803,test
ISIC_4092249,test
ISIC_4470766,test
ISIC_9256438,test
ISIC_9646356,test
ISIC_7826316,test
ISIC_7392410,test
ISIC_6383486,test
ISIC_7629997,test
ISIC_5307070,test
ISIC_5238536,test
ISIC_9424787,test
ISIC_3375455,test
ISIC_3312574,test
ISIC_3402327,test
ISIC_3540971,test
ISIC_1234310,test
ISIC_8622070,test
ISIC_0880405,test
ISIC_3642399,test
ISIC_6583844,test
ISIC_9718957,test
ISIC_6622594,test
ISIC_0930417,test
ISIC_4383671,test
ISIC_4079108,test
ISIC_0757711,test
ISIC_8862107,test
ISIC_5617604,test
ISIC_5601024,test
ISIC_9333157,test
ISIC_6191100,test
ISIC_9478517,test
ISIC_5069688,test
ISIC_5157962,test
ISIC_9510287,test
ISIC_2380895,test
ISIC_5368668,test
ISIC_8056974,test
ISIC_5098778,test
ISIC_1255336,test
ISIC_2398001,test
ISIC_4580231,test
ISIC_7381795,test
ISIC_8570555,test
ISIC_2712447,test
ISIC_7754534,test
ISIC_1602440,test
ISIC_7929089,test
ISIC_8717495,test
ISIC_5410088,test
ISIC_5758327,test
ISIC_6099698,test
ISIC_9625160,test
ISIC_1573677,test
ISIC_4372133,test
ISIC_3144156,test
ISIC_8358020,test
ISIC_0981639,test
ISIC_3117632,test
ISIC_5309814,test
ISIC_5430554,test
ISIC_0755331,test
ISIC_1292607,test
ISIC_4719181,test
ISIC_1135977,test
ISIC_8543283,test
ISIC_1265653,test
ISIC_5503386,test
ISIC_4345015,test
ISIC_3673482,test
ISIC_6676508,test
ISIC_2876651,test
ISIC_2347991,test
ISIC_1922844,test
ISIC_0398140,test
ISIC_4352209,test
ISIC_6652094,test
ISIC_1543544,test
ISIC_5286483,test
ISIC_7886188,test
ISIC_8070074,test
ISIC_0189336,test
ISIC_8599152,test
ISIC_0687788,test
ISIC_6661491,test
ISIC_8546378,test
ISIC_9782457,test
ISIC_6592334,test
ISIC_7835507,test
ISIC_3078678,test
ISIC_0394140,test
ISIC_8654312,test
ISIC_0657485,test
ISIC_7307866,test
ISIC_4809996,test
ISIC_3530422,test
ISIC_8767074,test
ISIC_0265576,test
ISIC_3562579,test
ISIC_2553784,test
ISIC_4781140,test
ISIC_3982470,test
ISIC_3001462,test
ISIC_5667519,test
ISIC_2650571,test
ISIC_6203774,test
ISIC_4954740,test
ISIC_5768590,test
ISIC_1632009,test
ISIC_9636460,test
ISIC_3383481,test
ISIC_1861580,test
ISIC_3335955,test
ISIC_7031709,test
ISIC_5201151,test
ISIC_0908431,test
ISIC_3594885,test
ISIC_9547725,test
ISIC_7121344,test
ISIC_3968367,test
ISIC_4293124,test
ISIC_5857239,test
ISIC_8435105,test
ISIC_3216049,test
ISIC_1001731,test
ISIC_7649260,test
ISIC_0168678,test
ISIC_7420182,test
ISIC_3315713,test
ISIC_4103984,test
ISIC_8869114,test
ISIC_1802502,test
ISIC_6551532,test
ISIC_9286929,test
ISIC_2343061,test
ISIC_1060932,test
ISIC_0849256,test
ISIC_0872420,test
ISIC_8338755,test
ISIC_9195475,test
ISIC_4964478,test
ISIC_5097490,test
ISIC_7600581,test
ISIC_7234197,test
ISIC_7606849,test
ISIC_0148783,test
ISIC_9066489,test
ISIC_2833156,test
ISIC_4373563,test
ISIC_4980338,test
ISIC_7106848,test
ISIC_2211192,test
ISIC_5392118,test
ISIC_9012721,test
ISIC_9006160,test
ISIC_9636382,test
ISIC_4280886,test
ISIC_8317558,test
ISIC_1474577,test
ISIC_0477201,test
ISIC_7293518,test
ISIC_2841861,test
ISIC_3985104,test
ISIC_2506200,test
ISIC_2845831,test
ISIC_7928614,test
ISIC_7219628,test
ISIC_1915890,test
ISIC_8952288,test
ISIC_7984646,test
ISIC_4548632,test
ISIC_4029055,test
ISIC_2586487,test
ISIC_3591332,test
ISIC_8357384,test
ISIC_7257671,test
ISIC_2948780,test
ISIC_7226235,test
ISIC_2895555,test
ISIC_9820907,test
ISIC_8324533,test
ISIC_9396422,test
ISIC_5263643,test
ISIC_6602795,test
ISIC_2914185,test
ISIC_1969199,test
ISIC_4747584,test
ISIC_2679138,test
ISIC_8384985,test
ISIC_4967564,test
ISIC_6919907,test
ISIC_1301544,test
ISIC_0925310,test
ISIC_4120771,test
ISIC_7397420,test
ISIC_2550148,test
ISIC_5227075,test
ISIC_2753908,test
ISIC_1334438,test
ISIC_7164527,test
ISIC_7590008,test
ISIC_3286186,test
ISIC_6914698,test
ISIC_6853657,test
ISIC_5205454,test
ISIC_9176472,test
ISIC_9005542,test
ISIC_3126652,test
ISIC_8979026,test
ISIC_0189333,test
ISIC_6778483,test
ISIC_1666470,test
ISIC_7605972,test
ISIC_5185188,test
ISIC_3754466,test
ISIC_8073310,test
ISIC_3023048,test
ISIC_0925174,test
ISIC_8814735,test
ISIC_2414689,test
ISIC_2729747,test
ISIC_6391396,test
ISIC_2488468,test
ISIC_6667142,test
ISIC_3668369,test
ISIC_8116421,test
ISIC_0719631,test
ISIC_4637454,test
ISIC_3579477,test
ISIC_9784337,test
ISIC_7348651,test
ISIC_8821279,test
ISIC_8704257,test
ISIC_2039579,test
ISIC_7751233,test
ISIC_8932755,test
ISIC_1708681,test
ISIC_0961055,test
ISIC_1229548,test
ISIC_9980854,test
ISIC_4458627,test
ISIC_0186161,test
ISIC_4291899,test
ISIC_0829904,test
ISIC_7764074,test
ISIC_0682543,test
ISIC_2995801,test
ISIC_4516835,test
ISIC_5647697,test
ISIC_3763799,test
ISIC_1807395,test
ISIC_9465081,test
ISIC_8692218,test
ISIC_0457235,test
ISIC_1515413,test
ISIC_2744850,test
ISIC_8076451,test
ISIC_8525845,test
ISIC_7344014,test
ISIC_5799555,test
ISIC_0882687,test
ISIC_6385220,test
ISIC_4352303,test
ISIC_7645850,test
ISIC_6930719,test
ISIC_0098784,test
ISIC_8898680,test
ISIC_5106240,test
ISIC_8414559,test
ISIC_2440802,test
ISIC_1962639,test
ISIC_6185493,test
ISIC_8571262,test
ISIC_2122087,test
ISIC_1074939,test
ISIC_0224678,test
ISIC_4319874,test
ISIC_6580094,test
ISIC_5747942,test
ISIC_1493172,test
ISIC_2472336,test
ISIC_3197712,test
ISIC_3586611,test
ISIC_8343264,test
ISIC_4511574,test
ISIC_8206577,test
ISIC_8831710,test
ISIC_9989082,test
ISIC_0350875,test
ISIC_2269849,test
ISIC_6470697,test
ISIC_8482341,test
ISIC_8391622,test
ISIC_3018184,test
ISIC_3538402,test
ISIC_8407448,test
ISIC_7031812,test
ISIC_4921164,test
ISIC_3563466,test
ISIC_0888084,test
ISIC_8449514,test
ISIC_4112392,test
ISIC_1772037,test
ISIC_2901944,test
ISIC_9117148,test
ISIC_8883454,test
ISIC_3305029,test
ISIC_1821113,test
ISIC_6294920,test
ISIC_2061933,test
ISIC_4296456,test
ISIC_1792867,test
ISIC_7850191,test
ISIC_5367149,test
ISIC_4047707,test
ISIC_7727974,test
ISIC_1192253,test
ISIC_0779920,test
ISIC_4634800,test
ISIC_4398957,test
ISIC_9938316,test
ISIC_4177761,test
ISIC_4009405,test
ISIC_6162308,test
ISIC_7729596,test
ISIC_7688025,test
ISIC_1552232,test
ISIC_7712660,test
ISIC_2493376,test
ISIC_3509283,test
ISIC_5361506,test
ISIC_6267362,test
ISIC_9618016,test
ISIC_4026808,test
ISIC_3633306,test
ISIC_3313736,test
ISIC_3278303,test
ISIC_4535099,test
ISIC_8772811,test
ISIC_5005149,test
ISIC_0179074,test
ISIC_4891233,test
ISIC_6498675,test
ISIC_6245027,test
ISIC_8562869,test
ISIC_3269939,test
ISIC_6785680,test
ISIC_8314055,test
ISIC_3534578,test
ISIC_7786379,test
ISIC_0787851,test
ISIC_7754416,test
ISIC_0645769,test
ISIC_5863192,test
ISIC_6323420,test
ISIC_2423162,test
ISIC_3727005,test
ISIC_9979486,test
ISIC_9815365,test
ISIC_9175856,test
ISIC_4106632,test
ISIC_1965814,test
ISIC_5678560,test
ISIC_3360180,test
ISIC_8035537,test
ISIC_3381158,test
ISIC_0316025,test
ISIC_4222275,test
ISIC_5550263,test
ISIC_0259615,test
ISIC_3826872,test
ISIC_9571274,test
ISIC_2056468,test
ISIC_0339922,test
ISIC_2243353,test
ISIC_7515463,test
ISIC_2727016,test
ISIC_4043589,test
ISIC_6322207,test
ISIC_8621723,test
ISIC_3959941,test
ISIC_2099525,test
ISIC_7370624,test
ISIC_1763257,test
ISIC_1670106,test
ISIC_0210282,test
ISIC_0978194,test
ISIC_5143786,test
ISIC_9670716,test
ISIC_6705662,test
ISIC_9846559,test
ISIC_0331389,test
ISIC_7505557,test
ISIC_9231263,test
ISIC_4020689,test
ISIC_8248707,test
ISIC_2280429,test
ISIC_0639077,test
ISIC_3202094,test
ISIC_9460892,test
ISIC_2526675,test
ISIC_5549618,test
ISIC_3730327,test
ISIC_7944654,test
ISIC_6995731,test
ISIC_5746706,test
ISIC_9892668,test
ISIC_0708003,test
ISIC_0803755,test
ISIC_8153237,test
ISIC_3303825,test
ISIC_8772062,test
ISIC_8383600,test
ISIC_3598123,test
ISIC_1081510,test
ISIC_9928421,test
ISIC_5643159,test
ISIC_7290085,test
ISIC_4162354,test
ISIC_5103658,test
ISIC_1656186,test
ISIC_8485142,test
ISIC_4389708,test
ISIC_8973461,test
ISIC_2084963,test
ISIC_0230564,test
ISIC_3751172,test
ISIC_9356222,test
ISIC_5545874,test
ISIC_2810793,test
ISIC_1578399,test
ISIC_7888517,test
ISIC_9301346,test
ISIC_8702191,test
ISIC_1801190,test
ISIC_7866488,test
ISIC_5919604,test
ISIC_5730795,test
ISIC_1293403,test
ISIC_6000889,test
ISIC_9895881,test
ISIC_5702549,test
ISIC_8182350,test
ISIC_3975294,test
ISIC_3718021,test
ISIC_4528140,test
ISIC_2317322,test
ISIC_8880180,test
ISIC_8344948,test
ISIC_5221636,test
ISIC_1862506,test
ISIC_9779272,test
ISIC_8009623,test
ISIC_7788814,test
ISIC_0324600,test
ISIC_2957102,test
ISIC_2980578,test
ISIC_1885174,test
ISIC_4176366,test
ISIC_2150997,test
ISIC_9153619,test
ISIC_0363130,test
ISIC_6358383,test
ISIC_8535451,test
ISIC_4830849,test
ISIC_7864324,test
ISIC_2660535,test
ISIC_5726572,test
ISIC_3999614,test
ISIC_4452168,test
ISIC_4536154,test
ISIC_3025780,test
ISIC_1384331,test
ISIC_8559171,test
ISIC_8653749,test
ISIC_6688054,test
ISIC_9555044,test
ISIC_4978474,test
ISIC_9972557,test
ISIC_3396790,test
ISIC_4191202,test
ISIC_7806612,test
