filename,seg_filename,n_components
BraTS2021_01587_flair_15.png,BraTS2021_01587_seg_15.png,2
BraTS2021_01587_flair_20.png,BraTS2021_01587_seg_20.png,1
BraTS2021_01587_flair_25.png,BraTS2021_01587_seg_25.png,1
BraTS2021_01587_flair_30.png,BraTS2021_01587_seg_30.png,1
BraTS2021_01587_flair_35.png,BraTS2021_01587_seg_35.png,1
BraTS2021_01587_flair_40.png,BraTS2021_01587_seg_40.png,1
BraTS2021_01587_flair_45.png,BraTS2021_01587_seg_45.png,2
BraTS2021_01587_flair_5.png,BraTS2021_01587_seg_5.png,5
BraTS2021_01587_flair_50.png,BraTS2021_01587_seg_50.png,1
BraTS2021_01587_flair_55.png,BraTS2021_01587_seg_55.png,3
BraTS2021_01587_flair_60.png,BraTS2021_01587_seg_60.png,2
BraTS2021_01587_flair_65.png,BraTS2021_01587_seg_65.png,1
BraTS2021_01588_flair_0.png,BraTS2021_01588_seg_0.png,1
BraTS2021_01588_flair_10.png,BraTS2021_01588_seg_10.png,3
BraTS2021_01588_flair_15.png,BraTS2021_01588_seg_15.png,1
BraTS2021_01588_flair_20.png,BraTS2021_01588_seg_20.png,2
BraTS2021_01588_flair_25.png,BraTS2021_01588_seg_25.png,2
BraTS2021_01588_flair_5.png,BraTS2021_01588_seg_5.png,1
BraTS2021_01589_flair_19.png,BraTS2021_01589_seg_19.png,2
BraTS2021_01589_flair_24.png,BraTS2021_01589_seg_24.png,3
BraTS2021_01589_flair_29.png,BraTS2021_01589_seg_29.png,1
BraTS2021_01589_flair_34.png,BraTS2021_01589_seg_34.png,1
BraTS2021_01589_flair_39.png,BraTS2021_01589_seg_39.png,1
BraTS2021_01589_flair_44.png,BraTS2021_01589_seg_44.png,1
BraTS2021_01589_flair_49.png,BraTS2021_01589_seg_49.png,1
BraTS2021_01589_flair_54.png,BraTS2021_01589_seg_54.png,1
BraTS2021_01589_flair_59.png,BraTS2021_01589_seg_59.png,1
BraTS2021_01589_flair_64.png,BraTS2021_01589_seg_64.png,1
BraTS2021_01589_flair_69.png,BraTS2021_01589_seg_69.png,1
BraTS2021_01590_flair_11.png,BraTS2021_01590_seg_11.png,1
BraTS2021_01590_flair_16.png,BraTS2021_01590_seg_16.png,1
BraTS2021_01590_flair_21.png,BraTS2021_01590_seg_21.png,1
BraTS2021_01590_flair_26.png,BraTS2021_01590_seg_26.png,2
BraTS2021_01590_flair_31.png,BraTS2021_01590_seg_31.png,1
BraTS2021_01590_flair_36.png,BraTS2021_01590_seg_36.png,1
BraTS2021_01590_flair_41.png,BraTS2021_01590_seg_41.png,3
BraTS2021_01590_flair_46.png,BraTS2021_01590_seg_46.png,2
BraTS2021_01590_flair_51.png,BraTS2021_01590_seg_51.png,1
BraTS2021_01590_flair_56.png,BraTS2021_01590_seg_56.png,1
BraTS2021_01590_flair_61.png,BraTS2021_01590_seg_61.png,1
BraTS2021_01590_flair_66.png,BraTS2021_01590_seg_66.png,1
BraTS2021_01591_flair_0.png,BraTS2021_01591_seg_0.png,2
BraTS2021_01591_flair_10.png,BraTS2021_01591_seg_10.png,1
BraTS2021_01591_flair_15.png,BraTS2021_01591_seg_15.png,2
BraTS2021_01591_flair_20.png,BraTS2021_01591_seg_20.png,2
BraTS2021_01591_flair_25.png,BraTS2021_01591_seg_25.png,2
BraTS2021_01591_flair_30.png,BraTS2021_01591_seg_30.png,4
BraTS2021_01591_flair_5.png,BraTS2021_01591_seg_5.png,2
BraTS2021_01592_flair_0.png,BraTS2021_01592_seg_0.png,2
BraTS2021_01592_flair_10.png,BraTS2021_01592_seg_10.png,1
BraTS2021_01592_flair_15.png,BraTS2021_01592_seg_15.png,3
BraTS2021_01592_flair_20.png,BraTS2021_01592_seg_20.png,4
BraTS2021_01592_flair_25.png,BraTS2021_01592_seg_25.png,1
BraTS2021_01592_flair_5.png,BraTS2021_01592_seg_5.png,1
BraTS2021_01593_flair_13.png,BraTS2021_01593_seg_13.png,2
BraTS2021_01593_flair_18.png,BraTS2021_01593_seg_18.png,4
BraTS2021_01593_flair_23.png,BraTS2021_01593_seg_23.png,1
BraTS2021_01593_flair_28.png,BraTS2021_01593_seg_28.png,1
BraTS2021_01593_flair_33.png,BraTS2021_01593_seg_33.png,1
BraTS2021_01593_flair_38.png,BraTS2021_01593_seg_38.png,1
BraTS2021_01593_flair_43.png,BraTS2021_01593_seg_43.png,1
BraTS2021_01593_flair_48.png,BraTS2021_01593_seg_48.png,3
BraTS2021_01593_flair_53.png,BraTS2021_01593_seg_53.png,1
BraTS2021_01593_flair_58.png,BraTS2021_01593_seg_58.png,2
BraTS2021_01593_flair_63.png,BraTS2021_01593_seg_63.png,2
BraTS2021_01593_flair_8.png,BraTS2021_01593_seg_8.png,3
BraTS2021_01594_flair_37.png,BraTS2021_01594_seg_37.png,1
BraTS2021_01594_flair_42.png,BraTS2021_01594_seg_42.png,1
BraTS2021_01594_flair_47.png,BraTS2021_01594_seg_47.png,1
BraTS2021_01594_flair_52.png,BraTS2021_01594_seg_52.png,1
BraTS2021_01594_flair_57.png,BraTS2021_01594_seg_57.png,1
BraTS2021_01595_flair_11.png,BraTS2021_01595_seg_11.png,3
BraTS2021_01595_flair_16.png,BraTS2021_01595_seg_16.png,1
BraTS2021_01595_flair_21.png,BraTS2021_01595_seg_21.png,1
BraTS2021_01595_flair_26.png,BraTS2021_01595_seg_26.png,1
BraTS2021_01595_flair_31.png,BraTS2021_01595_seg_31.png,1
BraTS2021_01595_flair_36.png,BraTS2021_01595_seg_36.png,1
BraTS2021_01595_flair_41.png,BraTS2021_01595_seg_41.png,1
BraTS2021_01595_flair_46.png,BraTS2021_01595_seg_46.png,2
BraTS2021_01595_flair_51.png,BraTS2021_01595_seg_51.png,1
BraTS2021_01595_flair_56.png,BraTS2021_01595_seg_56.png,1
BraTS2021_01595_flair_61.png,BraTS2021_01595_seg_61.png,1
BraTS2021_01595_flair_66.png,BraTS2021_01595_seg_66.png,2
BraTS2021_01596_flair_11.png,BraTS2021_01596_seg_11.png,3
BraTS2021_01596_flair_16.png,BraTS2021_01596_seg_16.png,4
BraTS2021_01596_flair_21.png,BraTS2021_01596_seg_21.png,1
BraTS2021_01596_flair_26.png,BraTS2021_01596_seg_26.png,2
BraTS2021_01596_flair_31.png,BraTS2021_01596_seg_31.png,2
BraTS2021_01596_flair_36.png,BraTS2021_01596_seg_36.png,1
BraTS2021_01596_flair_41.png,BraTS2021_01596_seg_41.png,2
BraTS2021_01596_flair_46.png,BraTS2021_01596_seg_46.png,3
BraTS2021_01596_flair_51.png,BraTS2021_01596_seg_51.png,1
BraTS2021_01596_flair_56.png,BraTS2021_01596_seg_56.png,1
BraTS2021_01596_flair_61.png,BraTS2021_01596_seg_61.png,2
BraTS2021_01596_flair_66.png,BraTS2021_01596_seg_66.png,1
BraTS2021_01597_flair_11.png,BraTS2021_01597_seg_11.png,4
BraTS2021_01597_flair_16.png,BraTS2021_01597_seg_16.png,1
BraTS2021_01597_flair_21.png,BraTS2021_01597_seg_21.png,2
BraTS2021_01597_flair_26.png,BraTS2021_01597_seg_26.png,3
BraTS2021_01597_flair_31.png,BraTS2021_01597_seg_31.png,2
BraTS2021_01597_flair_36.png,BraTS2021_01597_seg_36.png,2
BraTS2021_01597_flair_41.png,BraTS2021_01597_seg_41.png,1
BraTS2021_01597_flair_46.png,BraTS2021_01597_seg_46.png,2
BraTS2021_01597_flair_51.png,BraTS2021_01597_seg_51.png,4
BraTS2021_01597_flair_56.png,BraTS2021_01597_seg_56.png,2
BraTS2021_01597_flair_6.png,BraTS2021_01597_seg_6.png,4
BraTS2021_01597_flair_61.png,BraTS2021_01597_seg_61.png,4
BraTS2021_01598_flair_0.png,BraTS2021_01598_seg_0.png,1
BraTS2021_01598_flair_10.png,BraTS2021_01598_seg_10.png,3
BraTS2021_01598_flair_15.png,BraTS2021_01598_seg_15.png,2
BraTS2021_01598_flair_20.png,BraTS2021_01598_seg_20.png,3
BraTS2021_01598_flair_25.png,BraTS2021_01598_seg_25.png,6
BraTS2021_01598_flair_30.png,BraTS2021_01598_seg_30.png,2
BraTS2021_01598_flair_35.png,BraTS2021_01598_seg_35.png,1
BraTS2021_01598_flair_40.png,BraTS2021_01598_seg_40.png,1
BraTS2021_01598_flair_45.png,BraTS2021_01598_seg_45.png,1
BraTS2021_01598_flair_5.png,BraTS2021_01598_seg_5.png,5
BraTS2021_01598_flair_50.png,BraTS2021_01598_seg_50.png,1
BraTS2021_01598_flair_55.png,BraTS2021_01598_seg_55.png,1
BraTS2021_01598_flair_60.png,BraTS2021_01598_seg_60.png,1
BraTS2021_01598_flair_65.png,BraTS2021_01598_seg_65.png,1
BraTS2021_01599_flair_14.png,BraTS2021_01599_seg_14.png,1
BraTS2021_01599_flair_19.png,BraTS2021_01599_seg_19.png,1
BraTS2021_01599_flair_24.png,BraTS2021_01599_seg_24.png,2
BraTS2021_01599_flair_29.png,BraTS2021_01599_seg_29.png,1
BraTS2021_01599_flair_34.png,BraTS2021_01599_seg_34.png,2
BraTS2021_01599_flair_39.png,BraTS2021_01599_seg_39.png,3
BraTS2021_01599_flair_4.png,BraTS2021_01599_seg_4.png,3
BraTS2021_01599_flair_9.png,BraTS2021_01599_seg_9.png,4
BraTS2021_01600_flair_0.png,BraTS2021_01600_seg_0.png,1
BraTS2021_01600_flair_10.png,BraTS2021_01600_seg_10.png,2
BraTS2021_01600_flair_15.png,BraTS2021_01600_seg_15.png,1
BraTS2021_01600_flair_20.png,BraTS2021_01600_seg_20.png,1
BraTS2021_01600_flair_5.png,BraTS2021_01600_seg_5.png,1
BraTS2021_01601_flair_0.png,BraTS2021_01601_seg_0.png,4
BraTS2021_01601_flair_10.png,BraTS2021_01601_seg_10.png,1
BraTS2021_01601_flair_15.png,BraTS2021_01601_seg_15.png,3
BraTS2021_01601_flair_20.png,BraTS2021_01601_seg_20.png,4
BraTS2021_01601_flair_25.png,BraTS2021_01601_seg_25.png,1
BraTS2021_01601_flair_30.png,BraTS2021_01601_seg_30.png,2
BraTS2021_01601_flair_35.png,BraTS2021_01601_seg_35.png,1
BraTS2021_01601_flair_40.png,BraTS2021_01601_seg_40.png,2
BraTS2021_01601_flair_45.png,BraTS2021_01601_seg_45.png,1
BraTS2021_01601_flair_5.png,BraTS2021_01601_seg_5.png,3
BraTS2021_01601_flair_50.png,BraTS2021_01601_seg_50.png,1
BraTS2021_01601_flair_55.png,BraTS2021_01601_seg_55.png,1
BraTS2021_01601_flair_60.png,BraTS2021_01601_seg_60.png,1
BraTS2021_01601_flair_65.png,BraTS2021_01601_seg_65.png,1
BraTS2021_01602_flair_0.png,BraTS2021_01602_seg_0.png,1
BraTS2021_01602_flair_10.png,BraTS2021_01602_seg_10.png,1
BraTS2021_01602_flair_15.png,BraTS2021_01602_seg_15.png,1
BraTS2021_01602_flair_20.png,BraTS2021_01602_seg_20.png,1
BraTS2021_01602_flair_25.png,BraTS2021_01602_seg_25.png,1
BraTS2021_01602_flair_30.png,BraTS2021_01602_seg_30.png,2
BraTS2021_01602_flair_35.png,BraTS2021_01602_seg_35.png,1
BraTS2021_01602_flair_40.png,BraTS2021_01602_seg_40.png,1
BraTS2021_01602_flair_45.png,BraTS2021_01602_seg_45.png,2
BraTS2021_01602_flair_5.png,BraTS2021_01602_seg_5.png,1
BraTS2021_01602_flair_50.png,BraTS2021_01602_seg_50.png,1
BraTS2021_01603_flair_0.png,BraTS2021_01603_seg_0.png,1
BraTS2021_01603_flair_10.png,BraTS2021_01603_seg_10.png,1
BraTS2021_01603_flair_15.png,BraTS2021_01603_seg_15.png,2
BraTS2021_01603_flair_20.png,BraTS2021_01603_seg_20.png,1
BraTS2021_01603_flair_25.png,BraTS2021_01603_seg_25.png,1
BraTS2021_01603_flair_30.png,BraTS2021_01603_seg_30.png,1
BraTS2021_01603_flair_35.png,BraTS2021_01603_seg_35.png,1
BraTS2021_01603_flair_40.png,BraTS2021_01603_seg_40.png,1
BraTS2021_01603_flair_45.png,BraTS2021_01603_seg_45.png,1
BraTS2021_01603_flair_5.png,BraTS2021_01603_seg_5.png,1
BraTS2021_01603_flair_50.png,BraTS2021_01603_seg_50.png,1
BraTS2021_01603_flair_55.png,BraTS2021_01603_seg_55.png,1
BraTS2021_01603_flair_60.png,BraTS2021_01603_seg_60.png,1
BraTS2021_01604_flair_15.png,BraTS2021_01604_seg_15.png,2
BraTS2021_01604_flair_20.png,BraTS2021_01604_seg_20.png,1
BraTS2021_01604_flair_25.png,BraTS2021_01604_seg_25.png,2
BraTS2021_01604_flair_30.png,BraTS2021_01604_seg_30.png,1
BraTS2021_01604_flair_35.png,BraTS2021_01604_seg_35.png,3
BraTS2021_01604_flair_40.png,BraTS2021_01604_seg_40.png,2
BraTS2021_01604_flair_45.png,BraTS2021_01604_seg_45.png,3
BraTS2021_01604_flair_50.png,BraTS2021_01604_seg_50.png,3
BraTS2021_01604_flair_55.png,BraTS2021_01604_seg_55.png,4
BraTS2021_01604_flair_60.png,BraTS2021_01604_seg_60.png,1
BraTS2021_01604_flair_65.png,BraTS2021_01604_seg_65.png,2
BraTS2021_01605_flair_14.png,BraTS2021_01605_seg_14.png,2
BraTS2021_01605_flair_19.png,BraTS2021_01605_seg_19.png,2
BraTS2021_01605_flair_24.png,BraTS2021_01605_seg_24.png,1
BraTS2021_01605_flair_29.png,BraTS2021_01605_seg_29.png,5
BraTS2021_01605_flair_34.png,BraTS2021_01605_seg_34.png,1
BraTS2021_01605_flair_39.png,BraTS2021_01605_seg_39.png,1
BraTS2021_01605_flair_44.png,BraTS2021_01605_seg_44.png,1
BraTS2021_01605_flair_49.png,BraTS2021_01605_seg_49.png,1
BraTS2021_01605_flair_54.png,BraTS2021_01605_seg_54.png,5
BraTS2021_01605_flair_59.png,BraTS2021_01605_seg_59.png,1
BraTS2021_01605_flair_64.png,BraTS2021_01605_seg_64.png,1
BraTS2021_01605_flair_69.png,BraTS2021_01605_seg_69.png,1
BraTS2021_01606_flair_10.png,BraTS2021_01606_seg_10.png,3
BraTS2021_01606_flair_15.png,BraTS2021_01606_seg_15.png,3
BraTS2021_01606_flair_20.png,BraTS2021_01606_seg_20.png,6
BraTS2021_01606_flair_25.png,BraTS2021_01606_seg_25.png,3
BraTS2021_01606_flair_30.png,BraTS2021_01606_seg_30.png,3
BraTS2021_01606_flair_35.png,BraTS2021_01606_seg_35.png,2
BraTS2021_01606_flair_40.png,BraTS2021_01606_seg_40.png,3
BraTS2021_01606_flair_45.png,BraTS2021_01606_seg_45.png,4
BraTS2021_01606_flair_5.png,BraTS2021_01606_seg_5.png,2
BraTS2021_01606_flair_50.png,BraTS2021_01606_seg_50.png,6
BraTS2021_01606_flair_55.png,BraTS2021_01606_seg_55.png,5
BraTS2021_01606_flair_60.png,BraTS2021_01606_seg_60.png,5
BraTS2021_01606_flair_65.png,BraTS2021_01606_seg_65.png,4
BraTS2021_01607_flair_38.png,BraTS2021_01607_seg_38.png,4
BraTS2021_01607_flair_43.png,BraTS2021_01607_seg_43.png,1
BraTS2021_01607_flair_48.png,BraTS2021_01607_seg_48.png,2
BraTS2021_01607_flair_53.png,BraTS2021_01607_seg_53.png,1
BraTS2021_01607_flair_58.png,BraTS2021_01607_seg_58.png,1
BraTS2021_01607_flair_63.png,BraTS2021_01607_seg_63.png,1
BraTS2021_01607_flair_68.png,BraTS2021_01607_seg_68.png,1
BraTS2021_01608_flair_13.png,BraTS2021_01608_seg_13.png,4
BraTS2021_01608_flair_18.png,BraTS2021_01608_seg_18.png,2
BraTS2021_01608_flair_23.png,BraTS2021_01608_seg_23.png,1
BraTS2021_01608_flair_28.png,BraTS2021_01608_seg_28.png,1
BraTS2021_01608_flair_3.png,BraTS2021_01608_seg_3.png,2
BraTS2021_01608_flair_33.png,BraTS2021_01608_seg_33.png,1
BraTS2021_01608_flair_38.png,BraTS2021_01608_seg_38.png,1
BraTS2021_01608_flair_43.png,BraTS2021_01608_seg_43.png,1
BraTS2021_01608_flair_48.png,BraTS2021_01608_seg_48.png,2
BraTS2021_01608_flair_53.png,BraTS2021_01608_seg_53.png,1
BraTS2021_01608_flair_58.png,BraTS2021_01608_seg_58.png,1
BraTS2021_01608_flair_63.png,BraTS2021_01608_seg_63.png,1
BraTS2021_01608_flair_68.png,BraTS2021_01608_seg_68.png,2
BraTS2021_01608_flair_8.png,BraTS2021_01608_seg_8.png,3
BraTS2021_01609_flair_13.png,BraTS2021_01609_seg_13.png,2
BraTS2021_01609_flair_18.png,BraTS2021_01609_seg_18.png,1
BraTS2021_01609_flair_23.png,BraTS2021_01609_seg_23.png,1
BraTS2021_01609_flair_28.png,BraTS2021_01609_seg_28.png,1
BraTS2021_01609_flair_33.png,BraTS2021_01609_seg_33.png,1
BraTS2021_01609_flair_38.png,BraTS2021_01609_seg_38.png,1
BraTS2021_01609_flair_43.png,BraTS2021_01609_seg_43.png,1
BraTS2021_01609_flair_48.png,BraTS2021_01609_seg_48.png,1
BraTS2021_01609_flair_53.png,BraTS2021_01609_seg_53.png,1
BraTS2021_01609_flair_58.png,BraTS2021_01609_seg_58.png,1
BraTS2021_01609_flair_63.png,BraTS2021_01609_seg_63.png,1
BraTS2021_01609_flair_68.png,BraTS2021_01609_seg_68.png,2
BraTS2021_01609_flair_8.png,BraTS2021_01609_seg_8.png,1
BraTS2021_01610_flair_0.png,BraTS2021_01610_seg_0.png,2
BraTS2021_01610_flair_10.png,BraTS2021_01610_seg_10.png,1
BraTS2021_01610_flair_15.png,BraTS2021_01610_seg_15.png,1
BraTS2021_01610_flair_20.png,BraTS2021_01610_seg_20.png,1
BraTS2021_01610_flair_25.png,BraTS2021_01610_seg_25.png,1
BraTS2021_01610_flair_30.png,BraTS2021_01610_seg_30.png,1
BraTS2021_01610_flair_5.png,BraTS2021_01610_seg_5.png,1
BraTS2021_01611_flair_0.png,BraTS2021_01611_seg_0.png,1
BraTS2021_01611_flair_10.png,BraTS2021_01611_seg_10.png,1
BraTS2021_01611_flair_15.png,BraTS2021_01611_seg_15.png,1
BraTS2021_01611_flair_20.png,BraTS2021_01611_seg_20.png,1
BraTS2021_01611_flair_25.png,BraTS2021_01611_seg_25.png,3
BraTS2021_01611_flair_5.png,BraTS2021_01611_seg_5.png,1
BraTS2021_01612_flair_12.png,BraTS2021_01612_seg_12.png,1
BraTS2021_01612_flair_17.png,BraTS2021_01612_seg_17.png,2
BraTS2021_01612_flair_2.png,BraTS2021_01612_seg_2.png,2
BraTS2021_01612_flair_22.png,BraTS2021_01612_seg_22.png,2
BraTS2021_01612_flair_27.png,BraTS2021_01612_seg_27.png,3
BraTS2021_01612_flair_32.png,BraTS2021_01612_seg_32.png,1
BraTS2021_01612_flair_37.png,BraTS2021_01612_seg_37.png,2
BraTS2021_01612_flair_42.png,BraTS2021_01612_seg_42.png,1
BraTS2021_01612_flair_47.png,BraTS2021_01612_seg_47.png,1
BraTS2021_01612_flair_52.png,BraTS2021_01612_seg_52.png,1
BraTS2021_01612_flair_57.png,BraTS2021_01612_seg_57.png,1
BraTS2021_01612_flair_7.png,BraTS2021_01612_seg_7.png,1
BraTS2021_01613_flair_14.png,BraTS2021_01613_seg_14.png,1
BraTS2021_01613_flair_19.png,BraTS2021_01613_seg_19.png,1
BraTS2021_01613_flair_24.png,BraTS2021_01613_seg_24.png,1
BraTS2021_01613_flair_29.png,BraTS2021_01613_seg_29.png,2
BraTS2021_01613_flair_34.png,BraTS2021_01613_seg_34.png,1
BraTS2021_01613_flair_39.png,BraTS2021_01613_seg_39.png,1
BraTS2021_01613_flair_4.png,BraTS2021_01613_seg_4.png,1
BraTS2021_01613_flair_44.png,BraTS2021_01613_seg_44.png,1
BraTS2021_01613_flair_49.png,BraTS2021_01613_seg_49.png,1
BraTS2021_01613_flair_54.png,BraTS2021_01613_seg_54.png,1
BraTS2021_01613_flair_9.png,BraTS2021_01613_seg_9.png,1
BraTS2021_01614_flair_29.png,BraTS2021_01614_seg_29.png,1
BraTS2021_01614_flair_34.png,BraTS2021_01614_seg_34.png,1
BraTS2021_01614_flair_39.png,BraTS2021_01614_seg_39.png,1
BraTS2021_01614_flair_44.png,BraTS2021_01614_seg_44.png,1
BraTS2021_01614_flair_49.png,BraTS2021_01614_seg_49.png,1
BraTS2021_01614_flair_54.png,BraTS2021_01614_seg_54.png,1
BraTS2021_01614_flair_59.png,BraTS2021_01614_seg_59.png,1
BraTS2021_01614_flair_64.png,BraTS2021_01614_seg_64.png,1
BraTS2021_01614_flair_69.png,BraTS2021_01614_seg_69.png,1
BraTS2021_01615_flair_14.png,BraTS2021_01615_seg_14.png,1
BraTS2021_01615_flair_19.png,BraTS2021_01615_seg_19.png,1
BraTS2021_01616_flair_0.png,BraTS2021_01616_seg_0.png,1
BraTS2021_01616_flair_10.png,BraTS2021_01616_seg_10.png,1
BraTS2021_01616_flair_15.png,BraTS2021_01616_seg_15.png,1
BraTS2021_01616_flair_20.png,BraTS2021_01616_seg_20.png,3
BraTS2021_01616_flair_5.png,BraTS2021_01616_seg_5.png,1
BraTS2021_01617_flair_34.png,BraTS2021_01617_seg_34.png,5
BraTS2021_01617_flair_39.png,BraTS2021_01617_seg_39.png,1
BraTS2021_01617_flair_44.png,BraTS2021_01617_seg_44.png,1
BraTS2021_01617_flair_49.png,BraTS2021_01617_seg_49.png,2
BraTS2021_01617_flair_54.png,BraTS2021_01617_seg_54.png,1
BraTS2021_01617_flair_59.png,BraTS2021_01617_seg_59.png,1
BraTS2021_01617_flair_64.png,BraTS2021_01617_seg_64.png,1
BraTS2021_01617_flair_69.png,BraTS2021_01617_seg_69.png,2
BraTS2021_01618_flair_23.png,BraTS2021_01618_seg_23.png,3
BraTS2021_01618_flair_28.png,BraTS2021_01618_seg_28.png,4
BraTS2021_01618_flair_33.png,BraTS2021_01618_seg_33.png,1
BraTS2021_01618_flair_38.png,BraTS2021_01618_seg_38.png,1
BraTS2021_01618_flair_43.png,BraTS2021_01618_seg_43.png,1
BraTS2021_01618_flair_48.png,BraTS2021_01618_seg_48.png,1
BraTS2021_01618_flair_53.png,BraTS2021_01618_seg_53.png,1
BraTS2021_01618_flair_58.png,BraTS2021_01618_seg_58.png,1
BraTS2021_01618_flair_63.png,BraTS2021_01618_seg_63.png,1
BraTS2021_01618_flair_68.png,BraTS2021_01618_seg_68.png,1
BraTS2021_01619_flair_0.png,BraTS2021_01619_seg_0.png,1
BraTS2021_01619_flair_10.png,BraTS2021_01619_seg_10.png,1
BraTS2021_01619_flair_15.png,BraTS2021_01619_seg_15.png,1
BraTS2021_01619_flair_20.png,BraTS2021_01619_seg_20.png,1
BraTS2021_01619_flair_25.png,BraTS2021_01619_seg_25.png,1
BraTS2021_01619_flair_30.png,BraTS2021_01619_seg_30.png,1
BraTS2021_01619_flair_35.png,BraTS2021_01619_seg_35.png,2
BraTS2021_01619_flair_40.png,BraTS2021_01619_seg_40.png,2
BraTS2021_01619_flair_45.png,BraTS2021_01619_seg_45.png,3
BraTS2021_01619_flair_5.png,BraTS2021_01619_seg_5.png,1
BraTS2021_01620_flair_13.png,BraTS2021_01620_seg_13.png,2
BraTS2021_01620_flair_18.png,BraTS2021_01620_seg_18.png,1
BraTS2021_01620_flair_23.png,BraTS2021_01620_seg_23.png,1
BraTS2021_01620_flair_28.png,BraTS2021_01620_seg_28.png,1
BraTS2021_01620_flair_33.png,BraTS2021_01620_seg_33.png,1
BraTS2021_01621_flair_12.png,BraTS2021_01621_seg_12.png,6
BraTS2021_01621_flair_17.png,BraTS2021_01621_seg_17.png,4
BraTS2021_01621_flair_22.png,BraTS2021_01621_seg_22.png,1
BraTS2021_01621_flair_27.png,BraTS2021_01621_seg_27.png,1
BraTS2021_01621_flair_32.png,BraTS2021_01621_seg_32.png,1
BraTS2021_01621_flair_37.png,BraTS2021_01621_seg_37.png,1
BraTS2021_01621_flair_42.png,BraTS2021_01621_seg_42.png,1
BraTS2021_01621_flair_47.png,BraTS2021_01621_seg_47.png,1
BraTS2021_01621_flair_52.png,BraTS2021_01621_seg_52.png,2
BraTS2021_01621_flair_57.png,BraTS2021_01621_seg_57.png,2
BraTS2021_01621_flair_62.png,BraTS2021_01621_seg_62.png,1
BraTS2021_01621_flair_67.png,BraTS2021_01621_seg_67.png,3
BraTS2021_01622_flair_0.png,BraTS2021_01622_seg_0.png,2
BraTS2021_01622_flair_10.png,BraTS2021_01622_seg_10.png,2
BraTS2021_01622_flair_15.png,BraTS2021_01622_seg_15.png,2
BraTS2021_01622_flair_5.png,BraTS2021_01622_seg_5.png,2
BraTS2021_01623_flair_36.png,BraTS2021_01623_seg_36.png,4
BraTS2021_01623_flair_41.png,BraTS2021_01623_seg_41.png,3
BraTS2021_01623_flair_46.png,BraTS2021_01623_seg_46.png,2
BraTS2021_01623_flair_51.png,BraTS2021_01623_seg_51.png,2
BraTS2021_01623_flair_56.png,BraTS2021_01623_seg_56.png,3
BraTS2021_01623_flair_61.png,BraTS2021_01623_seg_61.png,3
BraTS2021_01623_flair_66.png,BraTS2021_01623_seg_66.png,3
BraTS2021_01624_flair_0.png,BraTS2021_01624_seg_0.png,1
BraTS2021_01624_flair_10.png,BraTS2021_01624_seg_10.png,1
BraTS2021_01624_flair_15.png,BraTS2021_01624_seg_15.png,1
BraTS2021_01624_flair_20.png,BraTS2021_01624_seg_20.png,2
BraTS2021_01624_flair_25.png,BraTS2021_01624_seg_25.png,1
BraTS2021_01624_flair_5.png,BraTS2021_01624_seg_5.png,1
BraTS2021_01625_flair_13.png,BraTS2021_01625_seg_13.png,2
BraTS2021_01625_flair_18.png,BraTS2021_01625_seg_18.png,1
BraTS2021_01625_flair_23.png,BraTS2021_01625_seg_23.png,1
BraTS2021_01625_flair_28.png,BraTS2021_01625_seg_28.png,1
BraTS2021_01625_flair_3.png,BraTS2021_01625_seg_3.png,3
BraTS2021_01625_flair_33.png,BraTS2021_01625_seg_33.png,1
BraTS2021_01625_flair_38.png,BraTS2021_01625_seg_38.png,3
BraTS2021_01625_flair_43.png,BraTS2021_01625_seg_43.png,2
BraTS2021_01625_flair_48.png,BraTS2021_01625_seg_48.png,1
BraTS2021_01625_flair_53.png,BraTS2021_01625_seg_53.png,1
BraTS2021_01625_flair_58.png,BraTS2021_01625_seg_58.png,2
BraTS2021_01625_flair_63.png,BraTS2021_01625_seg_63.png,3
BraTS2021_01625_flair_68.png,BraTS2021_01625_seg_68.png,1
BraTS2021_01625_flair_8.png,BraTS2021_01625_seg_8.png,1
BraTS2021_01626_flair_0.png,BraTS2021_01626_seg_0.png,1
BraTS2021_01626_flair_10.png,BraTS2021_01626_seg_10.png,1
BraTS2021_01626_flair_15.png,BraTS2021_01626_seg_15.png,1
BraTS2021_01626_flair_20.png,BraTS2021_01626_seg_20.png,4
BraTS2021_01626_flair_5.png,BraTS2021_01626_seg_5.png,1
BraTS2021_01627_flair_0.png,BraTS2021_01627_seg_0.png,1
BraTS2021_01627_flair_10.png,BraTS2021_01627_seg_10.png,2
BraTS2021_01627_flair_15.png,BraTS2021_01627_seg_15.png,1
BraTS2021_01627_flair_20.png,BraTS2021_01627_seg_20.png,1
BraTS2021_01627_flair_25.png,BraTS2021_01627_seg_25.png,2
BraTS2021_01627_flair_30.png,BraTS2021_01627_seg_30.png,1
BraTS2021_01627_flair_35.png,BraTS2021_01627_seg_35.png,1
BraTS2021_01627_flair_40.png,BraTS2021_01627_seg_40.png,1
BraTS2021_01627_flair_45.png,BraTS2021_01627_seg_45.png,1
BraTS2021_01627_flair_5.png,BraTS2021_01627_seg_5.png,1
BraTS2021_01627_flair_50.png,BraTS2021_01627_seg_50.png,1
BraTS2021_01627_flair_55.png,BraTS2021_01627_seg_55.png,2
BraTS2021_01627_flair_60.png,BraTS2021_01627_seg_60.png,1
