filename,brain_px,brain_threshold,full_frame_px,brain_method,size_px,area_ratio_brain,area_ratio_full
BraTS2021_01560_flair_54.png,1301,1e-06,4096,nonzero,83.0,0.063797,0.020264
BraTS2021_01560_flair_59.png,1152,1e-06,4096,nonzero,83.0,0.072049,0.020264
BraTS2021_01560_flair_64.png,1004,1e-06,4096,nonzero,66.0,0.065737,0.016113
BraTS2021_01560_flair_69.png,814,1e-06,4096,nonzero,36.0,0.044226,0.008789
BraTS2021_01561_flair_0.png,1316,1e-06,4096,nonzero,114.0,0.086626,0.027832
BraTS2021_01561_flair_10.png,1555,1e-06,4096,nonzero,140.0,0.090032,0.03418
BraTS2021_01561_flair_15.png,1630,1e-06,4096,nonzero,134.0,0.082209,0.032715
BraTS2021_01561_flair_20.png,1646,1e-06,4096,nonzero,119.0,0.072296,0.029053
BraTS2021_01561_flair_25.png,1683,1e-06,4096,nonzero,94.0,0.055853,0.022949
BraTS2021_01561_flair_30.png,1690,1e-06,4096,nonzero,28.0,0.016568,0.006836
BraTS2021_01561_flair_5.png,1466,1e-06,4096,nonzero,128.0,0.087312,0.03125
BraTS2021_01562_flair_12.png,1474,1e-06,4096,nonzero,80.0,0.054274,0.019531
BraTS2021_01562_flair_17.png,1506,1e-06,4096,nonzero,119.0,0.079017,0.029053
BraTS2021_01562_flair_2.png,1291,1e-06,4096,nonzero,18.0,0.013943,0.004395
BraTS2021_01562_flair_22.png,1551,1e-06,4096,nonzero,152.0,0.098001,0.037109
BraTS2021_01562_flair_27.png,1615,1e-06,4096,nonzero,172.0,0.106502,0.041992
BraTS2021_01562_flair_32.png,1634,1e-06,4096,nonzero,183.0,0.111995,0.044678
BraTS2021_01562_flair_37.png,1634,1e-06,4096,nonzero,210.0,0.128519,0.05127
BraTS2021_01562_flair_42.png,1586,1e-06,4096,nonzero,228.0,0.143758,0.055664
BraTS2021_01562_flair_47.png,1512,1e-06,4096,nonzero,192.0,0.126984,0.046875
BraTS2021_01562_flair_52.png,1435,1e-06,4096,nonzero,122.0,0.085017,0.029785
BraTS2021_01562_flair_57.png,1339,1e-06,4096,nonzero,103.0,0.076923,0.025146
BraTS2021_01562_flair_62.png,1268,1e-06,4096,nonzero,55.0,0.043375,0.013428
BraTS2021_01562_flair_67.png,1164,1e-06,4096,nonzero,42.0,0.036082,0.010254
BraTS2021_01562_flair_7.png,1378,1e-06,4096,nonzero,58.0,0.04209,0.01416
BraTS2021_01563_flair_0.png,1427,1e-06,4096,nonzero,172.0,0.120533,0.041992
BraTS2021_01563_flair_10.png,1594,1e-06,4096,nonzero,287.0,0.18005,0.070068
BraTS2021_01563_flair_15.png,1672,1e-06,4096,nonzero,291.0,0.174043,0.071045
BraTS2021_01563_flair_20.png,1735,1e-06,4096,nonzero,259.0,0.14928,0.063232
BraTS2021_01563_flair_25.png,1761,1e-06,4096,nonzero,239.0,0.135718,0.05835
BraTS2021_01563_flair_30.png,1759,1e-06,4096,nonzero,211.0,0.119955,0.051514
BraTS2021_01563_flair_35.png,1703,1e-06,4096,nonzero,150.0,0.08808,0.036621
BraTS2021_01563_flair_40.png,1648,1e-06,4096,nonzero,93.0,0.056432,0.022705
BraTS2021_01563_flair_45.png,1578,1e-06,4096,nonzero,10.0,0.006337,0.002441
BraTS2021_01563_flair_5.png,1517,1e-06,4096,nonzero,241.0,0.158866,0.058838
BraTS2021_01564_flair_0.png,1504,1e-06,4096,nonzero,182.0,0.121011,0.044434
BraTS2021_01564_flair_10.png,1710,1e-06,4096,nonzero,255.0,0.149123,0.062256
BraTS2021_01564_flair_15.png,1780,1e-06,4096,nonzero,254.0,0.142697,0.062012
BraTS2021_01564_flair_20.png,1829,1e-06,4096,nonzero,235.0,0.128486,0.057373
BraTS2021_01564_flair_25.png,1850,1e-06,4096,nonzero,203.0,0.10973,0.049561
BraTS2021_01564_flair_30.png,1843,1e-06,4096,nonzero,162.0,0.0879,0.039551
BraTS2021_01564_flair_35.png,1804,1e-06,4096,nonzero,109.0,0.060421,0.026611
BraTS2021_01564_flair_40.png,1744,1e-06,4096,nonzero,73.0,0.041858,0.017822
BraTS2021_01564_flair_45.png,1666,1e-06,4096,nonzero,43.0,0.02581,0.010498
BraTS2021_01564_flair_5.png,1621,1e-06,4096,nonzero,239.0,0.14744,0.05835
BraTS2021_01564_flair_50.png,1574,1e-06,4096,nonzero,18.0,0.011436,0.004395
BraTS2021_01565_flair_11.png,2238,1e-06,4096,nonzero,15.0,0.006702,0.003662
BraTS2021_01565_flair_16.png,2228,1e-06,4096,nonzero,135.0,0.060592,0.032959
BraTS2021_01565_flair_21.png,2189,1e-06,4096,nonzero,214.0,0.097762,0.052246
BraTS2021_01565_flair_26.png,2138,1e-06,4096,nonzero,227.0,0.106174,0.05542
BraTS2021_01565_flair_31.png,2082,1e-06,4096,nonzero,240.0,0.115274,0.058594
BraTS2021_01565_flair_36.png,1997,1e-06,4096,nonzero,230.0,0.115173,0.056152
BraTS2021_01565_flair_41.png,1888,1e-06,4096,nonzero,243.0,0.128708,0.059326
BraTS2021_01565_flair_46.png,1741,1e-06,4096,nonzero,239.0,0.137277,0.05835
BraTS2021_01565_flair_51.png,1605,1e-06,4096,nonzero,223.0,0.138941,0.054443
BraTS2021_01565_flair_56.png,1425,1e-06,4096,nonzero,222.0,0.155789,0.054199
BraTS2021_01565_flair_6.png,2217,1e-06,4096,nonzero,14.0,0.006315,0.003418
BraTS2021_01565_flair_61.png,1221,1e-06,4096,nonzero,196.0,0.160524,0.047852
BraTS2021_01565_flair_66.png,1007,1e-06,4096,nonzero,153.0,0.151936,0.037354
BraTS2021_01566_flair_0.png,1515,1e-06,4096,nonzero,154.0,0.10165,0.037598
BraTS2021_01566_flair_10.png,1732,1e-06,4096,nonzero,60.0,0.034642,0.014648
BraTS2021_01566_flair_5.png,1638,1e-06,4096,nonzero,127.0,0.077534,0.031006
BraTS2021_01567_flair_12.png,1424,1e-06,4096,nonzero,26.0,0.018258,0.006348
BraTS2021_01567_flair_17.png,1493,1e-06,4096,nonzero,70.0,0.046885,0.01709
BraTS2021_01567_flair_22.png,1562,1e-06,4096,nonzero,102.0,0.065301,0.024902
BraTS2021_01567_flair_27.png,1602,1e-06,4096,nonzero,130.0,0.081149,0.031738
BraTS2021_01567_flair_32.png,1604,1e-06,4096,nonzero,159.0,0.099127,0.038818
BraTS2021_01567_flair_37.png,1580,1e-06,4096,nonzero,230.0,0.14557,0.056152
BraTS2021_01567_flair_42.png,1527,1e-06,4096,nonzero,191.0,0.125082,0.046631
BraTS2021_01567_flair_47.png,1444,1e-06,4096,nonzero,207.0,0.143352,0.050537
BraTS2021_01567_flair_52.png,1332,1e-06,4096,nonzero,192.0,0.144144,0.046875
BraTS2021_01567_flair_57.png,1199,1e-06,4096,nonzero,173.0,0.144287,0.042236
BraTS2021_01567_flair_62.png,1063,1e-06,4096,nonzero,136.0,0.12794,0.033203
BraTS2021_01567_flair_67.png,897,1e-06,4096,nonzero,115.0,0.128205,0.028076
BraTS2021_01568_flair_0.png,1557,1e-06,4096,nonzero,90.0,0.057803,0.021973
BraTS2021_01568_flair_10.png,1788,1e-06,4096,nonzero,203.0,0.113535,0.049561
BraTS2021_01568_flair_15.png,1891,1e-06,4096,nonzero,263.0,0.13908,0.064209
BraTS2021_01568_flair_20.png,1919,1e-06,4096,nonzero,289.0,0.150599,0.070557
BraTS2021_01568_flair_25.png,1918,1e-06,4096,nonzero,350.0,0.182482,0.085449
BraTS2021_01568_flair_30.png,1895,1e-06,4096,nonzero,355.0,0.187335,0.08667
BraTS2021_01568_flair_35.png,1842,1e-06,4096,nonzero,325.0,0.176439,0.079346
BraTS2021_01568_flair_40.png,1782,1e-06,4096,nonzero,267.0,0.149832,0.065186
BraTS2021_01568_flair_45.png,1703,1e-06,4096,nonzero,242.0,0.142102,0.059082
BraTS2021_01568_flair_5.png,1695,1e-06,4096,nonzero,166.0,0.097935,0.040527
BraTS2021_01568_flair_50.png,1589,1e-06,4096,nonzero,193.0,0.12146,0.047119
BraTS2021_01568_flair_55.png,1455,1e-06,4096,nonzero,127.0,0.087285,0.031006
BraTS2021_01568_flair_60.png,1299,1e-06,4096,nonzero,74.0,0.056967,0.018066
BraTS2021_01568_flair_65.png,1121,1e-06,4096,nonzero,38.0,0.033898,0.009277
BraTS2021_01569_flair_0.png,1296,1e-06,4096,nonzero,264.0,0.203704,0.064453
BraTS2021_01569_flair_10.png,1562,1e-06,4096,nonzero,336.0,0.215109,0.082031
BraTS2021_01569_flair_15.png,1666,1e-06,4096,nonzero,344.0,0.206483,0.083984
BraTS2021_01569_flair_20.png,1734,1e-06,4096,nonzero,385.0,0.22203,0.093994
BraTS2021_01569_flair_25.png,1780,1e-06,4096,nonzero,358.0,0.201124,0.087402
BraTS2021_01569_flair_30.png,1779,1e-06,4096,nonzero,370.0,0.207982,0.090332
BraTS2021_01569_flair_35.png,1739,1e-06,4096,nonzero,356.0,0.204715,0.086914
BraTS2021_01569_flair_40.png,1696,1e-06,4096,nonzero,321.0,0.189269,0.078369
BraTS2021_01569_flair_45.png,1609,1e-06,4096,nonzero,224.0,0.139217,0.054688
BraTS2021_01569_flair_5.png,1451,1e-06,4096,nonzero,300.0,0.206754,0.073242
BraTS2021_01569_flair_50.png,1486,1e-06,4096,nonzero,133.0,0.089502,0.032471
BraTS2021_01569_flair_55.png,1357,1e-06,4096,nonzero,92.0,0.067797,0.022461
BraTS2021_01569_flair_60.png,1209,1e-06,4096,nonzero,23.0,0.019024,0.005615
BraTS2021_01570_flair_0.png,1695,1e-06,4096,nonzero,287.0,0.169322,0.070068
BraTS2021_01570_flair_10.png,1805,1e-06,4096,nonzero,319.0,0.176731,0.077881
BraTS2021_01570_flair_15.png,1874,1e-06,4096,nonzero,327.0,0.174493,0.079834
BraTS2021_01570_flair_20.png,1936,1e-06,4096,nonzero,310.0,0.160124,0.075684
BraTS2021_01570_flair_25.png,1958,1e-06,4096,nonzero,273.0,0.139428,0.06665
BraTS2021_01570_flair_30.png,1925,1e-06,4096,nonzero,110.0,0.057143,0.026855
BraTS2021_01570_flair_5.png,1749,1e-06,4096,nonzero,301.0,0.172098,0.073486
BraTS2021_01571_flair_27.png,1777,1e-06,4096,nonzero,24.0,0.013506,0.005859
BraTS2021_01571_flair_32.png,1771,1e-06,4096,nonzero,89.0,0.050254,0.021729
BraTS2021_01571_flair_37.png,1736,1e-06,4096,nonzero,147.0,0.084677,0.035889
BraTS2021_01571_flair_42.png,1652,1e-06,4096,nonzero,196.0,0.118644,0.047852
BraTS2021_01571_flair_47.png,1548,1e-06,4096,nonzero,201.0,0.129845,0.049072
BraTS2021_01571_flair_52.png,1412,1e-06,4096,nonzero,170.0,0.120397,0.041504
BraTS2021_01571_flair_57.png,1263,1e-06,4096,nonzero,136.0,0.10768,0.033203
BraTS2021_01571_flair_62.png,1098,1e-06,4096,nonzero,109.0,0.099271,0.026611
BraTS2021_01571_flair_67.png,923,1e-06,4096,nonzero,89.0,0.096425,0.021729
BraTS2021_01572_flair_0.png,1447,1e-06,4096,nonzero,205.0,0.141672,0.050049
BraTS2021_01572_flair_10.png,1627,1e-06,4096,nonzero,206.0,0.126613,0.050293
BraTS2021_01572_flair_15.png,1694,1e-06,4096,nonzero,220.0,0.12987,0.053711
BraTS2021_01572_flair_20.png,1750,1e-06,4096,nonzero,219.0,0.125143,0.053467
BraTS2021_01572_flair_25.png,1783,1e-06,4096,nonzero,197.0,0.110488,0.048096
BraTS2021_01572_flair_30.png,1784,1e-06,4096,nonzero,111.0,0.06222,0.0271
BraTS2021_01572_flair_35.png,1750,1e-06,4096,nonzero,68.0,0.038857,0.016602
BraTS2021_01572_flair_40.png,1696,1e-06,4096,nonzero,15.0,0.008844,0.003662
BraTS2021_01572_flair_5.png,1568,1e-06,4096,nonzero,223.0,0.142219,0.054443
BraTS2021_01573_flair_11.png,1651,1e-06,4096,nonzero,138.0,0.083586,0.033691
BraTS2021_01573_flair_16.png,1702,1e-06,4096,nonzero,208.0,0.122209,0.050781
BraTS2021_01573_flair_21.png,1716,1e-06,4096,nonzero,262.0,0.152681,0.063965
BraTS2021_01573_flair_26.png,1718,1e-06,4096,nonzero,291.0,0.169383,0.071045
BraTS2021_01573_flair_31.png,1704,1e-06,4096,nonzero,333.0,0.195423,0.081299
BraTS2021_01573_flair_36.png,1665,1e-06,4096,nonzero,342.0,0.205405,0.083496
BraTS2021_01573_flair_41.png,1598,1e-06,4096,nonzero,325.0,0.203379,0.079346
BraTS2021_01573_flair_46.png,1489,1e-06,4096,nonzero,286.0,0.192075,0.069824
BraTS2021_01573_flair_51.png,1382,1e-06,4096,nonzero,272.0,0.196816,0.066406
BraTS2021_01573_flair_56.png,1246,1e-06,4096,nonzero,228.0,0.182986,0.055664
BraTS2021_01573_flair_6.png,1577,1e-06,4096,nonzero,11.0,0.006975,0.002686
BraTS2021_01573_flair_61.png,1087,1e-06,4096,nonzero,182.0,0.167433,0.044434
BraTS2021_01573_flair_66.png,898,1e-06,4096,nonzero,127.0,0.141425,0.031006
BraTS2021_01574_flair_0.png,1395,1e-06,4096,nonzero,92.0,0.06595,0.022461
BraTS2021_01574_flair_10.png,1456,1e-06,4096,nonzero,187.0,0.128434,0.045654
BraTS2021_01574_flair_15.png,1559,1e-06,4096,nonzero,213.0,0.136626,0.052002
BraTS2021_01574_flair_20.png,1600,1e-06,4096,nonzero,187.0,0.116875,0.045654
BraTS2021_01574_flair_25.png,1650,1e-06,4096,nonzero,174.0,0.105455,0.04248
BraTS2021_01574_flair_30.png,1702,1e-06,4096,nonzero,122.0,0.07168,0.029785
BraTS2021_01574_flair_35.png,1736,1e-06,4096,nonzero,92.0,0.052995,0.022461
BraTS2021_01574_flair_40.png,1713,1e-06,4096,nonzero,90.0,0.052539,0.021973
BraTS2021_01574_flair_45.png,1650,1e-06,4096,nonzero,50.0,0.030303,0.012207
BraTS2021_01574_flair_5.png,1424,1e-06,4096,nonzero,160.0,0.11236,0.039062
BraTS2021_01574_flair_50.png,1561,1e-06,4096,nonzero,19.0,0.012172,0.004639
BraTS2021_01575_flair_13.png,1733,1e-06,4096,nonzero,14.0,0.008078,0.003418
BraTS2021_01575_flair_18.png,1798,1e-06,4096,nonzero,105.0,0.058398,0.025635
BraTS2021_01575_flair_23.png,1809,1e-06,4096,nonzero,235.0,0.129906,0.057373
BraTS2021_01575_flair_28.png,1807,1e-06,4096,nonzero,295.0,0.163254,0.072021
BraTS2021_01575_flair_33.png,1768,1e-06,4096,nonzero,336.0,0.190045,0.082031
BraTS2021_01575_flair_38.png,1734,1e-06,4096,nonzero,346.0,0.199539,0.084473
BraTS2021_01575_flair_43.png,1666,1e-06,4096,nonzero,337.0,0.202281,0.082275
BraTS2021_01575_flair_48.png,1571,1e-06,4096,nonzero,320.0,0.203692,0.078125
BraTS2021_01575_flair_53.png,1456,1e-06,4096,nonzero,282.0,0.193681,0.068848
BraTS2021_01575_flair_58.png,1282,1e-06,4096,nonzero,248.0,0.193448,0.060547
BraTS2021_01575_flair_63.png,1101,1e-06,4096,nonzero,198.0,0.179837,0.04834
BraTS2021_01575_flair_68.png,933,1e-06,4096,nonzero,150.0,0.160772,0.036621
BraTS2021_01576_flair_11.png,1699,1e-06,4096,nonzero,94.0,0.055327,0.022949
BraTS2021_01576_flair_16.png,1792,1e-06,4096,nonzero,145.0,0.080915,0.0354
BraTS2021_01576_flair_21.png,1832,1e-06,4096,nonzero,170.0,0.092795,0.041504
BraTS2021_01576_flair_26.png,1830,1e-06,4096,nonzero,188.0,0.102732,0.045898
BraTS2021_01576_flair_31.png,1824,1e-06,4096,nonzero,201.0,0.110197,0.049072
BraTS2021_01576_flair_36.png,1800,1e-06,4096,nonzero,202.0,0.112222,0.049316
BraTS2021_01576_flair_41.png,1767,1e-06,4096,nonzero,187.0,0.105829,0.045654
BraTS2021_01576_flair_46.png,1702,1e-06,4096,nonzero,165.0,0.096945,0.040283
BraTS2021_01576_flair_51.png,1632,1e-06,4096,nonzero,164.0,0.10049,0.040039
BraTS2021_01576_flair_56.png,1525,1e-06,4096,nonzero,139.0,0.091148,0.033936
BraTS2021_01576_flair_6.png,1596,1e-06,4096,nonzero,40.0,0.025063,0.009766
BraTS2021_01576_flair_61.png,1382,1e-06,4096,nonzero,96.0,0.069465,0.023438
BraTS2021_01576_flair_66.png,1228,1e-06,4096,nonzero,23.0,0.01873,0.005615
BraTS2021_01577_flair_0.png,1358,1e-06,4096,nonzero,224.0,0.164948,0.054688
BraTS2021_01577_flair_10.png,1552,1e-06,4096,nonzero,215.0,0.138531,0.05249
BraTS2021_01577_flair_15.png,1644,1e-06,4096,nonzero,216.0,0.131387,0.052734
BraTS2021_01577_flair_20.png,1747,1e-06,4096,nonzero,217.0,0.124213,0.052979
BraTS2021_01577_flair_25.png,1788,1e-06,4096,nonzero,183.0,0.102349,0.044678
BraTS2021_01577_flair_30.png,1766,1e-06,4096,nonzero,123.0,0.069649,0.030029
BraTS2021_01577_flair_35.png,1745,1e-06,4096,nonzero,54.0,0.030946,0.013184
BraTS2021_01577_flair_40.png,1698,1e-06,4096,nonzero,30.0,0.017668,0.007324
BraTS2021_01577_flair_5.png,1365,1e-06,4096,nonzero,238.0,0.174359,0.058105
BraTS2021_01578_flair_0.png,1361,1e-06,4096,nonzero,147.0,0.108009,0.035889
BraTS2021_01578_flair_10.png,1491,1e-06,4096,nonzero,218.0,0.146211,0.053223
BraTS2021_01578_flair_15.png,1581,1e-06,4096,nonzero,202.0,0.127767,0.049316
BraTS2021_01578_flair_20.png,1631,1e-06,4096,nonzero,199.0,0.122011,0.048584
BraTS2021_01578_flair_25.png,1697,1e-06,4096,nonzero,174.0,0.102534,0.04248
BraTS2021_01578_flair_30.png,1694,1e-06,4096,nonzero,141.0,0.083235,0.034424
BraTS2021_01578_flair_35.png,1670,1e-06,4096,nonzero,199.0,0.119162,0.048584
BraTS2021_01578_flair_40.png,1607,1e-06,4096,nonzero,241.0,0.149969,0.058838
BraTS2021_01578_flair_45.png,1519,1e-06,4096,nonzero,274.0,0.180382,0.066895
BraTS2021_01578_flair_5.png,1426,1e-06,4096,nonzero,220.0,0.154278,0.053711
BraTS2021_01578_flair_50.png,1392,1e-06,4096,nonzero,283.0,0.203305,0.069092
BraTS2021_01578_flair_55.png,1262,1e-06,4096,nonzero,269.0,0.213154,0.065674
BraTS2021_01578_flair_60.png,1123,1e-06,4096,nonzero,250.0,0.222618,0.061035
BraTS2021_01578_flair_65.png,948,1e-06,4096,nonzero,214.0,0.225738,0.052246
BraTS2021_01579_flair_0.png,1280,1e-06,4096,nonzero,226.0,0.176563,0.055176
BraTS2021_01579_flair_10.png,1498,1e-06,4096,nonzero,299.0,0.199599,0.072998
BraTS2021_01579_flair_15.png,1562,1e-06,4096,nonzero,258.0,0.165173,0.062988
BraTS2021_01579_flair_20.png,1624,1e-06,4096,nonzero,225.0,0.138547,0.054932
BraTS2021_01579_flair_25.png,1691,1e-06,4096,nonzero,190.0,0.11236,0.046387
BraTS2021_01579_flair_30.png,1702,1e-06,4096,nonzero,153.0,0.089894,0.037354
BraTS2021_01579_flair_35.png,1702,1e-06,4096,nonzero,83.0,0.048766,0.020264
BraTS2021_01579_flair_40.png,1664,1e-06,4096,nonzero,44.0,0.026442,0.010742
BraTS2021_01579_flair_5.png,1331,1e-06,4096,nonzero,272.0,0.204358,0.066406
BraTS2021_01580_flair_15.png,1997,1e-06,4096,nonzero,13.0,0.00651,0.003174
BraTS2021_01580_flair_20.png,1990,1e-06,4096,nonzero,43.0,0.021608,0.010498
BraTS2021_01580_flair_25.png,1980,1e-06,4096,nonzero,51.0,0.025758,0.012451
BraTS2021_01580_flair_30.png,1946,1e-06,4096,nonzero,50.0,0.025694,0.012207
BraTS2021_01580_flair_35.png,1887,1e-06,4096,nonzero,35.0,0.018548,0.008545
BraTS2021_01581_flair_0.png,1755,1e-06,4096,nonzero,111.0,0.063248,0.0271
BraTS2021_01581_flair_10.png,1973,1e-06,4096,nonzero,301.0,0.15256,0.073486
BraTS2021_01581_flair_15.png,2017,1e-06,4096,nonzero,336.0,0.166584,0.082031
BraTS2021_01581_flair_20.png,2031,1e-06,4096,nonzero,339.0,0.166913,0.082764
BraTS2021_01581_flair_25.png,2011,1e-06,4096,nonzero,328.0,0.163103,0.080078
BraTS2021_01581_flair_30.png,1960,1e-06,4096,nonzero,331.0,0.168878,0.080811
BraTS2021_01581_flair_35.png,1899,1e-06,4096,nonzero,275.0,0.144813,0.067139
BraTS2021_01581_flair_40.png,1809,1e-06,4096,nonzero,286.0,0.158098,0.069824
BraTS2021_01581_flair_45.png,1692,1e-06,4096,nonzero,283.0,0.167258,0.069092
BraTS2021_01581_flair_5.png,1893,1e-06,4096,nonzero,226.0,0.119387,0.055176
BraTS2021_01581_flair_50.png,1560,1e-06,4096,nonzero,234.0,0.15,0.057129
BraTS2021_01581_flair_55.png,1393,1e-06,4096,nonzero,171.0,0.122757,0.041748
BraTS2021_01581_flair_60.png,1213,1e-06,4096,nonzero,65.0,0.053586,0.015869
BraTS2021_01582_flair_14.png,1665,1e-06,4096,nonzero,145.0,0.087087,0.0354
BraTS2021_01582_flair_19.png,1742,1e-06,4096,nonzero,186.0,0.106774,0.04541
BraTS2021_01582_flair_24.png,1774,1e-06,4096,nonzero,208.0,0.117249,0.050781
BraTS2021_01582_flair_29.png,1787,1e-06,4096,nonzero,203.0,0.113598,0.049561
BraTS2021_01582_flair_34.png,1763,1e-06,4096,nonzero,183.0,0.1038,0.044678
BraTS2021_01582_flair_39.png,1733,1e-06,4096,nonzero,160.0,0.092325,0.039062
BraTS2021_01582_flair_4.png,1372,1e-06,4096,nonzero,27.0,0.019679,0.006592
BraTS2021_01582_flair_44.png,1659,1e-06,4096,nonzero,132.0,0.079566,0.032227
BraTS2021_01582_flair_49.png,1577,1e-06,4096,nonzero,98.0,0.062143,0.023926
BraTS2021_01582_flair_54.png,1470,1e-06,4096,nonzero,19.0,0.012925,0.004639
BraTS2021_01582_flair_9.png,1562,1e-06,4096,nonzero,82.0,0.052497,0.02002
BraTS2021_01583_flair_11.png,1627,1e-06,4096,nonzero,11.0,0.006761,0.002686
BraTS2021_01583_flair_16.png,1745,1e-06,4096,nonzero,71.0,0.040688,0.017334
BraTS2021_01583_flair_21.png,1811,1e-06,4096,nonzero,133.0,0.07344,0.032471
BraTS2021_01583_flair_26.png,1836,1e-06,4096,nonzero,173.0,0.094227,0.042236
BraTS2021_01583_flair_31.png,1820,1e-06,4096,nonzero,207.0,0.113736,0.050537
BraTS2021_01583_flair_36.png,1786,1e-06,4096,nonzero,215.0,0.120381,0.05249
BraTS2021_01583_flair_41.png,1731,1e-06,4096,nonzero,210.0,0.121317,0.05127
BraTS2021_01583_flair_46.png,1648,1e-06,4096,nonzero,179.0,0.108617,0.043701
BraTS2021_01583_flair_51.png,1552,1e-06,4096,nonzero,125.0,0.080541,0.030518
BraTS2021_01583_flair_56.png,1420,1e-06,4096,nonzero,26.0,0.01831,0.006348
BraTS2021_01584_flair_10.png,1688,1e-06,4096,nonzero,14.0,0.008294,0.003418
BraTS2021_01584_flair_15.png,1770,1e-06,4096,nonzero,56.0,0.031638,0.013672
BraTS2021_01584_flair_20.png,1835,1e-06,4096,nonzero,89.0,0.048501,0.021729
BraTS2021_01584_flair_25.png,1860,1e-06,4096,nonzero,198.0,0.106452,0.04834
BraTS2021_01584_flair_30.png,1847,1e-06,4096,nonzero,240.0,0.12994,0.058594
BraTS2021_01584_flair_35.png,1822,1e-06,4096,nonzero,273.0,0.149835,0.06665
BraTS2021_01584_flair_40.png,1745,1e-06,4096,nonzero,272.0,0.155874,0.066406
BraTS2021_01584_flair_45.png,1670,1e-06,4096,nonzero,236.0,0.141317,0.057617
BraTS2021_01584_flair_50.png,1535,1e-06,4096,nonzero,178.0,0.115961,0.043457
BraTS2021_01584_flair_55.png,1399,1e-06,4096,nonzero,107.0,0.076483,0.026123
BraTS2021_01584_flair_60.png,1213,1e-06,4096,nonzero,20.0,0.016488,0.004883
BraTS2021_01585_flair_0.png,1331,1e-06,4096,nonzero,163.0,0.122464,0.039795
BraTS2021_01585_flair_10.png,1452,1e-06,4096,nonzero,224.0,0.15427,0.054688
BraTS2021_01585_flair_15.png,1502,1e-06,4096,nonzero,223.0,0.148469,0.054443
BraTS2021_01585_flair_20.png,1552,1e-06,4096,nonzero,216.0,0.139175,0.052734
BraTS2021_01585_flair_25.png,1595,1e-06,4096,nonzero,182.0,0.114107,0.044434
BraTS2021_01585_flair_30.png,1674,1e-06,4096,nonzero,124.0,0.074074,0.030273
BraTS2021_01585_flair_35.png,1704,1e-06,4096,nonzero,43.0,0.025235,0.010498
BraTS2021_01585_flair_5.png,1365,1e-06,4096,nonzero,210.0,0.153846,0.05127
BraTS2021_01586_flair_19.png,1668,1e-06,4096,nonzero,13.0,0.007794,0.003174
BraTS2021_01586_flair_24.png,1700,1e-06,4096,nonzero,74.0,0.043529,0.018066
BraTS2021_01586_flair_29.png,1698,1e-06,4096,nonzero,124.0,0.073027,0.030273
BraTS2021_01586_flair_34.png,1685,1e-06,4096,nonzero,158.0,0.093769,0.038574
BraTS2021_01586_flair_39.png,1643,1e-06,4096,nonzero,171.0,0.104078,0.041748
BraTS2021_01586_flair_44.png,1585,1e-06,4096,nonzero,163.0,0.102839,0.039795
BraTS2021_01586_flair_49.png,1500,1e-06,4096,nonzero,138.0,0.092,0.033691
BraTS2021_01586_flair_54.png,1388,1e-06,4096,nonzero,90.0,0.064841,0.021973
BraTS2021_01586_flair_59.png,1296,1e-06,4096,nonzero,39.0,0.030093,0.009521
BraTS2021_01587_flair_10.png,1799,1e-06,4096,nonzero,137.0,0.076153,0.033447
BraTS2021_01587_flair_15.png,1874,1e-06,4096,nonzero,242.0,0.129136,0.059082
BraTS2021_01587_flair_20.png,1909,1e-06,4096,nonzero,358.0,0.187533,0.087402
BraTS2021_01587_flair_25.png,1926,1e-06,4096,nonzero,426.0,0.221184,0.104004
BraTS2021_01587_flair_30.png,1898,1e-06,4096,nonzero,454.0,0.239199,0.11084
BraTS2021_01587_flair_35.png,1855,1e-06,4096,nonzero,461.0,0.248518,0.112549
BraTS2021_01587_flair_40.png,1795,1e-06,4096,nonzero,464.0,0.258496,0.113281
BraTS2021_01587_flair_45.png,1710,1e-06,4096,nonzero,453.0,0.264912,0.110596
BraTS2021_01587_flair_5.png,1725,1e-06,4096,nonzero,15.0,0.008696,0.003662
BraTS2021_01587_flair_50.png,1609,1e-06,4096,nonzero,436.0,0.270976,0.106445
BraTS2021_01587_flair_55.png,1491,1e-06,4096,nonzero,374.0,0.250838,0.091309
BraTS2021_01587_flair_60.png,1348,1e-06,4096,nonzero,301.0,0.223294,0.073486
BraTS2021_01587_flair_65.png,1182,1e-06,4096,nonzero,219.0,0.185279,0.053467
BraTS2021_01588_flair_0.png,1229,1e-06,4096,nonzero,111.0,0.090317,0.0271
BraTS2021_01588_flair_10.png,1514,1e-06,4096,nonzero,129.0,0.085205,0.031494
BraTS2021_01588_flair_15.png,1609,1e-06,4096,nonzero,117.0,0.072716,0.028564
BraTS2021_01588_flair_20.png,1678,1e-06,4096,nonzero,84.0,0.05006,0.020508
BraTS2021_01588_flair_25.png,1700,1e-06,4096,nonzero,50.0,0.029412,0.012207
BraTS2021_01588_flair_5.png,1394,1e-06,4096,nonzero,130.0,0.093257,0.031738
BraTS2021_01589_flair_19.png,1734,1e-06,4096,nonzero,18.0,0.010381,0.004395
BraTS2021_01589_flair_24.png,1744,1e-06,4096,nonzero,73.0,0.041858,0.017822
BraTS2021_01589_flair_29.png,1727,1e-06,4096,nonzero,198.0,0.11465,0.04834
BraTS2021_01589_flair_34.png,1694,1e-06,4096,nonzero,269.0,0.158796,0.065674
